,V1,V2,V3,V4,V7,V8
V1,0.0,-32.38277790745276,-31.528311734690245,-32.56749346850486,-31.20039607453662,-32.23879673079178
V2,47.891316598500126,0.0,1.2636812727873021,-0.27317827520225224,1.7486400599211713,0.21293565781793375
V3,46.04576363376108,-1.247911647003191,0.0,-1.5176808986921122,0.4789069299460602,-1.0376332380597901
V4,48.29643022878563,0.27392658311733264,1.5410694148366746,0.0,2.0273566330056667,0.4874455283069655
V7,45.34967397245299,-1.7185881392531372,-0.47662434293792066,-1.9870716050187471,0.0,-1.509311968394703
V8,47.57707238862097,-0.21248320530696074,1.048512957007059,-0.485081022553861,1.5324412881656084,0.0
