,V1,V2,V3,V4,V7,V8
V1,0.0,-26.140663500689584,-26.310913128356205,-26.74133420848353,-25.912730654895153,-27.540222162566252
V2,35.40109702564618,0.0,1.082570504706183,0.21685394850672166,1.8945948802892794,-0.9355269497750371
V3,35.72377022768211,-1.070756437133452,0.0,-0.9455502902508517,0.5543187016331231,-1.777111066973583
V4,36.53329155017914,-0.2163746844207165,0.9545838681864705,0.0,1.4059599097286752,-1.1950120096554842
V7,34.97774628560498,-1.8593405626180903,-0.5511926701486274,-1.38626834227867,0.0,-2.3825094895285894
V8,38.02707999352853,0.9443855540508579,1.8092695561525705,1.2095048999837088,2.4407906822929197,0.0
