base_building_group,sample_id,pair,delta,kpi
DESHPDHK0000lce9,12,V5 - V2,8.013436035156232,peak_heating_kW
DESHPDHK0000lce9,13,V5 - V2,10.659894042968759,peak_heating_kW
DESHPDHK0000lce9,14,V5 - V2,5.467463500976564,peak_heating_kW
DESHPDHK0000lce9,58,V5 - V2,11.978506286621098,peak_heating_kW
DESHPDHK0000lce9,16,V5 - V2,4.320211303710934,peak_heating_kW
DESHPDHK0000lce9,17,V5 - V2,0.8012591857910181,peak_heating_kW
DESHPDHK0000lce9,18,V5 - V2,0.10863391113282006,peak_heating_kW
DESHPDHK0000lce9,19,V5 - V2,8.943695068359375,peak_heating_kW
DESHPDHK0000lce9,20,V5 - V2,-2.0420151214599613,peak_heating_kW
DESHPDHK0000lce9,21,V5 - V2,1.783115081787109,peak_heating_kW
DESHPDHK0000lce9,22,V5 - V2,2.99592468261719,peak_heating_kW
DESHPDHK0000lce9,23,V5 - V2,1.4895105285644519,peak_heating_kW
DESHPDHK0000lce9,24,V5 - V2,-0.8559176330566416,peak_heating_kW
DESHPDHK0000lce9,25,V5 - V2,2.1277821044921836,peak_heating_kW
DESHPDHK0000lce9,26,V5 - V2,-0.12367181396484739,peak_heating_kW
DESHPDHK0000lce9,28,V5 - V2,-0.06698388671875222,peak_heating_kW
DESHPDHK0000lce9,59,V5 - V2,0.8362131958007808,peak_heating_kW
DESHPDHK0000lce9,43,V3 - V2,9.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,39,V3 - V2,120.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,42,V3 - V2,48.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,41,V3 - V2,28.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,40,V3 - V2,156.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,38,V3 - V2,12.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,32,V3 - V2,120.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,36,V3 - V2,134.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,35,V3 - V2,140.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,34,V3 - V2,110.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,33,V3 - V2,59.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,44,V3 - V2,84.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,37,V3 - V2,127.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,45,V3 - V2,132.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,59,V3 - V2,149.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,47,V3 - V2,133.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,48,V3 - V2,48.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,49,V3 - V2,27.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,50,V3 - V2,167.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,51,V3 - V2,40.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,52,V3 - V2,139.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,53,V3 - V2,117.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,54,V3 - V2,108.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,55,V3 - V2,162.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,56,V3 - V2,37.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,57,V3 - V2,22.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,58,V3 - V2,97.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,31,V3 - V2,78.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,46,V3 - V2,52.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,30,V3 - V2,115.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,29,V3 - V2,48.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,28,V3 - V2,109.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,1,V3 - V2,48.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,2,V3 - V2,142.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,3,V3 - V2,130.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,4,V3 - V2,16.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,5,V3 - V2,49.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,6,V3 - V2,58.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,7,V3 - V2,188.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,8,V3 - V2,42.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,9,V3 - V2,41.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,10,V3 - V2,121.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,11,V3 - V2,58.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,12,V3 - V2,36.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,13,V3 - V2,33.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,0,V3 - V2,136.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,15,V3 - V2,98.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,14,V3 - V2,27.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,27,V3 - V2,26.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,26,V3 - V2,122.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,25,V3 - V2,62.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,23,V3 - V2,125.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,22,V3 - V2,185.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,24,V3 - V2,115.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,20,V3 - V2,189.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,19,V3 - V2,125.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,18,V3 - V2,116.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,17,V3 - V2,103.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,16,V3 - V2,9.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,21,V3 - V2,138.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,38,V5 - V3,244.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,41,V5 - V3,217.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,40,V5 - V3,346.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,39,V5 - V3,417.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,37,V5 - V3,422.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,31,V5 - V3,574.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,35,V5 - V3,558.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,34,V5 - V3,426.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,33,V5 - V3,389.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,32,V5 - V3,416.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,42,V5 - V3,229.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,36,V5 - V3,547.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,43,V5 - V3,147.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,50,V5 - V3,498.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,45,V5 - V3,509.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,46,V5 - V3,251.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,47,V5 - V3,535.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,48,V5 - V3,295.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,49,V5 - V3,206.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,51,V5 - V3,245.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,52,V5 - V3,427.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,53,V5 - V3,392.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,54,V5 - V3,488.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,55,V5 - V3,606.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,56,V5 - V3,203.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,57,V5 - V3,222.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,30,V5 - V3,367.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,44,V5 - V3,381.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,29,V5 - V3,320.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,15,V5 - V3,515.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,27,V5 - V3,238.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,0,V5 - V3,440.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,1,V5 - V3,313.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,2,V5 - V3,391.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,3,V5 - V3,483.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,4,V5 - V3,174.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,5,V5 - V3,257.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,6,V5 - V3,282.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,7,V5 - V3,598.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,8,V5 - V3,224.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,9,V5 - V3,257.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,10,V5 - V3,447.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,11,V5 - V3,280.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,12,V5 - V3,285.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,13,V5 - V3,195.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,14,V5 - V3,228.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,58,V5 - V3,554.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,16,V5 - V3,173.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,17,V5 - V3,433.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,18,V5 - V3,430.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,19,V5 - V3,528.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,20,V5 - V3,648.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,21,V5 - V3,381.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,22,V5 - V3,639.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,23,V5 - V3,386.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,24,V5 - V3,556.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,25,V5 - V3,255.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,26,V5 - V3,414.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,28,V5 - V3,557.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,59,V5 - V3,380.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,38,V5 - V2,256.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,41,V5 - V2,245.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,40,V5 - V2,502.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,39,V5 - V2,538.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,37,V5 - V2,550.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,31,V5 - V2,652.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,35,V5 - V2,698.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,34,V5 - V2,536.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,33,V5 - V2,448.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,32,V5 - V2,536.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,42,V5 - V2,277.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,36,V5 - V2,681.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,43,V5 - V2,156.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,50,V5 - V2,666.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,45,V5 - V2,641.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,46,V5 - V2,304.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,47,V5 - V2,668.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,48,V5 - V2,343.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,49,V5 - V2,234.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,51,V5 - V2,286.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,52,V5 - V2,566.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,53,V5 - V2,510.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,54,V5 - V2,596.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,55,V5 - V2,769.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,56,V5 - V2,240.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,57,V5 - V2,244.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,30,V5 - V2,482.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,44,V5 - V2,465.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,29,V5 - V2,368.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,15,V5 - V2,613.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,27,V5 - V2,264.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,0,V5 - V2,576.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,1,V5 - V2,362.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,2,V5 - V2,533.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,3,V5 - V2,614.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,4,V5 - V2,190.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,5,V5 - V2,306.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,6,V5 - V2,340.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,7,V5 - V2,786.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,8,V5 - V2,267.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,9,V5 - V2,298.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,10,V5 - V2,568.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,11,V5 - V2,339.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,12,V5 - V2,322.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,13,V5 - V2,228.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,14,V5 - V2,256.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,58,V5 - V2,651.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,16,V5 - V2,182.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,17,V5 - V2,537.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,18,V5 - V2,546.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,19,V5 - V2,653.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,20,V5 - V2,837.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,21,V5 - V2,519.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,22,V5 - V2,825.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,23,V5 - V2,512.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,24,V5 - V2,672.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,25,V5 - V2,317.5,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,26,V5 - V2,536.25,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,28,V5 - V2,667.0,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,59,V5 - V2,529.75,overheating_hours_any_zone_gt_26C
DESHPDHK0000lce9,43,V3 - V2,0.1347652139653901,mean_interzone_spread_C
DESHPDHK0000lce9,39,V3 - V2,0.22962748058690519,mean_interzone_spread_C
DESHPDHK0000lce9,42,V3 - V2,0.22627021346295173,mean_interzone_spread_C
DESHPDHK0000lce9,41,V3 - V2,0.00563139796270562,mean_interzone_spread_C
DESHPDHK0000lce9,40,V3 - V2,0.17708114260013952,mean_interzone_spread_C
DESHPDHK0000lce9,38,V3 - V2,0.2022596815788713,mean_interzone_spread_C
DESHPDHK0000lce9,32,V3 - V2,1.4102443368069428,mean_interzone_spread_C
DESHPDHK0000lce9,36,V3 - V2,0.21785467518150003,mean_interzone_spread_C
DESHPDHK0000lce9,35,V3 - V2,0.17578611623178197,mean_interzone_spread_C
DESHPDHK0000lce9,34,V3 - V2,0.16900974565847182,mean_interzone_spread_C
DESHPDHK0000lce9,33,V3 - V2,0.031069639406442917,mean_interzone_spread_C
DESHPDHK0000lce9,44,V3 - V2,0.09374946530668193,mean_interzone_spread_C
DESHPDHK0000lce9,37,V3 - V2,0.282198898651572,mean_interzone_spread_C
DESHPDHK0000lce9,45,V3 - V2,0.5407823158336482,mean_interzone_spread_C
DESHPDHK0000lce9,59,V3 - V2,0.36935446488504065,mean_interzone_spread_C
DESHPDHK0000lce9,47,V3 - V2,0.02536032164754065,mean_interzone_spread_C
DESHPDHK0000lce9,48,V3 - V2,0.23129786863785373,mean_interzone_spread_C
DESHPDHK0000lce9,49,V3 - V2,0.20167248119244974,mean_interzone_spread_C
DESHPDHK0000lce9,50,V3 - V2,1.0442912373119881,mean_interzone_spread_C
DESHPDHK0000lce9,51,V3 - V2,0.06527241973650533,mean_interzone_spread_C
DESHPDHK0000lce9,52,V3 - V2,0.35049331799147865,mean_interzone_spread_C
DESHPDHK0000lce9,53,V3 - V2,0.4093831983987988,mean_interzone_spread_C
DESHPDHK0000lce9,54,V3 - V2,0.22096315751186157,mean_interzone_spread_C
DESHPDHK0000lce9,55,V3 - V2,0.03586845106219183,mean_interzone_spread_C
DESHPDHK0000lce9,56,V3 - V2,0.041552188883305696,mean_interzone_spread_C
DESHPDHK0000lce9,57,V3 - V2,0.20184826554262614,mean_interzone_spread_C
DESHPDHK0000lce9,58,V3 - V2,0.35942929488531483,mean_interzone_spread_C
DESHPDHK0000lce9,31,V3 - V2,0.0895603973698691,mean_interzone_spread_C
DESHPDHK0000lce9,46,V3 - V2,0.38961291000214704,mean_interzone_spread_C
DESHPDHK0000lce9,30,V3 - V2,0.31250719310567643,mean_interzone_spread_C
DESHPDHK0000lce9,29,V3 - V2,0.08625533773724658,mean_interzone_spread_C
DESHPDHK0000lce9,28,V3 - V2,0.2755751133563882,mean_interzone_spread_C
DESHPDHK0000lce9,1,V3 - V2,0.11536707822052694,mean_interzone_spread_C
DESHPDHK0000lce9,2,V3 - V2,0.31430221608125697,mean_interzone_spread_C
DESHPDHK0000lce9,3,V3 - V2,0.21015622770659892,mean_interzone_spread_C
DESHPDHK0000lce9,4,V3 - V2,0.11158130490307716,mean_interzone_spread_C
DESHPDHK0000lce9,5,V3 - V2,0.03371369268589142,mean_interzone_spread_C
DESHPDHK0000lce9,6,V3 - V2,0.4911177153729396,mean_interzone_spread_C
DESHPDHK0000lce9,7,V3 - V2,1.2435686128649213,mean_interzone_spread_C
DESHPDHK0000lce9,8,V3 - V2,0.43711625913304974,mean_interzone_spread_C
DESHPDHK0000lce9,9,V3 - V2,0.41661104346611655,mean_interzone_spread_C
DESHPDHK0000lce9,10,V3 - V2,0.38736870631468356,mean_interzone_spread_C
DESHPDHK0000lce9,11,V3 - V2,0.01612212546081704,mean_interzone_spread_C
DESHPDHK0000lce9,12,V3 - V2,0.03888148192523477,mean_interzone_spread_C
DESHPDHK0000lce9,13,V3 - V2,0.13404353124041357,mean_interzone_spread_C
DESHPDHK0000lce9,0,V3 - V2,0.2869534753199212,mean_interzone_spread_C
DESHPDHK0000lce9,15,V3 - V2,0.49505821709600095,mean_interzone_spread_C
DESHPDHK0000lce9,14,V3 - V2,0.13219413935845648,mean_interzone_spread_C
DESHPDHK0000lce9,27,V3 - V2,0.6253815541976575,mean_interzone_spread_C
DESHPDHK0000lce9,26,V3 - V2,0.1734932232305848,mean_interzone_spread_C
DESHPDHK0000lce9,25,V3 - V2,0.07979164171431119,mean_interzone_spread_C
DESHPDHK0000lce9,23,V3 - V2,0.6969633647778064,mean_interzone_spread_C
DESHPDHK0000lce9,22,V3 - V2,1.2623976241670123,mean_interzone_spread_C
DESHPDHK0000lce9,24,V3 - V2,0.15339249784088693,mean_interzone_spread_C
DESHPDHK0000lce9,20,V3 - V2,0.21899354758565792,mean_interzone_spread_C
DESHPDHK0000lce9,19,V3 - V2,0.6464638075944515,mean_interzone_spread_C
DESHPDHK0000lce9,18,V3 - V2,0.18143785082849062,mean_interzone_spread_C
DESHPDHK0000lce9,17,V3 - V2,0.37974987067039834,mean_interzone_spread_C
DESHPDHK0000lce9,16,V3 - V2,0.1208667674574615,mean_interzone_spread_C
DESHPDHK0000lce9,21,V3 - V2,0.9637393182903211,mean_interzone_spread_C
DESHPDHK0000lce9,38,V5 - V3,0.9365839832463969,mean_interzone_spread_C
DESHPDHK0000lce9,41,V5 - V3,0.25121581250980896,mean_interzone_spread_C
DESHPDHK0000lce9,40,V5 - V3,0.630762310744339,mean_interzone_spread_C
DESHPDHK0000lce9,39,V5 - V3,0.6445658770533891,mean_interzone_spread_C
DESHPDHK0000lce9,37,V5 - V3,0.5818099200541864,mean_interzone_spread_C
DESHPDHK0000lce9,31,V5 - V3,0.4282626938076959,mean_interzone_spread_C
DESHPDHK0000lce9,35,V5 - V3,1.1757093468099926,mean_interzone_spread_C
DESHPDHK0000lce9,34,V5 - V3,1.1574041695100048,mean_interzone_spread_C
DESHPDHK0000lce9,33,V5 - V3,0.2773684730351267,mean_interzone_spread_C
DESHPDHK0000lce9,32,V5 - V3,0.3734659186891047,mean_interzone_spread_C
DESHPDHK0000lce9,42,V5 - V3,0.6715913443189283,mean_interzone_spread_C
DESHPDHK0000lce9,36,V5 - V3,0.6699593583956132,mean_interzone_spread_C
DESHPDHK0000lce9,43,V5 - V3,0.3764715152248872,mean_interzone_spread_C
DESHPDHK0000lce9,50,V5 - V3,0.4179559208434842,mean_interzone_spread_C
DESHPDHK0000lce9,45,V5 - V3,1.0812597824495516,mean_interzone_spread_C
DESHPDHK0000lce9,46,V5 - V3,0.1185524518897223,mean_interzone_spread_C
DESHPDHK0000lce9,47,V5 - V3,0.4098766767982749,mean_interzone_spread_C
DESHPDHK0000lce9,48,V5 - V3,0.45181678481983045,mean_interzone_spread_C
DESHPDHK0000lce9,49,V5 - V3,0.1939396966525564,mean_interzone_spread_C
DESHPDHK0000lce9,51,V5 - V3,0.35905230996434767,mean_interzone_spread_C
DESHPDHK0000lce9,52,V5 - V3,0.7470001013444145,mean_interzone_spread_C
DESHPDHK0000lce9,53,V5 - V3,0.514874399422701,mean_interzone_spread_C
DESHPDHK0000lce9,54,V5 - V3,0.3491990640546865,mean_interzone_spread_C
DESHPDHK0000lce9,55,V5 - V3,0.49766372543071924,mean_interzone_spread_C
DESHPDHK0000lce9,56,V5 - V3,0.7832200540525838,mean_interzone_spread_C
DESHPDHK0000lce9,57,V5 - V3,0.06369085086560844,mean_interzone_spread_C
DESHPDHK0000lce9,30,V5 - V3,0.35099220428275224,mean_interzone_spread_C
DESHPDHK0000lce9,44,V5 - V3,0.6819652030081826,mean_interzone_spread_C
DESHPDHK0000lce9,29,V5 - V3,0.2967470811526667,mean_interzone_spread_C
DESHPDHK0000lce9,15,V5 - V3,0.6243137672684682,mean_interzone_spread_C
DESHPDHK0000lce9,27,V5 - V3,0.17153158319580175,mean_interzone_spread_C
DESHPDHK0000lce9,0,V5 - V3,0.8089349409472852,mean_interzone_spread_C
DESHPDHK0000lce9,1,V5 - V3,0.46501092787761067,mean_interzone_spread_C
DESHPDHK0000lce9,2,V5 - V3,0.8658182087342992,mean_interzone_spread_C
DESHPDHK0000lce9,3,V5 - V3,0.7149756337638147,mean_interzone_spread_C
DESHPDHK0000lce9,4,V5 - V3,0.2755065611434464,mean_interzone_spread_C
DESHPDHK0000lce9,5,V5 - V3,0.24505586322618456,mean_interzone_spread_C
DESHPDHK0000lce9,6,V5 - V3,0.41428614375716766,mean_interzone_spread_C
DESHPDHK0000lce9,7,V5 - V3,0.5296630511040581,mean_interzone_spread_C
DESHPDHK0000lce9,8,V5 - V3,0.2734591942673852,mean_interzone_spread_C
DESHPDHK0000lce9,9,V5 - V3,0.3398827564878246,mean_interzone_spread_C
DESHPDHK0000lce9,10,V5 - V3,0.8330129138575053,mean_interzone_spread_C
DESHPDHK0000lce9,11,V5 - V3,0.12470281588107301,mean_interzone_spread_C
DESHPDHK0000lce9,12,V5 - V3,0.15334892207636663,mean_interzone_spread_C
DESHPDHK0000lce9,13,V5 - V3,0.13163701939046124,mean_interzone_spread_C
DESHPDHK0000lce9,14,V5 - V3,1.1952927302802596,mean_interzone_spread_C
DESHPDHK0000lce9,58,V5 - V3,1.022373761587552,mean_interzone_spread_C
DESHPDHK0000lce9,16,V5 - V3,0.08525725078288815,mean_interzone_spread_C
DESHPDHK0000lce9,17,V5 - V3,0.7488399680217865,mean_interzone_spread_C
DESHPDHK0000lce9,18,V5 - V3,0.7391728589611306,mean_interzone_spread_C
DESHPDHK0000lce9,19,V5 - V3,0.6858915710623368,mean_interzone_spread_C
DESHPDHK0000lce9,20,V5 - V3,0.891663740193132,mean_interzone_spread_C
DESHPDHK0000lce9,21,V5 - V3,0.42480233014684465,mean_interzone_spread_C
DESHPDHK0000lce9,22,V5 - V3,0.6572003764603291,mean_interzone_spread_C
DESHPDHK0000lce9,23,V5 - V3,0.516492048772335,mean_interzone_spread_C
DESHPDHK0000lce9,24,V5 - V3,0.4372755385277953,mean_interzone_spread_C
DESHPDHK0000lce9,25,V5 - V3,0.24598669986748778,mean_interzone_spread_C
DESHPDHK0000lce9,26,V5 - V3,0.4910938379196059,mean_interzone_spread_C
DESHPDHK0000lce9,28,V5 - V3,0.5074095476192095,mean_interzone_spread_C
DESHPDHK0000lce9,59,V5 - V3,0.6406066279721099,mean_interzone_spread_C
DESHPDHK0000lce9,38,V5 - V2,1.1388436648252682,mean_interzone_spread_C
DESHPDHK0000lce9,41,V5 - V2,0.2568472104725146,mean_interzone_spread_C
DESHPDHK0000lce9,40,V5 - V2,0.8078434533444785,mean_interzone_spread_C
DESHPDHK0000lce9,39,V5 - V2,0.8741933576402943,mean_interzone_spread_C
DESHPDHK0000lce9,37,V5 - V2,0.8640088187057584,mean_interzone_spread_C
