datetime,q_low,q_med,q_high
2021-01-01 00:00:00,21.019590638224283,49.438919128417965,73.4361927327474
2021-01-01 01:00:00,23.94670732116699,56.18479760742187,83.65218815104167
2021-01-01 02:00:00,24.28404340820312,56.82668326822916,84.57403477376302
2021-01-01 03:00:00,24.06507577718099,57.30811350504557,85.73383848470053
2021-01-01 04:00:00,24.25988671875,57.38842256673177,85.63717029622396
2021-01-01 05:00:00,25.085011579386393,56.52453755696615,83.14325773925782
2021-01-01 06:00:00,24.06179560801188,53.126325113932296,78.18046901855469
2021-01-01 07:00:00,22.8226738474528,49.88563354492187,73.79809849039714
2021-01-01 08:00:00,20.842207319641116,45.33634749348959,68.12227875162762
2021-01-01 09:00:00,30.016650980631507,49.046851725260424,67.35283566487631
2021-01-01 10:00:00,27.155040558878582,46.2397055053711,65.70280595703126
2021-01-01 11:00:00,23.253339292907718,41.08409698486329,60.69262481282552
2021-01-01 12:00:00,15.244241764990488,35.11242396036784,57.45855146077474
2021-01-01 13:00:00,17.848537705024086,35.273534230550126,55.831232043457035
2021-01-01 14:00:00,22.128676996358237,36.6532321472168,54.96208955078125
2021-01-01 15:00:00,28.50499972101847,40.648363484700525,57.01120964355469
2021-01-01 16:00:00,23.55949421081543,37.26013208007812,56.28283132731121
2021-01-01 17:00:00,24.439793829345703,37.13181258138021,54.93572401123048
2021-01-01 18:00:00,22.774437775166827,36.07985107421875,54.15139121907553
2021-01-01 19:00:00,23.351971090698243,36.32231800333659,54.5714994333903
2021-01-01 20:00:00,23.114247148132325,36.142308995564775,54.71584745890299
2021-01-01 21:00:00,25.106063145955403,38.148785888671874,56.4095349202474
2021-01-01 22:00:00,28.092074961344398,41.435181762695315,57.20041578369141
2021-01-01 23:00:00,29.16477840169271,42.75913562011719,57.16086103515625
2021-01-02 00:00:00,27.702147112019855,41.458503499348964,57.23143901774088
2021-01-02 01:00:00,29.63204711710612,43.71331111653646,57.18907684733073
2021-01-02 02:00:00,29.29392020467122,43.66565844726562,56.69939355875651
2021-01-02 03:00:00,30.694962866210936,45.46073018391927,56.16864745279948
2021-01-02 04:00:00,27.979816857910155,42.88595853678385,55.91584378255209
2021-01-02 05:00:00,26.97866499633789,42.050967041015625,55.451967232259115
2021-01-02 06:00:00,23.07125883178711,38.810836507161454,51.823473006184905
2021-01-02 07:00:00,22.121022377522785,38.187212015787765,51.090566979980466
2021-01-02 08:00:00,21.99881959838867,38.21691394042969,51.42390181070963
2021-01-02 09:00:00,18.922673312377928,34.73692289225261,50.21281350708007
2021-01-02 10:00:00,13.891616055609783,28.47396543375651,48.31990131429036
2021-01-02 11:00:00,12.41866044699351,26.5753627726237,47.16209985351563
2021-01-02 12:00:00,10.94577740020752,24.700990025838216,47.3500912882487
2021-01-02 13:00:00,9.605536260223388,22.90496462504069,48.9924802327474
2021-01-02 14:00:00,8.211789207585653,21.381180694580078,48.00683388264974
2021-01-02 15:00:00,7.574915146255494,20.978031647364297,48.669393029785155
2021-01-02 16:00:00,10.879375359090169,24.013445910135907,49.61513781738281
2021-01-02 17:00:00,12.951394811630248,26.400730305989587,49.545402408854166
2021-01-02 18:00:00,13.583968578338624,27.549829457600914,49.84388718465169
2021-01-02 19:00:00,15.847335491402944,29.669061991373695,51.973139090983075
2021-01-02 20:00:00,16.27596560668945,30.028564168294267,53.42835077311198
2021-01-02 21:00:00,18.38080325673421,32.57782006835937,53.4480895711263
2021-01-02 22:00:00,18.977464319610593,33.309137288411456,54.50653380533854
2021-01-02 23:00:00,18.883495481872558,33.270985392252605,55.76553165283203
2021-01-03 00:00:00,25.327954682413736,40.320618896484376,56.86860010986327
2021-01-03 01:00:00,23.279776098632816,38.50678487141927,57.6988778930664
2021-01-03 02:00:00,23.056485537719727,38.579321492513024,58.6540743367513
2021-01-03 03:00:00,22.81999099934896,38.64844885253906,59.58083070068359
2021-01-03 04:00:00,23.46855379435221,39.73129142252604,60.25817729085287
2021-01-03 05:00:00,22.78513020019531,39.33153574625651,61.35941634928386
2021-01-03 06:00:00,24.200016708374022,41.79668469238281,60.41171442464193
2021-01-03 07:00:00,18.084911681111652,36.065841044108076,58.90915651855468
2021-01-03 08:00:00,21.332410339355466,39.86000309244791,59.74051070963542
