base_building_group,weather_key,sample_id,datetime,heat_kW_seed_mean
DESHPDHK0000lce9,TRY_A,2,2021-01-03 22:00:00,25.79226171875
DESHPDHK0000lce9,TRY_A,2,2021-01-03 23:00:00,26.12305859375
DESHPDHK0000lce9,TRY_A,2,2021-01-04 00:00:00,26.036999348958332
DESHPDHK0000lce9,TRY_A,2,2021-01-04 01:00:00,26.4190234375
DESHPDHK0000lce9,TRY_A,2,2021-01-04 02:00:00,27.19278125
DESHPDHK0000lce9,TRY_A,2,2021-01-04 03:00:00,27.27535026041667
DESHPDHK0000lce9,TRY_A,2,2021-01-04 04:00:00,28.68458203125
DESHPDHK0000lce9,TRY_A,2,2021-01-04 05:00:00,28.699201171875
DESHPDHK0000lce9,TRY_A,2,2021-01-04 06:00:00,25.52767578125
DESHPDHK0000lce9,TRY_A,2,2021-01-04 07:00:00,25.467527994791666
DESHPDHK0000lce9,TRY_A,2,2021-01-04 08:00:00,24.734047526041667
DESHPDHK0000lce9,TRY_A,2,2021-01-04 09:00:00,24.235238281250002
DESHPDHK0000lce9,TRY_A,2,2021-01-04 10:00:00,24.643943359375
DESHPDHK0000lce9,TRY_A,2,2021-01-04 11:00:00,20.82788411458333
DESHPDHK0000lce9,TRY_A,2,2021-01-04 12:00:00,17.4303583984375
DESHPDHK0000lce9,TRY_A,2,2021-01-04 13:00:00,20.689669921875
DESHPDHK0000lce9,TRY_A,2,2021-01-04 14:00:00,22.497097656250002
DESHPDHK0000lce9,TRY_A,2,2021-01-04 15:00:00,21.1715234375
DESHPDHK0000lce9,TRY_A,2,2021-01-04 16:00:00,21.003828125
DESHPDHK0000lce9,TRY_A,2,2021-01-04 17:00:00,22.648932291666668
DESHPDHK0000lce9,TRY_A,2,2021-01-04 18:00:00,22.037901041666668
DESHPDHK0000lce9,TRY_A,2,2021-01-04 19:00:00,23.847849609375
DESHPDHK0000lce9,TRY_A,2,2021-01-04 20:00:00,25.104115885416665
DESHPDHK0000lce9,TRY_A,2,2021-01-04 21:00:00,25.34597395833333
DESHPDHK0000lce9,TRY_A,2,2021-01-04 22:00:00,26.01587955729167
DESHPDHK0000lce9,TRY_A,2,2021-01-04 23:00:00,27.301888671875002
DESHPDHK0000lce9,TRY_A,2,2021-01-05 00:00:00,26.876406250000002
DESHPDHK0000lce9,TRY_A,2,2021-01-05 01:00:00,27.226510416666667
DESHPDHK0000lce9,TRY_A,2,2021-01-05 02:00:00,27.133343098958335
DESHPDHK0000lce9,TRY_A,2,2021-01-05 03:00:00,24.743807291666666
DESHPDHK0000lce9,TRY_A,2,2021-01-05 04:00:00,22.84544140625
DESHPDHK0000lce9,TRY_A,2,2021-01-05 05:00:00,23.019388020833333
DESHPDHK0000lce9,TRY_A,2,2021-01-05 06:00:00,19.806116536458333
DESHPDHK0000lce9,TRY_A,2,2021-01-05 07:00:00,18.159472005208332
DESHPDHK0000lce9,TRY_A,2,2021-01-05 08:00:00,18.661444010416666
DESHPDHK0000lce9,TRY_A,2,2021-01-05 09:00:00,16.941411458333334
DESHPDHK0000lce9,TRY_A,2,2021-01-05 10:00:00,14.612382486979167
DESHPDHK0000lce9,TRY_A,2,2021-01-05 11:00:00,9.616091796874999
DESHPDHK0000lce9,TRY_A,2,2021-01-05 12:00:00,7.058400065104166
DESHPDHK0000lce9,TRY_A,2,2021-01-05 13:00:00,6.692742350260417
DESHPDHK0000lce9,TRY_A,2,2021-01-05 14:00:00,6.1073688151041665
DESHPDHK0000lce9,TRY_A,2,2021-01-05 15:00:00,5.524528483072917
DESHPDHK0000lce9,TRY_A,2,2021-01-05 16:00:00,7.784167643229167
DESHPDHK0000lce9,TRY_A,2,2021-01-05 17:00:00,8.449721028645834
DESHPDHK0000lce9,TRY_A,2,2021-01-05 18:00:00,9.352483072916668
DESHPDHK0000lce9,TRY_A,2,2021-01-05 19:00:00,6.780726888020833
DESHPDHK0000lce9,TRY_A,2,2021-01-05 20:00:00,10.805009440104167
DESHPDHK0000lce9,TRY_A,2,2021-01-05 21:00:00,12.968004882812501
DESHPDHK0000lce9,TRY_A,2,2021-01-05 22:00:00,12.6638818359375
DESHPDHK0000lce9,TRY_A,2,2021-01-05 23:00:00,14.05094921875
DESHPDHK0000lce9,TRY_A,2,2021-01-06 00:00:00,15.380033203125
DESHPDHK0000lce9,TRY_A,2,2021-01-06 01:00:00,15.748545247395834
DESHPDHK0000lce9,TRY_A,2,2021-01-06 02:00:00,15.646901692708333
DESHPDHK0000lce9,TRY_A,2,2021-01-06 03:00:00,16.24991438802083
DESHPDHK0000lce9,TRY_A,2,2021-01-06 04:00:00,16.4374814453125
DESHPDHK0000lce9,TRY_A,2,2021-01-06 05:00:00,16.167700520833332
DESHPDHK0000lce9,TRY_A,2,2021-01-06 06:00:00,13.7746416015625
DESHPDHK0000lce9,TRY_A,2,2021-01-06 07:00:00,12.270195638020832
DESHPDHK0000lce9,TRY_A,2,2021-01-06 08:00:00,12.305930013020832
DESHPDHK0000lce9,TRY_A,2,2021-01-06 09:00:00,11.665335286458335
DESHPDHK0000lce9,TRY_A,2,2021-01-06 10:00:00,11.405670247395832
DESHPDHK0000lce9,TRY_A,2,2021-01-06 11:00:00,11.3159326171875
DESHPDHK0000lce9,TRY_A,2,2021-01-06 12:00:00,11.981364908854166
DESHPDHK0000lce9,TRY_A,2,2021-01-06 13:00:00,10.637848958333334
DESHPDHK0000lce9,TRY_A,2,2021-01-06 14:00:00,10.384336263020833
DESHPDHK0000lce9,TRY_A,2,2021-01-06 15:00:00,10.198138997395834
DESHPDHK0000lce9,TRY_A,2,2021-01-06 16:00:00,11.4787177734375
DESHPDHK0000lce9,TRY_A,2,2021-01-06 17:00:00,11.035989908854168
DESHPDHK0000lce9,TRY_A,2,2021-01-06 18:00:00,13.270811848958333
DESHPDHK0000lce9,TRY_A,2,2021-01-06 19:00:00,14.421506510416668
DESHPDHK0000lce9,TRY_A,2,2021-01-06 20:00:00,16.165192057291666
DESHPDHK0000lce9,TRY_A,2,2021-01-06 21:00:00,17.499884114583335
DESHPDHK0000lce9,TRY_A,2,2021-01-06 22:00:00,18.242664713541668
DESHPDHK0000lce9,TRY_A,2,2021-01-06 23:00:00,18.305761718750002
DESHPDHK0000lce9,TRY_A,2,2021-01-07 00:00:00,18.57416015625
DESHPDHK0000lce9,TRY_A,2,2021-01-07 01:00:00,20.528654947916667
DESHPDHK0000lce9,TRY_A,2,2021-01-07 02:00:00,19.940078125
DESHPDHK0000lce9,TRY_A,2,2021-01-07 03:00:00,19.639303385416667
DESHPDHK0000lce9,TRY_A,2,2021-01-07 04:00:00,19.71166666666667
DESHPDHK0000lce9,TRY_A,2,2021-01-07 05:00:00,18.60557942708333
DESHPDHK0000lce9,TRY_A,2,2021-01-07 06:00:00,16.878166015625
DESHPDHK0000lce9,TRY_A,2,2021-01-07 07:00:00,18.614881510416666
DESHPDHK0000lce9,TRY_A,2,2021-01-07 08:00:00,18.037528645833333
DESHPDHK0000lce9,TRY_A,2,2021-01-07 09:00:00,17.22385546875
DESHPDHK0000lce9,TRY_A,2,2021-01-07 10:00:00,12.270414713541667
DESHPDHK0000lce9,TRY_A,2,2021-01-07 11:00:00,9.486377929687501
DESHPDHK0000lce9,TRY_A,2,2021-01-07 12:00:00,5.437624593098959
DESHPDHK0000lce9,TRY_A,2,2021-01-07 13:00:00,5.74817822265625
DESHPDHK0000lce9,TRY_A,2,2021-01-07 14:00:00,5.654507649739583
DESHPDHK0000lce9,TRY_A,2,2021-01-07 15:00:00,5.484900553385416
DESHPDHK0000lce9,TRY_A,2,2021-01-07 16:00:00,6.754905924479167
DESHPDHK0000lce9,TRY_A,2,2021-01-07 17:00:00,8.19068212890625
DESHPDHK0000lce9,TRY_A,2,2021-01-07 18:00:00,10.362099609375
DESHPDHK0000lce9,TRY_A,2,2021-01-07 19:00:00,11.337446940104167
DESHPDHK0000lce9,TRY_A,2,2021-01-07 20:00:00,14.194276041666667
DESHPDHK0000lce9,TRY_A,2,2021-01-07 21:00:00,15.489158854166666
DESHPDHK0000lce9,TRY_A,2,2021-01-07 22:00:00,16.827876302083336
DESHPDHK0000lce9,TRY_A,2,2021-01-07 23:00:00,18.647286458333337
DESHPDHK0000lce9,TRY_A,2,2021-01-08 00:00:00,20.656194661458333
DESHPDHK0000lce9,TRY_A,2,2021-01-08 01:00:00,21.21254231770833
DESHPDHK0000lce9,TRY_A,2,2021-01-08 02:00:00,21.6037890625
DESHPDHK0000lce9,TRY_A,2,2021-01-08 03:00:00,18.857332682291666
DESHPDHK0000lce9,TRY_A,2,2021-01-08 04:00:00,16.167237630208334
DESHPDHK0000lce9,TRY_A,2,2021-01-08 05:00:00,17.17490494791667
DESHPDHK0000lce9,TRY_A,2,2021-01-08 06:00:00,12.921000651041666
DESHPDHK0000lce9,TRY_A,2,2021-01-08 07:00:00,13.3234111328125
DESHPDHK0000lce9,TRY_A,2,2021-01-08 08:00:00,12.741864908854167
DESHPDHK0000lce9,TRY_A,2,2021-01-08 09:00:00,11.819403320312498
DESHPDHK0000lce9,TRY_A,2,2021-01-08 10:00:00,11.5556142578125
DESHPDHK0000lce9,TRY_A,2,2021-01-08 11:00:00,10.217846354166667
DESHPDHK0000lce9,TRY_A,2,2021-01-08 12:00:00,10.054447265625
DESHPDHK0000lce9,TRY_A,2,2021-01-08 13:00:00,11.204570963541668
DESHPDHK0000lce9,TRY_A,2,2021-01-08 14:00:00,12.419541992187499
DESHPDHK0000lce9,TRY_A,2,2021-01-08 15:00:00,12.294286783854167
DESHPDHK0000lce9,TRY_A,2,2021-01-08 16:00:00,12.566714192708334
DESHPDHK0000lce9,TRY_A,2,2021-01-08 17:00:00,12.313555013020833
DESHPDHK0000lce9,TRY_A,2,2021-01-08 18:00:00,11.818000651041666
DESHPDHK0000lce9,TRY_A,2,2021-01-08 19:00:00,12.160216471354167
DESHPDHK0000lce9,TRY_A,2,2021-01-08 20:00:00,14.303701171875
DESHPDHK0000lce9,TRY_A,2,2021-01-08 21:00:00,16.08428938802083
DESHPDHK0000lce9,TRY_A,2,2021-01-08 22:00:00,17.225106770833335
DESHPDHK0000lce9,TRY_A,2,2021-01-08 23:00:00,19.578041666666667
DESHPDHK0000lce9,TRY_A,2,2021-01-09 00:00:00,20.36167578125
DESHPDHK0000lce9,TRY_A,2,2021-01-09 01:00:00,20.505111979166667
DESHPDHK0000lce9,TRY_A,2,2021-01-09 02:00:00,21.868231770833333
DESHPDHK0000lce9,TRY_A,2,2021-01-09 03:00:00,20.872738932291668
DESHPDHK0000lce9,TRY_A,2,2021-01-09 04:00:00,20.957654296875003
DESHPDHK0000lce9,TRY_A,2,2021-01-09 05:00:00,21.764563151041667
DESHPDHK0000lce9,TRY_A,2,2021-01-09 06:00:00,19.338841796875002
DESHPDHK0000lce9,TRY_A,2,2021-01-09 07:00:00,20.858580729166665
DESHPDHK0000lce9,TRY_A,2,2021-01-09 08:00:00,21.089727213541668
DESHPDHK0000lce9,TRY_A,2,2021-01-09 09:00:00,20.095511067708333
DESHPDHK0000lce9,TRY_A,2,2021-01-09 10:00:00,18.104505208333332
DESHPDHK0000lce9,TRY_A,2,2021-01-09 11:00:00,17.6054921875
DESHPDHK0000lce9,TRY_A,2,2021-01-09 12:00:00,17.692061848958332
DESHPDHK0000lce9,TRY_A,2,2021-01-09 13:00:00,17.607463541666664
DESHPDHK0000lce9,TRY_A,2,2021-01-09 14:00:00,15.818305338541668
DESHPDHK0000lce9,TRY_A,2,2021-01-09 15:00:00,14.011393554687501
DESHPDHK0000lce9,TRY_A,2,2021-01-09 16:00:00,17.064766276041667
DESHPDHK0000lce9,TRY_A,2,2021-01-09 17:00:00,17.518577473958334
DESHPDHK0000lce9,TRY_A,2,2021-01-09 18:00:00,20.23806315104167
DESHPDHK0000lce9,TRY_A,2,2021-01-09 19:00:00,22.119917968750002
DESHPDHK0000lce9,TRY_A,2,2021-01-09 20:00:00,22.070029947916666
DESHPDHK0000lce9,TRY_A,2,2021-01-09 21:00:00,23.353667317708332
DESHPDHK0000lce9,TRY_A,2,2021-01-09 22:00:00,28.838638671875
DESHPDHK0000lce9,TRY_A,2,2021-01-09 23:00:00,27.836771484375003
DESHPDHK0000lce9,TRY_A,2,2021-01-10 00:00:00,27.340119791666666
DESHPDHK0000lce9,TRY_A,2,2021-01-10 01:00:00,28.891128255208333
DESHPDHK0000lce9,TRY_A,2,2021-01-10 02:00:00,29.137005859374998
DESHPDHK0000lce9,TRY_A,2,2021-01-10 03:00:00,30.297787109374998
DESHPDHK0000lce9,TRY_A,2,2021-01-10 04:00:00,30.318031901041667
DESHPDHK0000lce9,TRY_A,2,2021-01-10 05:00:00,30.240762369791668
DESHPDHK0000lce9,TRY_A,2,2021-01-10 06:00:00,28.906822265625
DESHPDHK0000lce9,TRY_A,2,2021-01-10 07:00:00,27.925927083333335
DESHPDHK0000lce9,TRY_A,2,2021-01-10 08:00:00,27.501516276041666
DESHPDHK0000lce9,TRY_A,2,2021-01-10 09:00:00,26.135632812500003
DESHPDHK0000lce9,TRY_A,2,2021-01-10 10:00:00,22.94678776041667
DESHPDHK0000lce9,TRY_A,2,2021-01-10 11:00:00,17.77316731770833
DESHPDHK0000lce9,TRY_A,2,2021-01-10 12:00:00,15.591486979166667
DESHPDHK0000lce9,TRY_A,2,2021-01-10 13:00:00,15.899130208333334
DESHPDHK0000lce9,TRY_A,2,2021-01-10 14:00:00,15.068955729166667
DESHPDHK0000lce9,TRY_A,2,2021-01-10 15:00:00,13.557057291666666
DESHPDHK0000lce9,TRY_A,2,2021-01-10 16:00:00,14.189982747395833
DESHPDHK0000lce9,TRY_A,2,2021-01-10 17:00:00,15.813234375
DESHPDHK0000lce9,TRY_A,2,2021-01-10 18:00:00,18.081658854166665
DESHPDHK0000lce9,TRY_A,2,2021-01-10 19:00:00,17.151
DESHPDHK0000lce9,TRY_A,2,2021-01-10 20:00:00,20.821723307291666
DESHPDHK0000lce9,TRY_A,2,2021-01-10 21:00:00,21.212486328125
DESHPDHK0000lce9,TRY_A,2,2021-01-10 22:00:00,24.7423828125
DESHPDHK0000lce9,TRY_A,2,2021-01-10 23:00:00,25.503782552083333
DESHPDHK0000lce9,TRY_A,2,2021-01-11 00:00:00,27.186743489583336
DESHPDHK0000lce9,TRY_A,2,2021-01-11 01:00:00,27.696920572916667
DESHPDHK0000lce9,TRY_A,2,2021-01-11 02:00:00,28.205420572916665
DESHPDHK0000lce9,TRY_A,2,2021-01-11 03:00:00,28.3251796875
DESHPDHK0000lce9,TRY_A,2,2021-01-11 04:00:00,28.653430338541668
DESHPDHK0000lce9,TRY_A,2,2021-01-11 05:00:00,28.903274739583335
DESHPDHK0000lce9,TRY_A,2,2021-01-11 06:00:00,26.996667317708333
DESHPDHK0000lce9,TRY_A,2,2021-01-11 07:00:00,26.220296223958332
DESHPDHK0000lce9,TRY_A,2,2021-01-11 08:00:00,25.88590885416667
DESHPDHK0000lce9,TRY_A,2,2021-01-11 09:00:00,23.50007356770833
DESHPDHK0000lce9,TRY_A,2,2021-01-11 10:00:00,21.212886067708332
DESHPDHK0000lce9,TRY_A,2,2021-01-11 11:00:00,19.801274739583334
DESHPDHK0000lce9,TRY_A,2,2021-01-11 12:00:00,20.823778645833332
DESHPDHK0000lce9,TRY_A,2,2021-01-11 13:00:00,21.329702473958335
DESHPDHK0000lce9,TRY_A,2,2021-01-11 14:00:00,21.161125
DESHPDHK0000lce9,TRY_A,2,2021-01-11 15:00:00,22.401831380208336
DESHPDHK0000lce9,TRY_A,2,2021-01-11 16:00:00,24.438542317708336
DESHPDHK0000lce9,TRY_A,2,2021-01-11 17:00:00,24.858857421875
DESHPDHK0000lce9,TRY_A,2,2021-01-11 18:00:00,23.07326171875
DESHPDHK0000lce9,TRY_A,2,2021-01-11 19:00:00,23.942715494791667
DESHPDHK0000lce9,TRY_A,2,2021-01-11 20:00:00,26.032205729166666
DESHPDHK0000lce9,TRY_A,2,2021-01-11 21:00:00,25.179407552083333
DESHPDHK0000lce9,TRY_A,2,2021-01-11 22:00:00,26.23577278645833
DESHPDHK0000lce9,TRY_A,2,2021-01-11 23:00:00,27.742731119791667
DESHPDHK0000lce9,TRY_A,2,2021-01-12 00:00:00,28.477938802083333
DESHPDHK0000lce9,TRY_A,2,2021-01-12 01:00:00,29.845604817708335
DESHPDHK0000lce9,TRY_A,2,2021-01-12 02:00:00,30.380521484375
DESHPDHK0000lce9,TRY_A,2,2021-01-12 03:00:00,30.343832682291666
DESHPDHK0000lce9,TRY_A,2,2021-01-12 04:00:00,31.548089843749995
DESHPDHK0000lce9,TRY_A,2,2021-01-12 05:00:00,32.81392122395834
DESHPDHK0000lce9,TRY_A,2,2021-01-12 06:00:00,30.905032552083338
DESHPDHK0000lce9,TRY_A,2,2021-01-12 07:00:00,29.673654296875
DESHPDHK0000lce9,TRY_A,2,2021-01-12 08:00:00,27.920787109375
DESHPDHK0000lce9,TRY_A,2,2021-01-12 09:00:00,25.939597005208338
DESHPDHK0000lce9,TRY_A,2,2021-01-12 10:00:00,23.815165364583333
DESHPDHK0000lce9,TRY_A,2,2021-01-12 11:00:00,17.625157552083333
DESHPDHK0000lce9,TRY_A,2,2021-01-12 12:00:00,16.662513020833334
DESHPDHK0000lce9,TRY_A,2,2021-01-12 13:00:00,15.317379882812498
DESHPDHK0000lce9,TRY_A,2,2021-01-12 14:00:00,15.154611328125
DESHPDHK0000lce9,TRY_A,2,2021-01-12 15:00:00,12.036173828125001
DESHPDHK0000lce9,TRY_A,2,2021-01-12 16:00:00,12.181934895833331
DESHPDHK0000lce9,TRY_A,2,2021-01-12 17:00:00,15.6345146484375
DESHPDHK0000lce9,TRY_A,2,2021-01-12 18:00:00,17.0521923828125
DESHPDHK0000lce9,TRY_A,2,2021-01-12 19:00:00,18.522053385416665
DESHPDHK0000lce9,TRY_A,2,2021-01-12 20:00:00,20.554725911458334
DESHPDHK0000lce9,TRY_A,2,2021-01-12 21:00:00,23.55346744791667
DESHPDHK0000lce9,TRY_A,2,2021-01-12 22:00:00,25.370725911458333
DESHPDHK0000lce9,TRY_A,2,2021-01-12 23:00:00,27.16025651041667
DESHPDHK0000lce9,TRY_A,2,2021-01-13 00:00:00,28.82544270833333
DESHPDHK0000lce9,TRY_A,2,2021-01-13 01:00:00,30.27978450520833
DESHPDHK0000lce9,TRY_A,2,2021-01-13 02:00:00,30.63513997395833
DESHPDHK0000lce9,TRY_A,2,2021-01-13 03:00:00,31.819004557291667
DESHPDHK0000lce9,TRY_A,2,2021-01-13 04:00:00,31.415348307291666
DESHPDHK0000lce9,TRY_A,2,2021-01-13 05:00:00,30.53850390625
DESHPDHK0000lce9,TRY_A,2,2021-01-13 06:00:00,27.273935546875
DESHPDHK0000lce9,TRY_A,2,2021-01-13 07:00:00,27.239655598958336
DESHPDHK0000lce9,TRY_A,2,2021-01-13 08:00:00,25.591042317708332
DESHPDHK0000lce9,TRY_A,2,2021-01-13 09:00:00,23.92168359375
DESHPDHK0000lce9,TRY_A,2,2021-01-13 10:00:00,24.037636067708334
DESHPDHK0000lce9,TRY_A,2,2021-01-13 11:00:00,23.33371484375
DESHPDHK0000lce9,TRY_A,2,2021-01-13 12:00:00,21.308199869791668
DESHPDHK0000lce9,TRY_A,2,2021-01-13 13:00:00,21.533387369791665
DESHPDHK0000lce9,TRY_A,2,2021-01-13 14:00:00,21.628400390625
DESHPDHK0000lce9,TRY_A,2,2021-01-13 15:00:00,22.42792252604167
DESHPDHK0000lce9,TRY_A,2,2021-01-13 16:00:00,22.81320638020833
DESHPDHK0000lce9,TRY_A,2,2021-01-13 17:00:00,22.424125
DESHPDHK0000lce9,TRY_A,2,2021-01-13 18:00:00,22.882102213541668
DESHPDHK0000lce9,TRY_A,2,2021-01-13 19:00:00,22.677610677083333
DESHPDHK0000lce9,TRY_A,2,2021-01-13 20:00:00,24.785279947916667
DESHPDHK0000lce9,TRY_A,2,2021-01-13 21:00:00,25.052257161458332
DESHPDHK0000lce9,TRY_A,2,2021-01-13 22:00:00,26.233076171875002
DESHPDHK0000lce9,TRY_A,2,2021-01-13 23:00:00,27.760821614583335
DESHPDHK0000lce9,TRY_A,2,2021-01-14 00:00:00,28.837865234375002
DESHPDHK0000lce9,TRY_A,2,2021-01-14 01:00:00,29.337297526041667
DESHPDHK0000lce9,TRY_A,2,2021-01-14 02:00:00,29.472819010416668
DESHPDHK0000lce9,TRY_A,2,2021-01-14 03:00:00,29.816414713541665
DESHPDHK0000lce9,TRY_A,2,2021-01-14 04:00:00,30.707664713541664
DESHPDHK0000lce9,TRY_A,2,2021-01-14 05:00:00,30.61622005208333
DESHPDHK0000lce9,TRY_A,2,2021-01-14 06:00:00,27.503041015625
DESHPDHK0000lce9,TRY_A,2,2021-01-14 07:00:00,27.951252604166665
DESHPDHK0000lce9,TRY_A,2,2021-01-14 08:00:00,27.39687239583333
DESHPDHK0000lce9,TRY_A,2,2021-01-14 09:00:00,27.406893880208333
DESHPDHK0000lce9,TRY_A,2,2021-01-14 10:00:00,22.740572916666665
DESHPDHK0000lce9,TRY_A,2,2021-01-14 11:00:00,18.514469401041666
DESHPDHK0000lce9,TRY_A,2,2021-01-14 12:00:00,15.964703125
DESHPDHK0000lce9,TRY_A,2,2021-01-14 13:00:00,15.578357421875
DESHPDHK0000lce9,TRY_A,2,2021-01-14 14:00:00,13.455818033854166
DESHPDHK0000lce9,TRY_A,2,2021-01-14 15:00:00,11.997884765625
DESHPDHK0000lce9,TRY_A,2,2021-01-14 16:00:00,12.986838867187501
DESHPDHK0000lce9,TRY_A,2,2021-01-14 17:00:00,12.301982421875001
DESHPDHK0000lce9,TRY_A,2,2021-01-14 18:00:00,14.969086263020833
DESHPDHK0000lce9,TRY_A,2,2021-01-14 19:00:00,17.631929036458335
DESHPDHK0000lce9,TRY_A,2,2021-01-14 20:00:00,20.784608723958332
