Building ID,Building Data,Ground Floor,Walls,Roof,Adjacent Buildings,Storey Name,Zone Name,Floors,Ceilings,Volume,Adjacent Areas
DEBE01YYK0002Uqm,"{'id': 324566045, 'lat': 52.5313933, 'lon': 13.3241188, 'addr:city': 'Berlin', 'addr:country': 'DE', 'addr:housenumber': '71', 'addr:postcode': 10553.0, 'addr:street': 'Sickingenstraße', 'addr:suburb': 'Moabit', 'amenity': None, 'addr:state_code': 'BE', 'street_norm': 'sickingenstrasse', 'city_norm': 'berlin', '_street_ratio': 1.0, '_hn_contains': False, '_hn_diff': 1000000000, 'match_type': 'D_fuzzy_street_same_city', 'score': 1.0, 'gml:id': 'DEBE01YYK0002Uqm', 'bldg:function': '31001_1010', 'bldg:measuredHeight': 20.12, 'bldg:roofType': 5000, 'bldg:rotation_angle': 15.405408170097676, 'ref:source': 'street', 'ref:geom_type': 'LineString', 'ref:pre_wkt': 'LINESTRING (386383.05719997804 5821565.904382603, 386392.68938240974 5821568.591585909)', 'ref:post_wkt': 'LINESTRING (2387.8297137170907 2567.9185107620265, 2397.8296628636103 2567.9504022502947)', 'bldg:volume': 2890.066037070994, 'bldg:net_leased_area': 170.76292549548438, 'building_part_id': 'DEBE01YYK0002QPm_part_1', 'building_element_id': 'DEBE01YYK0002QPm_part_1', 'municipality': 'Mitte', 'federal_state': 'Berlin', 'municipality_key': '11000001', 'function': '31001_2111', 'name': 'Atotech Deutschland GmbH', 'roof_type': '5000', 'measured_height': 45.629, 'absolute_height': 75.62899999999999, 'mean_eaves_height': 44.055, 'lowest_ridge_height': 3.5, 'Datasource:roofheight': '5000', 'Datasource:Groundlevel': '1100', 'Datasource:Address': '1000', 'citygml:function': '31001_2111', 'address': 'Erasmusstraße, 20', 'osm:id': '8306', 'osm:building_type': 'office', 'osm:name': 'Atotech Deutschland GmbH', 'osm:address': 'Erasmusstraße, 20', 'osm:building_levels': nan, 'osm:roof_levels': nan, 'osm:roofheight': None, 'osm:amenity': None, 'osm:brand': None, 'plz': '10553', 'area': 620.35, 'heating_state': 'True', 'roof_height': 1.574, 'perimeter_footprint': 113.69, 'volume': 27267.43, 'extruded_volume': 27329.52, 'volume_under_roof_surface': -62.09, 'storey_height': 3.6, 'number_of_storeys': 13.0, 'height_area_ratio': 0.07, 'roof_surface_area': 652.6706325305141, 'wall_surface_area': 3304.372, 'total_surface_area': 3957.04, 'total_floor_area': 8684.9, 'usable_floor_area': 8881.391485714284, 'net_floor_area': 8141.2755285714275, 'function_class': 'industrial', 'number_of_apartments': 0.0, 'shape_index': 1.14, 'shape_compactness': 4.37, 'fractal': 1.74, 'NPI': 0.78, 'number_of_vertices': 59, 'roof_angle_south': 84.80309016127516, 'roof_pitch_angle': 48.952, 'centroid_x_norm': 0.1995341493760788, 'centroid_y_norm': 0.36672243860309095, 'neighbors': 'DEBE01YYK0002QPm_main, DEBE01YYK0002Rvr_part_10, DEBE01YYK0002Rvr_part_8', 'number_neighbors': 3.0, 'shared_perimeter': 77.95, 'shared_perimeter_elements': '[67.86, 0.78, 9.31]', 'neighbors_heating_state': 'True, Null, Null', 'check_neighbors_heating_state': 1, 'number_main_neighbors': 1, 'GITTER_ID_100m': 'CRS3035RES100mN3273600E4546700', 'homogene': 1.0, 'num_buildings_in_grid': 9.0, 'predicted_building_age': 1.0, 'accuracy_building_age': 1.0, 'average_apartment_area': 56.5, 'average_resident_area': 41.32, 'average_household_size': 1.61, 'average_rent_sqm': 9.32, 'ownership_ratio': nan, 'probability_vacancy': nan, 'es:gas': 50.0, 'es:heating_oil': 0.0, 'es:wood/wood_pellets': 0.0, 'es:biomass/biogas': 0.0, 'es:solar/geothermal/heat_pumps': 0.0, 'es:electricity': 0.0, 'es:coal': 0.0, 'es:district_heating': 50.0, 'es:no_energy_source': 0.0, 'ht:district_heating': 50.0, 'ht:floor_heating': 0.0, 'ht:block_heating': 0.0, 'ht:central_heating': 50.0, 'ht:room_stoves': 0.0, 'ht:no_heating': 0.0, 'tabula_year_class': 2.0, 'tabula_building_type': 'SFH', 'tabula_classification': 'DE.N.SFH.02.Gen', 'iwu_ngw_type_class': '8-Operation', 'iwu_ngw_age_class': 'Altbau', 'q-d-spez_mI': 54.6, 'heat_load_1': 315.2626530585326, 'heat_demand_1': 2484498.615307736, 'heat_load_2': 195.9452188089945, 'heat_demand_2': 963914.9179522152, 'heat_load_3': 102.3815337780037, 'heat_demand_3': 599700.3899534936, 'specific_water_demand': 10, 'water_demand': 88813.91485714284, 'heat_demand_non_residential_IWU': 484923.98, 'BGW_class': 'NNN', 'residential_grid': None, 'pop:residents': nan, 'pop:share_foreigners': nan, 'pop:share_over_65': nan, 'pop:share_under_18': nan, 'pop:average_age': nan, 'population_simulation': 0.0, 'grid_population_control': 0.0, 'grid_population_control_error': 0.0, 'population_error': 0.0, 'number_of_residents': 0.0, 'block_id': '002080', 'parcel_id': 'DEBE01YYK0002R0u', 'demand_point_id': 'DEBE01YYK0002f1a', 'bldg:roof_edge_height': 16.326, 'bldg:storey_height': 3.5, 'bldg:number_of_storeys': 6, 'bldg:roof_type_class': 'Mixed form', 'bldg:building_type': 'House', 'bldg:function_class': 'Residential', 'bldg:number_of_apartments': 12, 'bldg:tabula_year_class': '05', 'bldg:tabula_building_type': 'AB', 'bldg:tabula_classification': 'DE.N.AB.05.Gen', 'bldg:n_cores': 1, 'bldg:year_of_construction': 1910, 'bldg:units_per_storey': 2}","POLYGON Z ((2399.071949146505 2555.0118914887153 35.704, 2398.757949146492 2556.1518914883804 35.704, 2400.882949146492 2556.7518914880075 35.704, 2401.2299491465005 2555.5808914879185 35.704, 2407.257949146492 2557.241891488231 35.704, 2410.887949146497 2544.543891488373 35.704, 2398.4849491465056 2541.1648914886487 35.704, 2395.086949146519 2553.926891487822 35.704, 2399.071949146505 2555.0118914887153 35.704))","[(<POLYGON Z ((2398.853 2554.952 35.704, 2399.072 2555.012 35.704, 2399.072 25...>, (3.7083344208686935, 90.0, 195.23078413191092)), (<POLYGON Z ((2399.072 2555.012 35.704, 2398.758 2556.152 35.704, 2398.758 25...>, (19.304733905153533, 90.0, 285.399611540912)), (<POLYGON Z ((2398.758 2556.152 35.704, 2400.883 2556.752 35.704, 2400.883 25...>, (36.04914259456432, 90.0, 195.7671825331616)), (<POLYGON Z ((2400.883 2556.752 35.704, 2401.23 2555.581 35.704, 2401.23 2555...>, (19.9394538403756, 90.0, 106.50602729492641)), (<POLYGON Z ((2401.23 2555.581 35.704, 2401.958 2555.781 35.704, 2401.958 255...>, (12.32592902344562, 90.0, 195.405408170115)), (<POLYGON Z ((2401.958 2555.781 35.704, 2402.951 2552.178 35.704, 2402.951 25...>, (61.030404909764364, 90.0, 105.40540817010321)), (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), (<POLYGON Z ((2399.853 2551.324 35.704, 2398.853 2554.952 35.704, 2398.853 25...>, (61.445130001202585, 90.0, 285.4054081700965))]","[<POLYGON Z ((2399.072 2555.012 52.03, 2395.087 2553.927 52.03, 2398.485 2541...>]","[{'address': 'N/A , Berlin', 'gf_polygon': [<POLYGON Z ((386397.736 5821545.117 35.876, 386398.126 5821543.811 35.876, 3...>], 'wall_polygons': [<POLYGON Z ((386397.736 5821545.117 49.566, 386398.126 5821543.811 49.654, 3...>, <POLYGON Z ((386394.364 5821542.843 49.65, 386394.015 5821544.094 49.566, 38...>, <POLYGON Z ((386394.015 5821544.094 49.566, 386397.736 5821545.117 49.566, 3...>, <POLYGON Z ((386398.126 5821543.811 49.654, 386394.364 5821542.843 49.65, 38...>], 'roof_polygons': [<POLYGON Z ((386394.015 5821544.094 49.566, 386394.364 5821542.843 49.65, 38...>]}, {'address': 'N/A , Berlin', 'gf_polygon': [<POLYGON Z ((386391.166 5821541.963 34.95, 386387.745 5821541.029 34.95, 386...>], 'wall_polygons': [<POLYGON Z ((386387.404 5821542.277 49.25, 386390.807 5821543.212 49.25, 386...>, <POLYGON Z ((386390.807 5821543.212 49.25, 386391.166 5821541.963 49.25, 386...>, <POLYGON Z ((386387.745 5821541.029 49.25, 386387.404 5821542.277 49.25, 386...>, <POLYGON Z ((386391.166 5821541.963 49.25, 386387.745 5821541.029 49.25, 386...>], 'roof_polygons': [<POLYGON Z ((386388.199 5821541.824 50.357, 386387.404 5821542.277 49.25, 38...>, <POLYGON Z ((386388.199 5821541.824 50.357, 386390.36 5821542.416 50.36, 386...>, <POLYGON Z ((386390.36 5821542.416 50.36, 386388.199 5821541.824 50.357, 386...>, <POLYGON Z ((386390.36 5821542.416 50.36, 386391.166 5821541.963 49.25, 3863...>]}]",Storey_1,Storey_1_Zone_1,"[(<POLYGON Z ((2399.733 2551.758 35.704, 2399.613 2552.193 35.704, 2399.493 25...>, (14.714679777489504, 0.0, -2)), (<POLYGON Z ((2399.733 2551.758 38.909, 2399.613 2552.193 38.909, 2399.493 25...>, (14.714679777489504, 0.0, -2)), (<POLYGON Z ((2399.733 2551.758 42.114, 2399.613 2552.193 42.114, 2399.493 25...>, (14.714679777489504, 0.0, -2)), (<POLYGON Z ((2399.733 2551.758 45.32, 2399.613 2552.193 45.32, 2399.493 2552...>, (14.714679777489504, 0.0, -2)), (<POLYGON Z ((2399.733 2551.758 48.525, 2399.613 2552.193 48.525, 2399.493 25...>, (14.714679777489504, 0.0, -2)), (<POLYGON Z ((2399.733 2551.758 51.73, 2399.613 2552.193 51.73, 2399.493 2552...>, (14.714679777489504, 0.0, -2))]","[(<POLYGON Z ((2399.733 2551.758 38.909, 2399.613 2552.193 38.909, 2399.493 25...>, (14.714679777489504, 0.0, -1)), (<POLYGON Z ((2399.733 2551.758 42.114, 2399.613 2552.193 42.114, 2399.493 25...>, (14.714679777489504, 0.0, -1)), (<POLYGON Z ((2399.733 2551.758 45.32, 2399.613 2552.193 45.32, 2399.493 2552...>, (14.714679777489504, 0.0, -1)), (<POLYGON Z ((2399.733 2551.758 48.525, 2399.613 2552.193 48.525, 2399.493 25...>, (14.714679777489504, 0.0, -1)), (<POLYGON Z ((2399.733 2551.758 51.73, 2399.613 2552.193 51.73, 2399.493 2552...>, (14.714679777489504, 0.0, -1)), (<POLYGON Z ((2398.853 2554.952 52.03, 2399.072 2555.012 52.03, 2398.758 2556...>, (14.714679777488179, 0.0, -1))]",249.9499512117175,"{'interzonal_ceilings': [], 'interzonal_walls': [{'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_2', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 7.725525189093582}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_2', 'wall': (<POLYGON Z ((2399.853 2551.324 35.704, 2398.853 2554.952 35.704, 2398.853 25...>, (61.445130001202585, 90.0, 285.4054081700965)), 'area': 12.063207808392017}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_3', 'wall': (<POLYGON Z ((2401.958 2555.781 35.704, 2402.951 2552.178 35.704, 2402.951 25...>, (61.030404909764364, 90.0, 105.40540817010321)), 'area': 11.981786954353822}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_3', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 2.575175063030308}, {'target_storey': 'Storey_2', 'target_zone': 'Storey_2_Zone_2', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 7.725525188671638}, {'target_storey': 'Storey_2', 'target_zone': 'Storey_2_Zone_2', 'wall': (<POLYGON Z ((2399.853 2551.324 35.704, 2398.853 2554.952 35.704, 2398.853 25...>, (61.445130001202585, 90.0, 285.4054081700965)), 'area': 12.063207808395088}, {'target_storey': 'Storey_2', 'target_zone': 'Storey_2_Zone_3', 'wall': (<POLYGON Z ((2401.958 2555.781 35.704, 2402.951 2552.178 35.704, 2402.951 25...>, (61.030404909764364, 90.0, 105.40540817010321)), 'area': 11.98178695435339}, {'target_storey': 'Storey_2', 'target_zone': 'Storey_2_Zone_3', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 2.575175063030396}, {'target_storey': 'Storey_3', 'target_zone': 'Storey_3_Zone_2', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 7.725525188671249}, {'target_storey': 'Storey_3', 'target_zone': 'Storey_3_Zone_2', 'wall': (<POLYGON Z ((2399.853 2551.324 35.704, 2398.853 2554.952 35.704, 2398.853 25...>, (61.445130001202585, 90.0, 285.4054081700965)), 'area': 12.063207808394674}, {'target_storey': 'Storey_3', 'target_zone': 'Storey_3_Zone_3', 'wall': (<POLYGON Z ((2401.958 2555.781 35.704, 2402.951 2552.178 35.704, 2402.951 25...>, (61.030404909764364, 90.0, 105.40540817010321)), 'area': 11.981786954353595}, {'target_storey': 'Storey_3', 'target_zone': 'Storey_3_Zone_3', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 2.575175061764158}, {'target_storey': 'Storey_4', 'target_zone': 'Storey_4_Zone_2', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 7.725525188669662}, {'target_storey': 'Storey_4', 'target_zone': 'Storey_4_Zone_2', 'wall': (<POLYGON Z ((2399.853 2551.324 35.704, 2398.853 2554.952 35.704, 2398.853 25...>, (61.445130001202585, 90.0, 285.4054081700965)), 'area': 12.063207808395088}, {'target_storey': 'Storey_4', 'target_zone': 'Storey_4_Zone_3', 'wall': (<POLYGON Z ((2401.958 2555.781 35.704, 2402.951 2552.178 35.704, 2402.951 25...>, (61.030404909764364, 90.0, 105.40540817010321)), 'area': 11.981786954353534}, {'target_storey': 'Storey_4', 'target_zone': 'Storey_4_Zone_3', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 2.575175063030308}, {'target_storey': 'Storey_5', 'target_zone': 'Storey_5_Zone_2', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 7.725525188668897}, {'target_storey': 'Storey_5', 'target_zone': 'Storey_5_Zone_2', 'wall': (<POLYGON Z ((2399.853 2551.324 35.704, 2398.853 2554.952 35.704, 2398.853 25...>, (61.445130001202585, 90.0, 285.4054081700965)), 'area': 12.063207808394601}, {'target_storey': 'Storey_5', 'target_zone': 'Storey_5_Zone_3', 'wall': (<POLYGON Z ((2401.958 2555.781 35.704, 2402.951 2552.178 35.704, 2402.951 25...>, (61.030404909764364, 90.0, 105.40540817010321)), 'area': 11.981786954353595}, {'target_storey': 'Storey_5', 'target_zone': 'Storey_5_Zone_3', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 2.575175063030396}, {'target_storey': 'Storey_6', 'target_zone': 'Storey_6_Zone_2', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 0.7230929604169517}, {'target_storey': 'Storey_6', 'target_zone': 'Storey_6_Zone_2', 'wall': (<POLYGON Z ((2399.853 2551.324 35.704, 2398.853 2554.952 35.704, 2398.853 25...>, (61.445130001202585, 90.0, 285.4054081700965)), 'area': 1.12909095922838}, {'target_storey': 'Storey_6', 'target_zone': 'Storey_6_Zone_3', 'wall': (<POLYGON Z ((2401.958 2555.781 35.704, 2402.951 2552.178 35.704, 2402.951 25...>, (61.030404909764364, 90.0, 105.40540817010321)), 'area': 1.1214701379964027}, {'target_storey': 'Storey_6', 'target_zone': 'Storey_6_Zone_3', 'wall': (<POLYGON Z ((2402.951 2552.178 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (52.467625207842836, 90.0, 15.40540817010185)), 'area': 0.24103098680557497}], 'interzonal_floors': [], 'interzonal_adjacent_buildings': []}"
DEBE01YYK0002Uqm,"{'id': 324566045, 'lat': 52.5313933, 'lon': 13.3241188, 'addr:city': 'Berlin', 'addr:country': 'DE', 'addr:housenumber': '71', 'addr:postcode': 10553.0, 'addr:street': 'Sickingenstraße', 'addr:suburb': 'Moabit', 'amenity': None, 'addr:state_code': 'BE', 'street_norm': 'sickingenstrasse', 'city_norm': 'berlin', '_street_ratio': 1.0, '_hn_contains': False, '_hn_diff': 1000000000, 'match_type': 'D_fuzzy_street_same_city', 'score': 1.0, 'gml:id': 'DEBE01YYK0002Uqm', 'bldg:function': '31001_1010', 'bldg:measuredHeight': 20.12, 'bldg:roofType': 5000, 'bldg:rotation_angle': 15.405408170097676, 'ref:source': 'street', 'ref:geom_type': 'LineString', 'ref:pre_wkt': 'LINESTRING (386383.05719997804 5821565.904382603, 386392.68938240974 5821568.591585909)', 'ref:post_wkt': 'LINESTRING (2387.8297137170907 2567.9185107620265, 2397.8296628636103 2567.9504022502947)', 'bldg:volume': 2890.066037070994, 'bldg:net_leased_area': 170.76292549548438, 'building_part_id': 'DEBE01YYK0002QPm_part_1', 'building_element_id': 'DEBE01YYK0002QPm_part_1', 'municipality': 'Mitte', 'federal_state': 'Berlin', 'municipality_key': '11000001', 'function': '31001_2111', 'name': 'Atotech Deutschland GmbH', 'roof_type': '5000', 'measured_height': 45.629, 'absolute_height': 75.62899999999999, 'mean_eaves_height': 44.055, 'lowest_ridge_height': 3.5, 'Datasource:roofheight': '5000', 'Datasource:Groundlevel': '1100', 'Datasource:Address': '1000', 'citygml:function': '31001_2111', 'address': 'Erasmusstraße, 20', 'osm:id': '8306', 'osm:building_type': 'office', 'osm:name': 'Atotech Deutschland GmbH', 'osm:address': 'Erasmusstraße, 20', 'osm:building_levels': nan, 'osm:roof_levels': nan, 'osm:roofheight': None, 'osm:amenity': None, 'osm:brand': None, 'plz': '10553', 'area': 620.35, 'heating_state': 'True', 'roof_height': 1.574, 'perimeter_footprint': 113.69, 'volume': 27267.43, 'extruded_volume': 27329.52, 'volume_under_roof_surface': -62.09, 'storey_height': 3.6, 'number_of_storeys': 13.0, 'height_area_ratio': 0.07, 'roof_surface_area': 652.6706325305141, 'wall_surface_area': 3304.372, 'total_surface_area': 3957.04, 'total_floor_area': 8684.9, 'usable_floor_area': 8881.391485714284, 'net_floor_area': 8141.2755285714275, 'function_class': 'industrial', 'number_of_apartments': 0.0, 'shape_index': 1.14, 'shape_compactness': 4.37, 'fractal': 1.74, 'NPI': 0.78, 'number_of_vertices': 59, 'roof_angle_south': 84.80309016127516, 'roof_pitch_angle': 48.952, 'centroid_x_norm': 0.1995341493760788, 'centroid_y_norm': 0.36672243860309095, 'neighbors': 'DEBE01YYK0002QPm_main, DEBE01YYK0002Rvr_part_10, DEBE01YYK0002Rvr_part_8', 'number_neighbors': 3.0, 'shared_perimeter': 77.95, 'shared_perimeter_elements': '[67.86, 0.78, 9.31]', 'neighbors_heating_state': 'True, Null, Null', 'check_neighbors_heating_state': 1, 'number_main_neighbors': 1, 'GITTER_ID_100m': 'CRS3035RES100mN3273600E4546700', 'homogene': 1.0, 'num_buildings_in_grid': 9.0, 'predicted_building_age': 1.0, 'accuracy_building_age': 1.0, 'average_apartment_area': 56.5, 'average_resident_area': 41.32, 'average_household_size': 1.61, 'average_rent_sqm': 9.32, 'ownership_ratio': nan, 'probability_vacancy': nan, 'es:gas': 50.0, 'es:heating_oil': 0.0, 'es:wood/wood_pellets': 0.0, 'es:biomass/biogas': 0.0, 'es:solar/geothermal/heat_pumps': 0.0, 'es:electricity': 0.0, 'es:coal': 0.0, 'es:district_heating': 50.0, 'es:no_energy_source': 0.0, 'ht:district_heating': 50.0, 'ht:floor_heating': 0.0, 'ht:block_heating': 0.0, 'ht:central_heating': 50.0, 'ht:room_stoves': 0.0, 'ht:no_heating': 0.0, 'tabula_year_class': 2.0, 'tabula_building_type': 'SFH', 'tabula_classification': 'DE.N.SFH.02.Gen', 'iwu_ngw_type_class': '8-Operation', 'iwu_ngw_age_class': 'Altbau', 'q-d-spez_mI': 54.6, 'heat_load_1': 315.2626530585326, 'heat_demand_1': 2484498.615307736, 'heat_load_2': 195.9452188089945, 'heat_demand_2': 963914.9179522152, 'heat_load_3': 102.3815337780037, 'heat_demand_3': 599700.3899534936, 'specific_water_demand': 10, 'water_demand': 88813.91485714284, 'heat_demand_non_residential_IWU': 484923.98, 'BGW_class': 'NNN', 'residential_grid': None, 'pop:residents': nan, 'pop:share_foreigners': nan, 'pop:share_over_65': nan, 'pop:share_under_18': nan, 'pop:average_age': nan, 'population_simulation': 0.0, 'grid_population_control': 0.0, 'grid_population_control_error': 0.0, 'population_error': 0.0, 'number_of_residents': 0.0, 'block_id': '002080', 'parcel_id': 'DEBE01YYK0002R0u', 'demand_point_id': 'DEBE01YYK0002f1a', 'bldg:roof_edge_height': 16.326, 'bldg:storey_height': 3.5, 'bldg:number_of_storeys': 6, 'bldg:roof_type_class': 'Mixed form', 'bldg:building_type': 'House', 'bldg:function_class': 'Residential', 'bldg:number_of_apartments': 12, 'bldg:tabula_year_class': '05', 'bldg:tabula_building_type': 'AB', 'bldg:tabula_classification': 'DE.N.AB.05.Gen', 'bldg:n_cores': 1, 'bldg:year_of_construction': 1910, 'bldg:units_per_storey': 2}","POLYGON Z ((2399.071949146505 2555.0118914887153 35.704, 2398.757949146492 2556.1518914883804 35.704, 2400.882949146492 2556.7518914880075 35.704, 2401.2299491465005 2555.5808914879185 35.704, 2407.257949146492 2557.241891488231 35.704, 2410.887949146497 2544.543891488373 35.704, 2398.4849491465056 2541.1648914886487 35.704, 2395.086949146519 2553.926891487822 35.704, 2399.071949146505 2555.0118914887153 35.704))","[(<POLYGON Z ((2395.087 2553.927 35.704, 2398.853 2554.952 35.704, 2398.853 25...>, (12.50965110804772, 90.0, 195.2307841318958)), (<POLYGON Z ((2398.853 2554.952 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (12.06320780839486, 90.0, 105.40540817009652)), (<POLYGON Z ((2399.853 2551.324 35.704, 2402.176 2551.964 35.704, 2402.176 25...>, (7.725525189093582, 90.0, 195.40540817009781)), (<POLYGON Z ((2402.176 2551.964 35.704, 2403.374 2547.618 35.704, 2403.374 25...>, (14.450614200315739, 90.0, 105.40540817009645)), (<POLYGON Z ((2403.374 2547.618 35.704, 2404.149 2547.831 35.704, 2404.149 25...>, (2.575175063028999, 90.0, 15.405408170113972)), (<POLYGON Z ((2404.149 2547.831 35.704, 2405.462 2543.066 35.704, 2405.462 25...>, (15.843472369375295, 90.0, 105.40540817009732)), (<POLYGON Z ((2405.462 2543.066 35.704, 2398.485 2541.165 35.704, 2398.485 25...>, (23.176672753316176, 90.0, 15.239482274759183)), (<POLYGON Z ((2398.485 2541.165 35.704, 2395.087 2553.927 35.704, 2395.087 25...>, (42.329887080910666, 90.0, 284.9096191739778))]","[<POLYGON Z ((2399.072 2555.012 52.03, 2395.087 2553.927 52.03, 2398.485 2541...>]","[{'address': 'N/A , Berlin', 'gf_polygon': [<POLYGON Z ((386397.736 5821545.117 35.876, 386398.126 5821543.811 35.876, 3...>], 'wall_polygons': [<POLYGON Z ((386397.736 5821545.117 49.566, 386398.126 5821543.811 49.654, 3...>, <POLYGON Z ((386394.364 5821542.843 49.65, 386394.015 5821544.094 49.566, 38...>, <POLYGON Z ((386394.015 5821544.094 49.566, 386397.736 5821545.117 49.566, 3...>, <POLYGON Z ((386398.126 5821543.811 49.654, 386394.364 5821542.843 49.65, 38...>], 'roof_polygons': [<POLYGON Z ((386394.015 5821544.094 49.566, 386394.364 5821542.843 49.65, 38...>]}, {'address': 'N/A , Berlin', 'gf_polygon': [<POLYGON Z ((386391.166 5821541.963 34.95, 386387.745 5821541.029 34.95, 386...>], 'wall_polygons': [<POLYGON Z ((386387.404 5821542.277 49.25, 386390.807 5821543.212 49.25, 386...>, <POLYGON Z ((386390.807 5821543.212 49.25, 386391.166 5821541.963 49.25, 386...>, <POLYGON Z ((386387.745 5821541.029 49.25, 386387.404 5821542.277 49.25, 386...>, <POLYGON Z ((386391.166 5821541.963 49.25, 386387.745 5821541.029 49.25, 386...>], 'roof_polygons': [<POLYGON Z ((386388.199 5821541.824 50.357, 386387.404 5821542.277 49.25, 38...>, <POLYGON Z ((386388.199 5821541.824 50.357, 386390.36 5821542.416 50.36, 386...>, <POLYGON Z ((386390.36 5821542.416 50.36, 386388.199 5821541.824 50.357, 386...>, <POLYGON Z ((386390.36 5821542.416 50.36, 386391.166 5821541.963 49.25, 3863...>]}]",Storey_1,Storey_1_Zone_2,"[(<POLYGON Z ((2397.915 2543.307 35.704, 2397.798 2543.743 35.704, 2397.682 25...>, (79.03465529895706, 0.0, -2))]","[(<POLYGON Z ((2397.915 2543.307 38.909, 2397.798 2543.743 38.909, 2397.682 25...>, (79.03465529895706, 0.0, -1))]",273.66498790911834,"{'interzonal_ceilings': [{'target_storey': 'Storey_2', 'target_zone': 'Storey_2_Zone_2', 'ceiling': (<POLYGON Z ((2397.915 2543.307 38.909, 2397.798 2543.743 38.909, 2397.682 25...>, (79.03465529895706, 0.0, -1)), 'area': 79.03465529895709}], 'interzonal_walls': [{'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_1', 'wall': (<POLYGON Z ((2398.853 2554.952 35.704, 2399.853 2551.324 35.704, 2399.853 25...>, (12.06320780839486, 90.0, 105.40540817009652)), 'area': 12.063207808392018}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_1', 'wall': (<POLYGON Z ((2399.853 2551.324 35.704, 2402.176 2551.964 35.704, 2402.176 25...>, (7.725525189093582, 90.0, 195.40540817009781)), 'area': 7.725525189093582}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_3', 'wall': (<POLYGON Z ((2402.176 2551.964 35.704, 2403.374 2547.618 35.704, 2403.374 25...>, (14.450614200315739, 90.0, 105.40540817009645)), 'area': 14.450614200315986}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_3', 'wall': (<POLYGON Z ((2403.374 2547.618 35.704, 2404.149 2547.831 35.704, 2404.149 25...>, (2.575175063028999, 90.0, 15.405408170113972)), 'area': 2.575175063028999}, {'target_storey': 'Storey_1', 'target_zone': 'Storey_1_Zone_3', 'wall': (<POLYGON Z ((2404.149 2547.831 35.704, 2405.462 2543.066 35.704, 2405.462 25...>, (15.843472369375295, 90.0, 105.40540817009732)), 'area': 15.843472369375293}], 'interzonal_floors': [], 'interzonal_adjacent_buildings': []}"
