overall_json,variant,variant_base,building_id,weather_key,seed,block,row_id,mix_col,heat_demand_kWh,cool_demand_kWh,peak_heat_kW,peak_cool_kW
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0000/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,0,,98730.26690666184,0.0,43.84473608398437,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0001/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,1,,125532.18027271067,0.0,55.72068505859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0002/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,2,,118036.37122498629,0.0,51.113023193359375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0003/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,3,,98682.94537872155,0.0,46.00311499023437,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0004/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,4,,83948.6679606665,0.0,40.758077880859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0005/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,5,,113141.27119156666,0.0,49.349421875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0006/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,6,,124141.02987235118,0.0,53.6186689453125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0007/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,7,,122762.69702698661,0.0,50.76743603515625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0008/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,8,,121995.18617984091,0.0,49.60854223632813,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0009/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,9,,114106.79695555478,0.0,53.957095703125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0010/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,10,,115974.7109896226,0.0,48.29487353515625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0011/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,11,,104920.08202062298,0.0,44.85895166015625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0012/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,12,,91032.38415769725,0.0,42.006614990234375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0013/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,13,,135678.0287455393,0.0,55.42325048828125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0014/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,14,,88936.78986786371,0.0,47.55636108398438,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0015/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,15,,111289.1728321584,0.0,46.67796337890625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0016/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,16,,87687.11353110558,0.0,42.185403564453125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0017/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,17,,137526.63214893546,0.0,54.299333984375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0018/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,18,,98150.25372547407,0.0,48.35329150390625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0019/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,19,,120278.12509107788,0.0,48.7586171875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0020/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,20,,97521.20035088623,0.0,41.8847236328125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0021/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,21,,107786.1377942755,0.0,50.4579130859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0022/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,22,,134066.0893337511,0.0,56.20051708984375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0023/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,23,,93478.40877862938,0.0,46.33544140625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0024/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,24,,99462.61795550911,0.0,45.126140625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0025/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,25,,117080.50795897355,0.0,54.97384521484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0026/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,26,,113448.08891896404,0.0,50.45674780273438,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0027/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,27,,104892.81623363416,0.0,43.74274951171875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0028/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,28,,106870.5320214355,0.0,44.01476489257813,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0029/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,29,,122294.13404816728,0.0,53.38375756835938,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0030/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,30,,111359.7772985438,0.0,51.11880541992188,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0031/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,31,,123021.96419078768,0.0,50.70176904296875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0032/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,32,,104116.5307491504,0.0,46.72367822265625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0033/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,33,,127720.13261182797,0.0,55.571400390625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0034/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,34,,110964.4373308758,0.0,49.3445166015625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0035/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,35,,107850.49403907341,0.0,46.4217431640625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0036/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,36,,85057.02614746404,0.0,39.97515478515625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0037/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,37,,123286.63862302854,0.0,53.31442626953125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0038/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,38,,124912.39111596144,0.0,53.9437109375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0039/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,39,,113965.14571784467,0.0,48.081130859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0040/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,40,,97520.18908979448,0.0,45.7058447265625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0041/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,41,,140431.55113707425,0.0,58.95467578125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0042/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,42,,97462.60200911538,0.0,47.16397314453125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0043/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,43,,117633.43460124174,0.0,45.81622412109375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0044/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,44,,117288.04431716373,0.0,45.542879150390625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0045/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,45,,105069.38458834981,0.0,50.663874755859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0046/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,46,,114216.8216604049,0.0,50.7050810546875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0047/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,47,,99346.73327371792,0.0,46.62944799804688,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0048/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,48,,111308.96596642274,0.0,45.17550024414062,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0049/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,49,,126973.69547165315,0.0,55.33860693359375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0050/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,50,,114697.85887051371,0.0,49.68595703125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0051/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,51,,86914.7312594699,0.0,42.781983642578126,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0052/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,52,,89143.05986863212,0.0,42.18782763671875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0053/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,53,,124063.44125278926,0.0,50.8175126953125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0054/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,54,,109882.42335329964,0.0,51.8264931640625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0055/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,55,,124936.68020395104,0.0,51.64965771484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0056/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,56,,106061.39890067614,0.0,47.16583203125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0057/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,57,,111388.12067708564,0.0,53.590642578125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0058/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,58,,111147.9497345956,0.0,48.049951171875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0059/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,59,,115398.07476934927,0.0,46.81234228515625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0060/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,60,,95891.05691231003,0.0,42.542572021484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0061/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,61,,121415.16351847553,0.0,52.89116723632812,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0062/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,62,,114172.43718386805,0.0,52.94020654296875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0063/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,63,,117333.12775460997,0.0,49.1024150390625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0064/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,64,,103852.61529044031,0.0,46.542932861328126,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0065/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,65,,114262.48443478612,0.0,52.40547412109375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0066/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,66,,103116.22458504082,0.0,48.447077880859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0067/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,67,,109611.36746072865,0.0,46.423646484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0068/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,68,,103572.33255895332,0.0,42.3453310546875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0069/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,69,,125496.19109265572,0.0,53.22248828125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0070/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,70,,119875.692152107,0.0,53.72464990234375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0071/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,71,,113005.12100200453,0.0,50.194390380859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0072/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,72,,90035.52017681253,0.0,44.347400146484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0073/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,73,,150514.54060898666,0.0,59.45686572265625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0074/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,74,,98943.39515607036,0.0,46.45330224609375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0075/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,75,,107602.82858027032,0.0,44.666140380859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0076/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,76,,99513.58429355134,0.0,44.44045727539063,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0077/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,77,,113663.72301413021,0.0,52.497509521484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0078/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,78,,127231.87309086343,0.0,52.238888671875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0079/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,79,,103798.5364769692,0.0,47.73794506835937,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0080/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,80,,111811.34835904151,0.0,44.98043872070313,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0081/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,81,,107041.01884407579,0.0,52.76263671875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0082/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,82,,131149.03945750385,0.0,53.47262353515625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0083/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,83,,104708.6570255739,0.0,45.223720458984374,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0084/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,84,,82022.15798073646,0.0,38.94401953125,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0085/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,85,,116687.6409654836,0.0,49.4930478515625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0086/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,86,,92930.62486782254,0.0,50.46303076171875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0087/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,87,,131590.1937991592,0.0,52.59973291015625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0088/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,88,,109629.34685034126,0.0,47.140990234375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0089/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,89,,132995.42672533568,0.0,57.21978271484375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0090/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,90,,99907.19341440141,0.0,46.98399755859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0091/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,91,,101367.24723751118,0.0,45.676394287109375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0092/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,92,,92851.03030013629,0.0,42.517059326171875,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0093/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,93,,125672.51657381463,0.0,53.641454833984376,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0094/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,94,,125105.11039465448,0.0,54.19314697265625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0095/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,95,,110832.85008227048,0.0,46.71966259765625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0096/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,96,,102106.37373177591,0.0,44.82405859375,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0097/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,97,,127946.54912166143,0.0,56.75581884765625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0098/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,98,,99261.03041532055,0.0,47.058322265625,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0099/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,99,,110035.2435338916,0.0,45.249294189453124,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0100/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,100,,111910.71294360295,0.0,45.149128662109376,0.0
/home/waiz_kv/mza_sensitivity_analysis/results/sa_step4_sobol/V3/DESHPDHK0000lce9_3/TRY_A/seed_1/A/base/row_0101/overall.json,V3,V3,DESHPDHK0000lce9_3,TRY_A,1,A,101,,122822.17601480884,0.0,52.638486083984375,0.0
