mean_iou_matched,mean_iou_overall,region_recall,region_precision,false_negatives,false_positives,mean_area_error,mean_centroid_distance,mean_fragmentation,mean_similarity_score,topology_correct,n_gt_core_apartment_edges,n_pred_core_apartment_edges,n_missing_core_apartment_edges,n_extra_core_apartment_edges,gt_core_apartment_edges,pred_core_apartment_edges,missing_core_apartment_edges,extra_core_apartment_edges,n_gt_regions,n_pred_regions,building_id
0.930119296,0.930119296,1.0,1.0,0,0,3.878202686,0.1287182040365005,1.6666666666666667,0.9521461861662828,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,1601
0.7689805782476394,0.7689805782476394,1.0,1.0,0,0,26.22605477283909,1.180185052708692,1.3333333333333333,0.7894205258740046,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,1663
0.9585098419139187,0.9585098419139187,1.0,1.0,0,0,4.181517658716575,0.053334192,1.0,0.9674677720062004,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,1686
0.8854727085173199,0.8854727085173199,1.0,1.0,0,0,12.540361798786623,0.3161253963798391,1.3333333333333333,0.9034823148521974,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,1712
0.6651430688258166,0.6651430688258166,1.0,1.0,0,0,18.005768828389236,0.8744521918335897,2.25,0.7656958075460955,1.0,3,3,0,0,A0-S0; A1-S0; A2-S0,A0-S0; A1-S0; A2-S0,,,4,4,1728
0.7532527365539222,0.7532527365539222,1.0,1.0,0,0,11.362115733145144,0.6498078429161154,2.0,0.8319758828711955,1.0,4,4,0,0,A0-S1; A1-S0; A2-S1; A3-S0,A0-S1; A1-S0; A2-S1; A3-S0,,,6,6,1817
0.6952525061729153,0.5793770884774295,0.8333333333333334,0.7142857142857143,1,2,22.247300202679472,1.220832705865556,1.8333333333333333,0.6345726541109334,0.0,4,2,2,0,A0-S1; A1-S1; A2-S0; A3-S0,A0-S1; A1-S1,A2-S0; A3-S0,,6,7,1827
0.8564895293788639,0.5709930195859093,0.6666666666666666,0.6666666666666666,1,1,10.66112608374127,0.6147345076743893,1.3333333333333333,0.5908157245254794,0.0,2,0,2,0,A0-S0; A1-S0,,A0-S0; A1-S0,,3,3,1925
0.8351561823859185,0.8351561823859185,1.0,1.0,0,0,18.089041094684145,0.4732979370174159,1.3333333333333333,0.8605230400308135,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,1934
0.5610227338578719,0.5610227338578719,1.0,0.8,0,1,25.491464862375867,2.037802609558808,2.0,0.6658376395340262,1.0,3,3,0,0,A0-S0; A1-S0; A2-S0,A0-S0; A1-S0; A2-S0,,,4,5,1943
0.836322461,0.836322461,1.0,1.0,0,0,17.487125327042826,0.3153036934234365,1.3333333333333333,0.866560825,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,1953
0.6021431918407201,0.6021431918407201,1.0,0.5714285714285714,0,3,35.655273339921266,1.7459357061930325,2.25,0.6682850199157311,0.0,3,1,2,0,A0-S0; A1-S0; A2-S0,A1-S0,A0-S0; A2-S0,,4,7,1976
0.9110791538829344,0.9110791538829344,1.0,1.0,0,0,6.449603474356407,0.2866971921178454,1.3333333333333333,0.9322481384526302,1.0,4,4,0,0,A0-S0; A1-S1; A2-S1; A3-S0,A0-S0; A1-S1; A2-S1; A3-S0,,,6,6,1996
0.9058053288112086,0.9058053288112086,1.0,1.0,0,0,8.014462334878298,0.1673942623447123,1.6666666666666667,0.9286816520097908,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,2018
0.8211628442550878,0.5474418961700586,0.6666666666666666,0.6666666666666666,1,1,18.311774362265908,0.7518420177946946,1.6666666666666667,0.5640039571846746,0.0,2,0,2,0,A0-S0; A1-S0,,A0-S0; A1-S0,,3,3,2030
0.8865432091610178,0.8865432091610178,1.0,1.0,0,0,7.217873080209181,0.3608346543912035,1.6666666666666667,0.9162060555202056,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,2049
0.6133058040519346,0.6133058040519346,1.0,1.0,0,0,17.79187434411133,1.0633339200650338,2.0,0.735589868,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,2136
0.8665141205372212,0.8665141205372212,1.0,1.0,0,0,9.432985823700298,0.2303125251520436,1.3333333333333333,0.9039167825805589,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,2244
0.8342807849195278,0.8342807849195278,1.0,1.0,0,0,17.68028726544857,0.3872544078472996,1.3333333333333333,0.863258314,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,2389
0.6787241363260436,0.6787241363260436,1.0,1.0,0,0,26.717926709273456,0.7683760404421566,1.6666666666666667,0.7533578503787842,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,2401
0.6818746203517642,0.6818746203517642,1.0,1.0,0,0,26.272859460353768,0.7630438798605338,1.6666666666666667,0.7561790645284843,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,2410
0.6917362782873644,0.6917362782873644,1.0,1.0,0,0,10.459079765827516,0.7728964551068875,2.0,0.8003980283514411,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,2540
0.85204363,0.85204363,1.0,1.0,0,0,11.517491704307924,0.4013683384329333,1.6666666666666667,0.8871938774952058,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,2568
0.8316601905338855,0.8316601905338855,1.0,0.8571428571428571,0,1,14.696026385057545,0.7737352675048106,1.3333333333333333,0.8597466476166785,1.0,4,4,0,0,A0-S1; A1-S1; A2-S0; A3-S0,A0-S1; A1-S1; A2-S0; A3-S0,,,6,7,2801
0.9456372137156815,0.9456372137156815,1.0,1.0,0,0,5.594884651831788,0.06192489,1.0,0.9572832729782824,1.0,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,2896
0.6365458292078172,0.6365458292078172,1.0,1.0,0,0,48.268661492239005,0.8626993705472503,2.0,0.6986475820700127,1.0,3,3,0,0,A0-S0; A1-S0; A2-S0,A0-S0; A1-S0; A2-S0,,,4,4,3002
