variant,building_id,weather_key,sample_id,seed,run_dir,year,n_timesteps,dt_hours,n_zones,wwr_factor,gains_scale,weather_key_meta,sa_tabula_year_class,sa_tset_mean_K,sa_tset_spread_K,sa_retrofit_state,sa_retrofit_is_standard,annual_heating_kWh,peak_heating_kW,annual_cooling_kWh,peak_cooling_kW,mean_tair_C,max_tair_C,mean_tsetheat_C,overheating_hours_meanTair_gt_26C,underheating_hours_meanTair_below_meanTset,mean_interzone_spread_C,max_interzone_spread_C,overheating_hours_any_zone_gt_26C
V1,DESHPDHK0000lce9_1,TRY_A,15,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V1\DESHPDHK0000lce9_1\TRY_A\sample_0015\seed_2,2021,8761,1.0,1,0.9249466565528164,1.1329039205580804,TRY_A,5,293.7933835247956,1.0197474106288174,retrofit,False,18940.16334614563,21.69197265625,0.0,0.0,23.81240698704777,35.60039672851565,20.640008544921898,2595.0,1370.0,0.0,0.0,2595.0
V1,DESHPDHK0000lce9_1,TRY_A,15,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V1\DESHPDHK0000lce9_1\TRY_A\sample_0015\seed_1,2021,8761,1.0,1,0.9249466565528164,1.1329039205580804,TRY_A,5,293.7933835247956,1.0197474106288174,retrofit,False,21516.55185771203,23.52369140625,0.0,0.0,23.744609531193166,35.4123474121094,20.640008544921898,2543.0,1455.0,0.0,0.0,2543.0
V1,DESHPDHK0000lce9_1,TRY_A,14,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V1\DESHPDHK0000lce9_1\TRY_A\sample_0014\seed_2,2021,8761,1.0,1,1.133071278423135,1.0801060408008996,TRY_A,5,294.0836738213191,0.9687277729782862,standard,True,64965.812321711775,39.0387421875,0.0,0.0,23.440988540605886,35.72295532226565,20.929986572265648,2143.0,1484.0,0.0,0.0,2143.0
V1,DESHPDHK0000lce9_1,TRY_A,14,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V1\DESHPDHK0000lce9_1\TRY_A\sample_0014\seed_1,2021,8761,1.0,1,1.133071278423135,1.0801060408008996,TRY_A,5,294.0836738213191,0.9687277729782862,standard,True,67941.05302675057,39.09394921875,0.0,0.0,23.404886674135348,35.66594848632815,20.929986572265648,2109.0,1528.0,0.0,0.0,2109.0
V1,DESHPDHK0000lce9_1,TRY_A,14,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V1\DESHPDHK0000lce9_1\TRY_A\sample_0014\seed_3,2021,8761,1.0,1,1.133071278423135,1.0801060408008996,TRY_A,5,294.0836738213191,0.9687277729782862,standard,True,64689.34693983459,39.1121171875,0.0,0.0,23.4375865325388,35.73113403320315,20.929986572265648,2145.0,1488.0,0.0,0.0,2145.0
V1,DESHPDHK0000lce9_1,TRY_A,13,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V1\DESHPDHK0000lce9_1\TRY_A\sample_0013\seed_2,2021,8761,1.0,1,1.0679255978730042,0.9748607675489322,TRY_A,5,294.41331053736974,0.925296360898044,standard,True,72140.78882064437,39.936578125,0.0,0.0,23.532148799628484,35.57155761718752,21.260003662109398,2066.0,2161.0,0.0,0.0,2066.0
V1,DESHPDHK0000lce9_1,TRY_A,13,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V1\DESHPDHK0000lce9_1\TRY_A\sample_0013\seed_1,2021,8761,1.0,1,1.0679255978730042,0.9748607675489322,TRY_A,5,294.41331053736974,0.925296360898044,standard,True,75171.69198198844,40.20405859375,0.0,0.0,23.49960931787318,35.5095153808594,21.260003662109398,2035.0,2204.0,0.0,0.0,2035.0
V1,DESHPDHK0000lce9_1,TRY_A,10,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V1\DESHPDHK0000lce9_1\TRY_A\sample_0010\seed_3,2021,8761,1.0,1,0.9481838824139476,0.9878223245103231,TRY_A,5,294.28653069195923,1.598985319869216,standard,True,72922.87365908264,39.633984375,0.0,0.0,23.354634794912972,35.3467956542969,21.140008544921898,1984.0,2370.0,0.0,0.0,1984.0
V1,DESHPDHK0000lce9_1,TRY_A,10,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V1\DESHPDHK0000lce9_1\TRY_A\sample_0010\seed_2,2021,8761,1.0,1,0.9481838824139476,0.9878223245103231,TRY_A,5,294.28653069195923,1.598985319869216,standard,True,73197.00215128326,39.604203125,0.0,0.0,23.358752334119263,35.34908447265627,21.140008544921898,1979.0,2376.0,0.0,0.0,1979.0
V1,DESHPDHK0000lce9_1,TRY_A,13,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V1\DESHPDHK0000lce9_1\TRY_A\sample_0013\seed_3,2021,8761,1.0,1,1.0679255978730042,0.9748607675489322,TRY_A,5,294.41331053736974,0.925296360898044,standard,True,71861.55174792481,39.98734765625,0.0,0.0,23.52823888515043,35.57631835937502,21.260003662109398,2069.0,2185.0,0.0,0.0,2069.0
V2,DESHPDHK0000lce9_2,TRY_B,8,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0008\seed_2,2021,8761,1.0,6,1.0732195812969818,1.097904862363127,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,206202.11712322486,78.161505859375,0.0,0.0,21.289290687135313,27.73095999363693,17.772602358219046,40.0,0.0,7.668789903100614,16.12689208984375,148.0
V2,DESHPDHK0000lce9_2,TRY_B,7,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0007\seed_1,2021,8761,1.0,6,0.8175215063148915,0.8617157968270192,TRY_B,5,294.5658139132884,1.0379203880565346,retrofit,False,86506.18269723139,70.9900791015625,0.0,0.0,21.323118941106813,27.268590682021227,17.788441070357464,18.0,0.0,7.3135647433572375,16.155670166015625,53.0
V2,DESHPDHK0000lce9_2,TRY_B,8,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0008\seed_1,2021,8761,1.0,6,1.0732195812969818,1.097904862363127,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,211311.43365753815,78.271490234375,0.0,0.0,21.290337375667566,27.56367168514157,17.772602358219046,35.0,0.0,7.62690970859848,16.13177490234375,112.0
V2,DESHPDHK0000lce9_2,TRY_B,7,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0007\seed_3,2021,8761,1.0,6,0.8175215063148915,0.8617157968270192,TRY_B,5,294.5658139132884,1.0379203880565346,retrofit,False,81722.06867390919,70.8950849609375,0.0,0.0,21.34246523202085,27.33757254541905,17.788441070357464,20.0,0.0,7.386649978336388,16.1531982421875,80.0
V2,DESHPDHK0000lce9_2,TRY_B,7,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0007\seed_2,2021,8761,1.0,6,0.8175215063148915,0.8617157968270192,TRY_B,5,294.5658139132884,1.0379203880565346,retrofit,False,82324.53268523257,70.9734931640625,0.0,0.0,21.351973469308497,27.495652004481826,17.788441070357464,21.0,0.0,7.408666162454925,16.15380859375,82.0
V2,DESHPDHK0000lce9_2,TRY_B,3,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0003\seed_3,2021,8761,1.0,6,1.0526657596488258,1.1032350960341495,TRY_B,5,293.7251811832662,0.5116085777850673,standard,True,202202.9713087555,76.9950732421875,0.0,0.0,21.216191405951825,27.409815966190763,17.74094304912967,20.0,0.0,6.089667844603616,14.367095947265625,123.0
V2,DESHPDHK0000lce9_2,TRY_B,0,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0000\seed_3,2021,8761,1.0,6,1.129104645308332,0.9773656795309325,TRY_B,5,294.16835551224983,0.9950452772842244,standard,True,212945.3136552272,79.2053232421875,0.0,0.0,21.38722024274056,27.693599905067117,17.90518137602703,42.0,0.0,6.3608312886567635,14.57220458984375,200.0
V2,DESHPDHK0000lce9_2,TRY_B,3,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0003\seed_1,2021,8761,1.0,6,1.0526657596488258,1.1032350960341495,TRY_B,5,293.7251811832662,0.5116085777850673,standard,True,207358.8075541163,77.00890625,0.0,0.0,21.19601369600284,27.32597467608747,17.74094304912967,20.0,0.0,6.027195122671678,14.369598388671932,93.0
V2,DESHPDHK0000lce9_2,TRY_B,1,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0001\seed_3,2021,8761,1.0,6,0.8908954887139108,1.021833914806334,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,225451.8743607825,78.0094951171875,0.0,0.0,21.19970643987535,27.285944230938185,17.705328590802424,19.0,0.0,7.903158225529873,16.278991699218807,92.0
V2,DESHPDHK0000lce9_2,TRY_B,1,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0001\seed_2,2021,8761,1.0,6,0.8908954887139108,1.021833914806334,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,226523.19140855808,77.853287109375,0.0,0.0,21.210172231606144,27.366081852877528,17.705328590802424,22.0,0.0,7.895150713990808,16.276092529296875,109.0
V2,DESHPDHK0000lce9_2,TRY_B,1,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0001\seed_1,2021,8761,1.0,6,0.8908954887139108,1.021833914806334,TRY_B,5,293.6614166166424,1.9434068520031045,standard,True,230256.80721841156,78.011234375,0.0,0.0,21.188457418581596,27.126247162624793,17.705328590802424,16.0,0.0,7.8714224906044485,16.281494140625,76.0
V2,DESHPDHK0000lce9_2,TRY_B,8,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0008\seed_3,2021,8761,1.0,6,1.0732195812969818,1.097904862363127,TRY_B,5,294.3277485562038,1.5074822679197077,standard,True,207163.49928640196,78.2876494140625,0.0,0.0,21.290801619531248,27.622593048793647,17.772602358219046,37.0,0.0,7.681919424899326,16.129425048828125,135.0
V2,DESHPDHK0000lce9_2,TRY_B,3,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0003\seed_2,2021,8761,1.0,6,1.0526657596488258,1.1032350960341495,TRY_B,5,293.7251811832662,0.5116085777850673,standard,True,202936.22758165206,76.931849609375,0.0,0.0,21.22672164613426,27.536698171523426,17.74094304912967,26.0,0.0,6.089442346836523,14.364715576171932,117.0
V2,DESHPDHK0000lce9_2,TRY_B,11,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0011\seed_1,2021,8761,1.0,6,0.8757885436337143,0.8519686021341887,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,217373.1830975816,72.94859375,0.0,0.0,20.75092319522071,26.790724384750376,17.27992964629732,8.0,0.0,7.0855413497194935,15.440673828125,60.0
V2,DESHPDHK0000lce9_2,TRY_B,18,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0018\seed_3,2021,8761,1.0,6,0.855900993443724,0.8799632809900434,TRY_B,5,294.1546509747472,0.8129223162871597,standard,True,221264.16497959077,78.7422158203125,0.0,0.0,21.30209955942168,26.816756501500095,17.926943754428407,8.0,0.0,6.359395255646237,14.603424072265625,78.0
V2,DESHPDHK0000lce9_2,TRY_B,11,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0011\seed_3,2021,8761,1.0,6,0.8757885436337143,0.8519686021341887,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,212584.3057335194,72.903939453125,0.0,0.0,20.773703143302704,26.954065861369088,17.27992964629732,10.0,0.0,7.117224106463694,15.43646240234375,74.0
V2,DESHPDHK0000lce9_2,TRY_B,12,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0012\seed_1,2021,8761,1.0,6,0.9902819704903735,0.8907637396203537,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,251138.12258946535,88.0395302734375,0.0,0.0,22.106630401910394,27.3194497758422,18.769843421754672,34.0,0.0,6.946722338262479,15.196868896484375,124.0
V2,DESHPDHK0000lce9_2,TRY_B,12,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0012\seed_2,2021,8761,1.0,6,0.9902819704903735,0.8907637396203537,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,246058.6387112874,87.9961103515625,0.0,0.0,22.12525584449403,27.517362133977542,18.769843421754672,39.0,0.0,6.9657562224509295,15.191162109375,152.0
V2,DESHPDHK0000lce9_2,TRY_B,12,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0012\seed_3,2021,8761,1.0,6,0.9902819704903735,0.8907637396203537,TRY_B,5,294.6250130173052,1.1492705082649117,standard,True,245579.89488062586,87.876587890625,0.0,0.0,22.121337681415127,27.410829529434636,18.769843421754672,33.0,0.0,6.970106644113917,15.1932373046875,153.0
V2,DESHPDHK0000lce9_2,TRY_B,16,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0016\seed_1,2021,8761,1.0,6,1.1219057429987207,0.9549913516120698,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,211041.4688618617,77.2474140625,0.0,0.0,21.209484609817103,27.558175796770854,17.72115522614928,33.0,0.0,6.298222176384513,14.6217041015625,151.0
V2,DESHPDHK0000lce9_2,TRY_B,16,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0016\seed_2,2021,8761,1.0,6,1.1219057429987207,0.9549913516120698,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,206680.5614363557,77.0973603515625,0.0,0.0,21.233528784075187,27.724570866543445,17.72115522614928,42.0,0.0,6.36655071682207,14.615905761718807,193.0
V2,DESHPDHK0000lce9_2,TRY_B,16,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0016\seed_3,2021,8761,1.0,6,1.1219057429987207,0.9549913516120698,TRY_B,5,293.7795466999801,0.8393237984710207,standard,True,206148.0669131341,77.218421875,0.0,0.0,21.226053905545893,27.614091933676832,17.72115522614928,36.0,0.0,6.355895456175409,14.618011474609375,185.0
V2,DESHPDHK0000lce9_2,TRY_B,17,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0017\seed_1,2021,8761,1.0,6,0.9153312415720977,1.0729982015899902,TRY_B,5,294.00382413415696,1.8559371822267299,standard,True,245486.51993993492,88.804384765625,0.0,0.0,22.192315498941365,27.08649779238266,18.886589765820077,17.0,0.0,7.17148686141106,15.601226806640625,70.0
V2,DESHPDHK0000lce9_2,TRY_B,17,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0017\seed_2,2021,8761,1.0,6,0.9153312415720977,1.0729982015899902,TRY_B,5,294.00382413415696,1.8559371822267299,standard,True,240426.5952071775,88.812916015625,0.0,0.0,22.208874327327003,27.348277167317804,18.886589765820077,23.0,0.0,7.200105229736861,15.59521484375,98.0
V2,DESHPDHK0000lce9_2,TRY_B,17,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0017\seed_3,2021,8761,1.0,6,0.9153312415720977,1.0729982015899902,TRY_B,5,294.00382413415696,1.8559371822267299,standard,True,239693.24930531133,88.579509765625,0.0,0.0,22.209718500805693,27.232598997957552,18.886589765820077,20.0,0.0,7.202247151989957,15.598052978515625,94.0
V2,DESHPDHK0000lce9_2,TRY_B,18,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0018\seed_1,2021,8761,1.0,6,0.855900993443724,0.8799632809900434,TRY_B,5,294.1546509747472,0.8129223162871597,standard,True,226454.27563328887,78.778515625,0.0,0.0,21.286324475287667,26.675915834276623,17.926943754428407,7.0,0.0,6.311781034283452,14.60693359375,42.0
V2,DESHPDHK0000lce9_2,TRY_B,18,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0018\seed_2,2021,8761,1.0,6,0.855900993443724,0.8799632809900434,TRY_B,5,294.1546509747472,0.8129223162871597,standard,True,222109.04405364586,78.6905888671875,0.0,0.0,21.309479652258123,26.982290596034147,17.926943754428407,9.0,0.0,6.361789110765202,14.601593017578125,78.0
V2,DESHPDHK0000lce9_2,TRY_B,0,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0000\seed_2,2021,8761,1.0,6,1.129104645308332,0.9773656795309325,TRY_B,5,294.16835551224983,0.9950452772842244,standard,True,213864.53262882895,79.0544462890625,0.0,0.0,21.396295182707266,27.785756480395662,17.90518137602703,46.0,0.0,6.3569719453691285,14.569183349609375,202.0
V2,DESHPDHK0000lce9_2,TRY_B,11,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0011\seed_2,2021,8761,1.0,6,0.8757885436337143,0.8519686021341887,TRY_B,5,294.11782458525266,1.316099493250095,standard,True,212698.91308736874,72.7916298828125,0.0,0.0,20.77923150550044,27.05683672260551,17.27992964629732,11.0,0.0,7.110022153093468,15.434020996093693,81.0
V2,DESHPDHK0000lce9_2,TRY_B,0,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_B\sample_0000\seed_1,2021,8761,1.0,6,1.129104645308332,0.9773656795309325,TRY_B,5,294.16835551224983,0.9950452772842244,standard,True,218038.57635172797,79.211283203125,0.0,0.0,21.37279642535003,27.63414440980324,17.90518137602703,41.0,0.0,6.313059661938388,14.57415771484375,187.0
V2,DESHPDHK0000lce9_2,TRY_A,9,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0009\seed_3,2021,8761,1.0,6,1.187003892973684,0.9303301432552608,TRY_A,5,294.16986718220073,1.7309759242710185,standard,True,108567.85641011044,50.6356171875,0.0,0.0,23.850745267551204,35.99780173553967,18.7164277726597,1978.0,0.0,4.419191065913345,10.02496337890625,2415.0
V2,DESHPDHK0000lce9_2,TRY_A,19,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0019\seed_2,2021,8761,1.0,6,0.8029449079004023,1.1147697510008554,TRY_A,5,294.6235494851678,1.0958892754048333,retrofit,False,40081.63256980098,31.123843505859377,0.0,0.0,23.466351808803363,35.828269031978095,17.715219483094756,2158.0,0.0,4.245314919530848,10.01104736328125,2456.0
V2,DESHPDHK0000lce9_2,TRY_A,19,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0019\seed_3,2021,8761,1.0,6,0.8029449079004023,1.1147697510008554,TRY_A,5,294.6235494851678,1.0958892754048333,retrofit,False,38962.132902207304,30.35902001953125,0.0,0.0,23.436265711928932,35.56775287152027,17.715219483094756,2144.0,0.0,4.235394975418179,10.009979248046875,2429.0
V2,DESHPDHK0000lce9_2,TRY_A,2,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0002\seed_2,2021,8761,1.0,6,0.8255269024416702,1.1310524687970327,TRY_A,6,293.9038403001458,1.1324462823746604,standard,True,81226.7419795556,44.26438134765625,0.0,0.0,23.025037777263456,35.33796133367372,17.434258965715117,1952.0,0.0,3.7784956535946344,9.612518310546932,2251.0
V2,DESHPDHK0000lce9_2,TRY_A,2,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0002\seed_3,2021,8761,1.0,6,0.8255269024416702,1.1310524687970327,TRY_A,6,293.9038403001458,1.1324462823746604,standard,True,81329.01479028168,44.3335,0.0,0.0,23.014961683854487,35.27727747210196,17.434258965715117,1949.0,0.0,3.7988541943476433,9.609954833984375,2223.0
V2,DESHPDHK0000lce9_2,TRY_A,4,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0004\seed_1,2021,8761,1.0,6,0.9418103872519473,1.1882792097579613,TRY_A,4,293.6704711861492,1.2285480631851473,standard,True,112862.19090195643,51.8478017578125,0.0,0.0,23.362820964678637,35.35712634735586,18.354335369541843,1745.0,0.0,4.399689274554846,9.8660888671875,2217.0
V2,DESHPDHK0000lce9_2,TRY_A,4,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0004\seed_2,2021,8761,1.0,6,0.9418103872519473,1.1882792097579613,TRY_A,4,293.6704711861492,1.2285480631851473,standard,True,109481.65878518343,50.527828125,0.0,0.0,23.398159969903396,35.504790960711944,18.354335369541843,1767.0,0.0,4.557544678208111,9.8592529296875,2311.0
V2,DESHPDHK0000lce9_2,TRY_A,4,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0004\seed_3,2021,8761,1.0,6,0.9418103872519473,1.1882792097579613,TRY_A,4,293.6704711861492,1.2285480631851473,standard,True,108897.35829069864,50.5180966796875,0.0,0.0,23.37628604387266,35.3742578387571,18.354335369541843,1724.0,0.0,4.5960958894699795,9.856109619140625,2263.0
V2,DESHPDHK0000lce9_2,TRY_A,5,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0005\seed_1,2021,8761,1.0,6,1.157248448528879,1.1113533988295048,TRY_A,5,294.02229928267036,1.3248120574773004,standard,True,104358.24557104844,51.4701142578125,0.0,0.0,23.67352239332006,35.93185626743531,18.500760428879914,1968.0,0.0,4.713269065958823,10.897705078125,2415.0
V2,DESHPDHK0000lce9_2,TRY_A,5,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0005\seed_2,2021,8761,1.0,6,1.157248448528879,1.1113533988295048,TRY_A,5,294.02229928267036,1.3248120574773004,standard,True,101003.2805288527,49.3593623046875,0.0,0.0,23.705623020827208,36.06584015514193,18.500760428879914,1999.0,0.0,4.788053524982657,10.8909912109375,2454.0
V2,DESHPDHK0000lce9_2,TRY_A,5,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0005\seed_3,2021,8761,1.0,6,1.157248448528879,1.1113533988295048,TRY_A,5,294.02229928267036,1.3248120574773004,standard,True,100135.33002149558,49.47763525390625,0.0,0.0,23.680889955312395,35.97882282097186,18.500760428879914,1975.0,0.0,4.837370014832917,10.889923095703125,2417.0
V2,DESHPDHK0000lce9_2,TRY_A,6,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0006\seed_1,2021,8761,1.0,6,0.8778554831407871,0.9866884014908137,TRY_A,5,294.55712551775713,1.7607089583956002,standard,True,119982.33942777815,52.4803681640625,0.0,0.0,23.607778832443657,35.41280956199921,18.754016786407874,1763.0,0.0,4.637167073809222,10.327728271484375,2146.0
V2,DESHPDHK0000lce9_2,TRY_A,6,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0006\seed_2,2021,8761,1.0,6,0.8778554831407871,0.9866884014908137,TRY_A,5,294.55712551775713,1.7607089583956002,standard,True,116205.29349903,50.174279296875,0.0,0.0,23.64192040996444,35.56640248852568,18.754016786407874,1769.0,0.0,4.759796100777997,10.319000244140625,2245.0
V2,DESHPDHK0000lce9_2,TRY_A,6,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0006\seed_3,2021,8761,1.0,6,0.8778554831407871,0.9866884014908137,TRY_A,5,294.55712551775713,1.7607089583956002,standard,True,115792.66779996574,50.3062177734375,0.0,0.0,23.62297616930298,35.45080542745933,18.754016786407874,1749.0,0.0,4.7963455107886706,10.316650390625,2199.0
V2,DESHPDHK0000lce9_2,TRY_A,9,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0009\seed_1,2021,8761,1.0,6,1.187003892973684,0.9303301432552608,TRY_A,5,294.16986718220073,1.7309759242710185,standard,True,112524.62431122604,52.5635986328125,0.0,0.0,23.83363402847521,35.96791904682806,18.7164277726597,1982.0,0.0,4.295501506950416,10.034759521484375,2399.0
V2,DESHPDHK0000lce9_2,TRY_A,9,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0009\seed_2,2021,8761,1.0,6,1.187003892973684,0.9303301432552608,TRY_A,5,294.16986718220073,1.7309759242710185,standard,True,108840.2798015604,50.5857001953125,0.0,0.0,23.86140963991718,36.07140628316307,18.7164277726597,1989.0,0.0,4.413567527245884,10.026214599609432,2467.0
V2,DESHPDHK0000lce9_2,TRY_A,2,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0002\seed_1,2021,8761,1.0,6,0.8255269024416702,1.1310524687970327,TRY_A,6,293.9038403001458,1.1324462823746604,standard,True,85018.79420716893,45.1858837890625,0.0,0.0,22.982874266753935,35.22038995266257,17.434258965715117,1941.0,0.0,3.6905676732119375,9.621673583984375,2171.0
V2,DESHPDHK0000lce9_2,TRY_A,10,1,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0010\seed_1,2021,8761,1.0,6,0.9481838824139476,0.9878223245103231,TRY_A,5,294.28653069195923,1.598985319869216,standard,True,109065.25407329416,50.735572265625,0.0,0.0,23.359822656674037,35.541375857948424,18.23758902547644,1796.0,0.0,4.051534551039855,9.614166259765625,2167.0
V2,DESHPDHK0000lce9_2,TRY_A,15,3,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0015\seed_3,2021,8761,1.0,6,0.9249466565528164,1.1329039205580804,TRY_A,5,293.7933835247956,1.0197474106288174,retrofit,False,38109.040252663806,31.01002587890625,0.0,0.0,23.744077453304897,35.68513392715977,18.049619803152495,2256.0,0.0,4.326077911791471,9.888885498046875,2596.0
V2,DESHPDHK0000lce9_2,TRY_A,15,2,C:\Sharon\mza_sensitivity_analysis\results\sa_results\V2\DESHPDHK0000lce9_2\TRY_A\sample_0015\seed_2,2021,8761,1.0,6,0.9249466565528164,1.1329039205580804,TRY_A,5,293.7933835247956,1.0197474106288174,retrofit,False,39119.99837048423,31.38528076171875,0.0,0.0,23.765517829766143,35.91803650381735,18.049619803152495,2282.0,0.0,4.337679004876012,9.893524169921932,2632.0
