,V1,V2,V3,V4,V7,V8
V1,0.0,-1.3636823469903823,-8.00483082671296,-8.086349924585214,-8.682051474169258,-7.829161309838908
V2,1.3825357428565495,0.0,-6.732964731190916,-6.815610859728507,-7.4195481961563035,-6.554866520456777
V3,8.701359972103134,7.2190187152250935,0.0,-0.08861236802412932,-0.736148053796879,0.19095515389851708
V4,8.797768250907668,7.314112291350533,0.08869095918328494,0.0,-0.6481099913835157,0.2798154730394045
V7,9.507497282107034,8.014162873039968,0.7416073821070743,0.6523378582202182,0.0,0.9339786735234166
V8,8.494184734672098,7.014668689934242,-0.19059121015983932,-0.27903469079940013,-0.9253362304724188,0.0
