,V1,V2,V3,V4,V7,V8
V1,0.0,-22.643682111391822,-22.17739119080862,-22.445161326170428,-24.58043461306793,-26.985774031945187
V2,29.271923392215164,0.0,0.6027832416411735,0.25663163738902905,-2.503677210263548,-5.613105741157306
V3,28.497362823166267,-0.5991715360332809,0.0,-0.34407756236794296,-3.087847425098778,-6.178645145302123
V4,28.94101994147325,-0.2559747252602915,0.3452655436341759,0.0,-2.7532431546634633,-5.854712334418101
V7,32.59158878330924,2.5679709127728385,3.1862334527264267,2.831192775962991,0.0,-3.18927775112057
V8,36.95961119104653,5.94691221194773,6.585542443797637,6.2188055075203685,3.2943435159192664,0.0
