,V1,V2,V3,V4,V7,V8
V1,0.0,-20.684247763429717,-23.42416526850775,-23.367996362666148,-25.684600813088192,-27.61527426560015
V2,26.07836045195167,0.0,-3.4544430681384046,-3.3836262325695095,-6.3043631418185715,-8.73852457642674
V3,30.589500396101364,3.5780445811467296,0.0,0.07335069351650715,-2.9518914844434927,-5.473148300359021
V4,30.493782301787085,3.5021250546148472,-0.07329692971023838,0.0,-3.023024768327256,-5.542433580406607
V7,34.561613197405364,6.728555729186102,3.0416785340749977,3.117260319890792,0.0,-2.5979453432741337
V8,38.150692684708716,9.575261122909193,5.7900461106543,5.867643843147897,2.667238748125052,0.0
