variant,datetime,heat_kW,mean_tair_C,overheat_flag
V1,2021-05-29 14:00:00,0.0,22.609185791015648,0.0
V1,2021-05-29 15:00:00,0.0,22.895059204101585,0.0
V1,2021-05-29 16:00:00,0.0,23.021783447265648,0.0
V1,2021-05-29 17:00:00,0.0,23.038430786132835,0.0
V1,2021-05-29 18:00:00,0.0,22.719445800781273,0.0
V1,2021-05-29 19:00:00,0.0,22.451089477539085,0.0
V1,2021-05-29 20:00:00,0.0,21.710046386718773,0.0
V1,2021-05-29 21:00:00,0.0,21.465249633789085,0.0
V1,2021-05-29 22:00:00,1.484721984863281,21.409967041015648,0.0
V1,2021-05-29 23:00:00,4.314477661132813,21.352105712890648,0.0
V1,2021-05-30 00:00:00,7.8676669921875,21.179895019531273,0.0
V1,2021-05-30 01:00:00,9.591034179687501,21.139978027343716,0.0
V1,2021-05-30 02:00:00,10.45861572265625,21.088128662109398,0.0
V1,2021-05-30 03:00:00,10.648685546875,21.119592285156273,0.0
V1,2021-05-30 04:00:00,12.43751953125,21.01996765136721,0.0
V1,2021-05-30 05:00:00,11.24850048828125,21.019982910156273,0.0
V1,2021-05-30 06:00:00,4.501573242187501,21.062783813476585,0.0
V1,2021-05-30 07:00:00,0.0,21.249902343750023,0.0
V1,2021-05-30 08:00:00,0.0,21.674005126953148,0.0
V1,2021-05-30 09:00:00,0.0,22.226495361328148,0.0
V1,2021-05-30 10:00:00,0.0,22.677362060546898,0.0
V1,2021-05-30 11:00:00,0.0,22.97541198730471,0.0
V1,2021-05-30 12:00:00,0.0,23.004251098632807,0.0
V1,2021-05-30 13:00:00,0.0,23.34388122558596,0.0
V1,2021-05-30 14:00:00,0.0,23.706399536132835,0.0
V1,2021-05-30 15:00:00,0.0,23.944268798828148,0.0
V1,2021-05-30 16:00:00,0.0,24.279748535156273,0.0
V1,2021-05-30 17:00:00,0.0,24.350183105468773,0.0
V1,2021-05-30 18:00:00,0.0,24.22174987792971,0.0
V1,2021-05-30 19:00:00,0.0,23.705804443359398,0.0
V1,2021-05-30 20:00:00,0.0,23.016336059570335,0.0
V1,2021-05-30 21:00:00,0.0,22.56073913574221,0.0
V1,2021-05-30 22:00:00,0.0,22.067849731445335,0.0
V1,2021-05-30 23:00:00,0.0,21.799645996093773,0.0
V1,2021-05-31 00:00:00,0.0,21.525231933593773,0.0
V1,2021-05-31 01:00:00,0.0,21.42939147949221,0.0
V1,2021-05-31 02:00:00,0.0,21.373529052734398,0.0
V1,2021-05-31 03:00:00,0.0,21.259942626953148,0.0
V1,2021-05-31 04:00:00,0.0,21.236489868164085,0.0
V1,2021-05-31 05:00:00,0.0,21.260064697265648,0.0
V1,2021-05-31 06:00:00,0.0,21.713922119140648,0.0
V1,2021-05-31 07:00:00,0.0,22.025201416015648,0.0
V1,2021-05-31 08:00:00,0.0,22.470315551757835,0.0
V1,2021-05-31 09:00:00,0.0,22.87610778808596,0.0
V1,2021-05-31 10:00:00,0.0,23.351922607421898,0.0
V1,2021-05-31 11:00:00,0.0,23.802346801757835,0.0
V1,2021-05-31 12:00:00,0.0,24.036294555664085,0.0
V1,2021-05-31 13:00:00,0.0,24.050622558593773,0.0
V1,2021-05-31 14:00:00,0.0,24.026422119140648,0.0
V1,2021-05-31 15:00:00,0.0,24.13587341308596,0.0
V1,2021-05-31 16:00:00,0.0,23.546365356445335,0.0
V1,2021-05-31 17:00:00,0.0,23.081277465820335,0.0
V1,2021-05-31 18:00:00,0.0,22.960534667968773,0.0
V1,2021-05-31 19:00:00,0.0,22.539117431640648,0.0
V1,2021-05-31 20:00:00,0.0,22.30652770996096,0.0
V1,2021-05-31 21:00:00,0.0,21.821832275390648,0.0
V1,2021-05-31 22:00:00,0.0,21.520532226562494,0.0
V1,2021-05-31 23:00:00,0.0,21.479852294921898,0.0
V1,2021-06-01 00:00:00,1.665078643798828,21.413232421875023,0.0
V1,2021-06-01 01:00:00,3.9734121093750003,21.401025390625023,0.0
V1,2021-06-01 02:00:00,6.2833330078125,21.278344726562523,0.0
V1,2021-06-01 03:00:00,7.99973486328125,21.219949340820335,0.0
V1,2021-06-01 04:00:00,8.254198486328125,21.21997985839846,0.0
V1,2021-06-01 05:00:00,8.3335732421875,21.219995117187523,0.0
V1,2021-06-01 06:00:00,5.129716796875,21.466714477539085,0.0
V1,2021-06-01 07:00:00,4.35540869140625,21.656671142578148,0.0
V1,2021-06-01 08:00:00,4.2022900390625,21.862893676757835,0.0
V1,2021-06-01 09:00:00,2.229055908203125,22.113793945312523,0.0
V1,2021-06-01 10:00:00,2.553356689453125,22.255517578125023,0.0
V1,2021-06-01 11:00:00,1.6171651611328124,22.398477172851585,0.0
V1,2021-06-01 12:00:00,0.7616258544921874,22.55426940917971,0.0
V1,2021-06-01 13:00:00,0.04463980865478516,22.704522705078148,0.0
V1,2021-06-01 14:00:00,1.1453280029296875,22.546487426757835,0.0
V1,2021-06-01 15:00:00,1.74898486328125,22.752069091796898,0.0
V1,2021-06-01 16:00:00,1.810478515625,22.684625244140648,0.0
V1,2021-06-01 17:00:00,1.613684814453125,22.694116210937523,0.0
V1,2021-06-01 18:00:00,1.9356307373046875,22.612145996093773,0.0
V1,2021-06-01 19:00:00,2.608991455078125,22.441491699218773,0.0
V1,2021-06-01 20:00:00,3.758906494140625,22.26819763183596,0.0
V1,2021-06-01 21:00:00,4.6479013671875,22.060632324218773,0.0
V1,2021-06-01 22:00:00,5.1944521484375,22.002557373046898,0.0
V1,2021-06-01 23:00:00,5.66923388671875,21.962442016601585,0.0
V1,2021-06-02 00:00:00,5.98426171875,21.800286865234398,0.0
V1,2021-06-02 01:00:00,6.25893994140625,21.757730102539085,0.0
V1,2021-06-02 02:00:00,6.33996826171875,21.68256530761721,0.0
V1,2021-06-02 03:00:00,6.584935546875,21.561868286132835,0.0
V1,2021-06-02 04:00:00,6.524501953125,21.445428466796898,0.0
V1,2021-06-02 05:00:00,6.783666229248047,21.420007324218773,0.0
V1,2021-06-02 06:00:00,4.83135302734375,21.55475769042971,0.0
V1,2021-06-02 07:00:00,3.63483935546875,22.017678833007835,0.0
V1,2021-06-02 08:00:00,2.753353515625,22.107080078125023,0.0
V1,2021-06-02 09:00:00,1.3102286376953125,22.39289245605471,0.0
V1,2021-06-02 10:00:00,0.5107672424316406,22.609414672851585,0.0
V1,2021-06-02 11:00:00,0.1138773956298828,22.727166748046898,0.0
V1,2021-06-02 12:00:00,0.0,22.924554443359398,0.0
V1,2021-06-02 13:00:00,0.0,23.14747009277346,0.0
V1,2021-06-02 14:00:00,0.0,23.117364501953148,0.0
V1,2021-06-02 15:00:00,0.0,23.224176025390648,0.0
V1,2021-06-02 16:00:00,0.0,23.38233337402346,0.0
V1,2021-06-02 17:00:00,0.0,23.368310546875023,0.0
V1,2021-06-02 18:00:00,0.0,23.352029418945335,0.0
V1,2021-06-02 19:00:00,0.0,23.33912048339846,0.0
V1,2021-06-02 20:00:00,2.313655517578125,23.009301757812523,0.0
V1,2021-06-02 21:00:00,3.0249873046875,22.920144653320335,0.0
V1,2021-06-02 22:00:00,4.23271435546875,22.734948730468773,0.0
V1,2021-06-02 23:00:00,4.78453955078125,22.73658142089846,0.0
V1,2021-06-03 00:00:00,5.1266376953125,22.64905700683596,0.0
V1,2021-06-03 01:00:00,5.40388330078125,22.491418457031273,0.0
V1,2021-06-03 02:00:00,5.3312451171875,22.444299316406273,0.0
V1,2021-06-03 03:00:00,5.50508154296875,22.29334411621096,0.0
V1,2021-06-03 04:00:00,5.54439892578125,22.249230957031273,0.0
V1,2021-06-03 05:00:00,5.53123681640625,22.08826599121096,0.0
V1,2021-06-03 06:00:00,3.27738427734375,22.355249023437523,0.0
V1,2021-06-03 07:00:00,2.4417158203125,22.596337890625023,0.0
V1,2021-06-03 08:00:00,0.8508059692382812,22.660379028320307,0.0
V1,2021-06-03 09:00:00,0.0,22.874200439453148,0.0
V1,2021-06-03 10:00:00,0.0,23.159478759765648,0.0
V1,2021-06-03 11:00:00,0.0,23.176309204101585,0.0
V1,2021-06-03 12:00:00,0.0,23.492242431640648,0.0
V1,2021-06-03 13:00:00,0.0,23.69054565429687,0.0
V1,2021-06-03 14:00:00,0.0,23.88337097167971,0.0
V1,2021-06-03 15:00:00,0.0,24.161035156250023,0.0
V1,2021-06-03 16:00:00,0.0,24.419412231445335,0.0
V1,2021-06-03 17:00:00,0.0,24.803079223632835,0.5
V1,2021-06-03 18:00:00,0.0,24.629418945312523,0.0
V1,2021-06-03 19:00:00,0.0,24.346170043945307,0.0
V1,2021-06-03 20:00:00,0.0,24.113854980468773,0.0
V1,2021-06-03 21:00:00,0.0,23.746392822265648,0.0
V1,2021-06-03 22:00:00,0.0,23.635247802734398,0.0
V1,2021-06-03 23:00:00,0.0,23.279534912109398,0.0
V1,2021-06-04 00:00:00,0.5874728393554688,23.074975585937523,0.0
V1,2021-06-04 01:00:00,1.772426513671875,22.933755493164085,0.0
V1,2021-06-04 02:00:00,2.75669970703125,22.999139404296898,0.0
V1,2021-06-04 03:00:00,3.335545166015625,22.862420654296898,0.0
V1,2021-06-04 04:00:00,3.78174755859375,22.941430664062523,0.0
V1,2021-06-04 05:00:00,3.1705947265625,22.821023559570335,0.0
V1,2021-06-04 06:00:00,0.4845851745605469,23.05303344726562,0.0
V1,2021-06-04 07:00:00,0.0,23.435403442382835,0.0
V1,2021-06-04 08:00:00,0.0,23.679406738281273,0.0
V1,2021-06-04 09:00:00,0.0,24.028909301757835,0.0
V1,2021-06-04 10:00:00,0.0,24.357537841796898,0.0
V1,2021-06-04 11:00:00,0.0,24.628686523437523,0.0
V1,2021-06-04 12:00:00,0.0,24.86499938964846,0.0
V1,2021-06-04 13:00:00,0.0,25.335382080078148,0.5
V1,2021-06-04 14:00:00,0.0,25.37214050292971,0.5
V1,2021-06-04 15:00:00,0.0,25.50104675292971,0.5
V1,2021-06-04 16:00:00,0.0,25.209893798828148,0.5
V1,2021-06-04 17:00:00,0.0,25.209497070312523,0.0
V1,2021-06-04 18:00:00,0.0,25.276895141601585,0.0
V1,2021-06-04 19:00:00,0.0,24.66248474121096,0.0
V1,2021-06-04 20:00:00,0.0,24.300927734375023,0.0
V1,2021-06-04 21:00:00,0.0,23.78894958496096,0.0
V1,2021-06-04 22:00:00,0.0,23.375238037109398,0.0
V1,2021-06-04 23:00:00,0.0,23.099694824218773,0.0
V1,2021-06-05 00:00:00,0.0,22.877099609375023,0.0
V1,2021-06-05 01:00:00,0.0,22.777154541015648,0.0
V1,2021-06-05 02:00:00,0.0,22.723733520507835,0.0
V1,2021-06-05 03:00:00,1.39543310546875,22.667825317382835,0.0
V1,2021-06-05 04:00:00,2.2055908203125,22.506295776367182,0.0
V1,2021-06-05 05:00:00,1.2475814208984375,22.478997802734398,0.0
V1,2021-06-05 06:00:00,0.0,22.72040710449221,0.0
V1,2021-06-05 07:00:00,0.0,23.134362792968773,0.0
V1,2021-06-05 08:00:00,0.0,23.663385009765648,0.0
V1,2021-06-05 09:00:00,0.0,24.085305786132835,0.0
V1,2021-06-05 10:00:00,0.0,24.401528930664085,0.0
V1,2021-06-05 11:00:00,0.0,24.470559692382835,0.0
V1,2021-06-05 12:00:00,0.0,24.924722290039057,0.0
V1,2021-06-05 13:00:00,0.0,24.96589050292971,0.0
V1,2021-06-05 14:00:00,0.0,25.055596923828148,0.0
V1,2021-06-05 15:00:00,0.0,25.127587890625023,0.0
V1,2021-06-05 16:00:00,0.0,25.248712158203148,0.0
V1,2021-06-05 17:00:00,0.0,25.391076660156273,0.0
V1,2021-06-05 18:00:00,0.0,25.165673828125023,0.0
V1,2021-06-05 19:00:00,0.0,24.638879394531273,0.0
V1,2021-06-05 20:00:00,0.0,23.784234619140648,0.0
V1,2021-06-05 21:00:00,0.0,23.192910766601585,0.0
V1,2021-06-05 22:00:00,0.0,22.998330688476585,0.0
V1,2021-06-05 23:00:00,0.0,22.805474853515648,0.0
V1,2021-06-06 00:00:00,0.0,22.609231567382835,0.0
V1,2021-06-06 01:00:00,0.0,22.53089294433596,0.0
V1,2021-06-06 02:00:00,0.15634065246582032,22.438409423828148,0.0
V1,2021-06-06 03:00:00,0.47762283325195315,22.301995849609398,0.0
V1,2021-06-06 04:00:00,1.08917919921875,22.117822265625023,0.0
V1,2021-06-06 05:00:00,0.9314052734375,22.123620605468773,0.0
V1,2021-06-06 06:00:00,0.0,22.441674804687494,0.0
V1,2021-06-06 07:00:00,0.0,22.387414550781244,0.0
V1,2021-06-06 08:00:00,0.0,22.629266357421898,0.0
V1,2021-06-06 09:00:00,0.0,23.313806152343773,0.0
V1,2021-06-06 10:00:00,0.0,23.875222778320335,0.0
V1,2021-06-06 11:00:00,0.0,24.049340820312523,0.0
V1,2021-06-06 12:00:00,0.0,24.182611083984398,0.0
V1,2021-06-06 13:00:00,0.0,24.378686523437494,0.0
V1,2021-06-06 14:00:00,0.0,24.45929870605471,0.0
V1,2021-06-06 15:00:00,0.0,24.15979919433596,0.0
V1,2021-06-06 16:00:00,0.0,23.633630371093773,0.0
V1,2021-06-06 17:00:00,0.0,23.644067382812494,0.0
V1,2021-06-06 18:00:00,0.0,23.624261474609398,0.0
V1,2021-06-06 19:00:00,0.0,23.37598571777346,0.0
V1,2021-06-06 20:00:00,0.0,23.008020019531273,0.0
V1,2021-06-06 21:00:00,0.0,22.596475219726585,0.0
V1,2021-06-06 22:00:00,0.18333230590820315,22.502420043945335,0.0
V1,2021-06-06 23:00:00,1.0691326904296874,22.34467468261721,0.0
V1,2021-06-07 00:00:00,1.456876953125,22.33435974121096,0.0
V1,2021-06-07 01:00:00,2.1029111328125,22.165261840820335,0.0
V1,2021-06-07 02:00:00,3.211057861328125,22.115716552734398,0.0
V1,2021-06-07 03:00:00,4.5944267578125,21.589349365234398,0.0
V1,2021-06-07 04:00:00,4.8795869140625,21.490777587890648,0.0
V1,2021-06-07 05:00:00,3.44484716796875,21.468499755859398,0.0
V1,2021-06-07 06:00:00,0.0,21.52813110351562,0.0
V1,2021-06-07 07:00:00,0.0,21.966104125976585,0.0
V1,2021-06-07 08:00:00,0.0,22.396722412109398,0.0
V1,2021-06-07 09:00:00,0.0,22.922052001953148,0.0
V1,2021-06-07 10:00:00,0.0,23.485223388671898,0.0
V1,2021-06-07 11:00:00,0.0,23.761895751953148,0.0
V1,2021-06-07 12:00:00,0.0,23.59845886230471,0.0
V1,2021-06-07 13:00:00,0.0,23.642678833007835,0.0
V1,2021-06-07 14:00:00,0.0,24.194543457031273,0.0
V1,2021-06-07 15:00:00,0.0,23.905725097656273,0.0
V1,2021-06-07 16:00:00,0.0,23.596002197265648,0.0
V1,2021-06-07 17:00:00,0.0,23.64966735839846,0.0
V1,2021-06-07 18:00:00,0.0,23.199243164062523,0.0
V1,2021-06-07 19:00:00,0.0,23.084161376953148,0.0
V1,2021-06-07 20:00:00,0.0,22.776147460937523,0.0
V1,2021-06-07 21:00:00,0.0,22.464105224609398,0.0
V1,2021-06-07 22:00:00,0.0,22.258493041992182,0.0
V1,2021-06-07 23:00:00,0.0,21.718560791015648,0.0
V1,2021-06-08 00:00:00,0.0,21.502923583984398,0.0
V1,2021-06-08 01:00:00,0.11551750755310058,21.419671630859398,0.0
V1,2021-06-08 02:00:00,1.5564202270507812,21.41993103027346,0.0
V1,2021-06-08 03:00:00,3.3355137939453128,21.383538818359398,0.0
V1,2021-06-08 04:00:00,3.9867438964843753,21.28247985839846,0.0
V1,2021-06-08 05:00:00,3.9871027832031247,21.252008056640648,0.0
V1,2021-06-08 06:00:00,0.43844590759277347,21.415124511718773,0.0
V1,2021-06-08 07:00:00,0.0,21.59974060058596,0.0
V1,2021-06-08 08:00:00,0.0,21.686746215820335,0.0
V1,2021-06-08 09:00:00,0.0,22.03174743652346,0.0
V1,2021-06-08 10:00:00,0.0,21.692239379882807,0.0
V1,2021-06-08 11:00:00,0.0,22.063165283203148,0.0
V1,2021-06-08 12:00:00,0.0,22.22974548339846,0.0
V1,2021-06-08 13:00:00,0.0,22.32929382324221,0.0
V1,2021-06-08 14:00:00,0.0,22.60016784667971,0.0
V1,2021-06-08 15:00:00,0.0,23.084527587890648,0.0
V1,2021-06-08 16:00:00,0.0,22.598779296874994,0.0
V1,2021-06-08 17:00:00,0.22792613220214844,22.16620788574221,0.0
V1,2021-06-08 18:00:00,0.7240330810546876,21.963739013671898,0.0
V1,2021-06-08 19:00:00,2.244057861328125,21.859216308593773,0.0
V1,2021-06-08 20:00:00,3.348259033203125,21.863458251953148,0.0
V1,2021-06-08 21:00:00,3.641039794921875,21.585610961914085,0.0
V1,2021-06-08 22:00:00,4.612196960449219,21.455285644531273,0.0
V1,2021-06-08 23:00:00,5.295106079101563,21.419854736328148,0.0
V1,2021-06-09 00:00:00,6.402482055664063,21.409967041015648,0.0
V1,2021-06-09 01:00:00,7.10534228515625,21.31684265136721,0.0
V1,2021-06-09 02:00:00,7.368850463867188,21.252374267578148,0.0
V1,2021-06-09 03:00:00,8.237091308593751,21.21997985839846,0.0
V1,2021-06-09 04:00:00,8.769942382812498,21.186135864257835,0.0
V1,2021-06-09 05:00:00,9.007474365234375,21.148049926757835,0.0
V1,2021-06-09 06:00:00,5.32621728515625,21.285852050781273,0.0
V1,2021-06-09 07:00:00,2.700492431640625,21.437402343750023,0.0
V1,2021-06-09 08:00:00,2.463790283203125,21.542016601562523,0.0
V1,2021-06-09 09:00:00,1.7170823974609375,21.696252441406244,0.0
V1,2021-06-09 10:00:00,0.0,21.928674316406273,0.0
V1,2021-06-09 11:00:00,0.0,22.003259277343773,0.0
V1,2021-06-09 12:00:00,0.22556765747070315,21.816934204101585,0.0
V1,2021-06-09 13:00:00,0.2781600341796875,21.81647644042971,0.0
V1,2021-06-09 14:00:00,0.0,21.902398681640648,0.0
V1,2021-06-09 15:00:00,0.974772216796875,22.024774169921898,0.0
V1,2021-06-09 16:00:00,0.029762020111083986,22.081277465820335,0.0
V1,2021-06-09 17:00:00,0.24089686584472655,22.002587890625023,0.0
V1,2021-06-09 18:00:00,1.6545255126953125,22.089685058593773,0.0
V1,2021-06-09 19:00:00,1.7898232421875,21.916436767578148,0.0
V1,2021-06-09 20:00:00,3.006307373046875,21.765100097656273,0.0
V1,2021-06-09 21:00:00,3.185107666015625,21.657998657226585,0.0
V1,2021-06-09 22:00:00,3.919875732421875,21.479974365234398,0.0
V1,2021-06-09 23:00:00,4.29138232421875,21.415002441406273,0.0
V1,2021-06-10 00:00:00,3.6572310791015625,21.41498718261721,0.0
V1,2021-06-10 01:00:00,5.1859775390625,21.233544921874994,0.0
V1,2021-06-10 02:00:00,6.3927880859375,21.139916992187523,0.0
V1,2021-06-10 03:00:00,6.823568115234375,21.044046020507835,0.0
V1,2021-06-10 04:00:00,9.386631347656252,21.019952392578148,0.0
V1,2021-06-10 05:00:00,9.01013134765625,21.019982910156273,0.0
V1,2021-06-10 06:00:00,3.3023188476562497,21.020166015625023,0.0
V1,2021-06-10 07:00:00,0.0,21.536584472656244,0.0
V1,2021-06-10 08:00:00,0.0,22.132318115234398,0.0
V1,2021-06-10 09:00:00,0.0,22.54993591308596,0.0
V1,2021-06-10 10:00:00,0.0,22.909768676757835,0.0
V1,2021-06-10 11:00:00,0.0,23.12842712402346,0.0
V1,2021-06-10 12:00:00,0.0,23.450326538085932,0.0
V1,2021-06-10 13:00:00,0.0,23.784753417968716,0.0
V1,2021-06-10 14:00:00,0.0,24.05091247558596,0.0
V1,2021-06-10 15:00:00,0.0,24.350640869140648,0.0
V1,2021-06-10 16:00:00,0.0,24.558206176757835,0.0
V1,2021-06-10 17:00:00,0.0,24.77478942871096,0.0
V1,2021-06-10 18:00:00,0.0,24.75617370605471,0.0
V1,2021-06-10 19:00:00,0.0,24.41236267089846,0.0
V1,2021-06-10 20:00:00,0.0,23.902703857421898,0.0
V1,2021-06-10 21:00:00,0.0,23.509729003906273,0.0
V1,2021-06-10 22:00:00,0.0,23.230966186523432,0.0
V1,2021-06-10 23:00:00,0.0,22.919900512695335,0.0
V1,2021-06-11 00:00:00,0.0,22.60834655761721,0.0
V1,2021-06-11 01:00:00,0.0,22.452005004882835,0.0
V1,2021-06-11 02:00:00,0.0,22.24109802246096,0.0
V1,2021-06-11 03:00:00,0.0,22.096902465820335,0.0
V1,2021-06-11 04:00:00,0.0,21.888513183593773,0.0
V1,2021-06-11 05:00:00,0.0,21.876123046875023,0.0
V1,2021-06-11 06:00:00,0.0,22.46399841308596,0.0
V1,2021-06-11 07:00:00,0.0,23.072427368164085,0.0
V1,2021-06-11 08:00:00,0.0,23.826806640625023,0.0
V1,2021-06-11 09:00:00,0.0,24.114434814453148,0.0
V1,2021-06-11 10:00:00,0.0,24.457208251953148,0.0
V1,2021-06-11 11:00:00,0.0,24.889733886718773,0.0
V1,2021-06-11 12:00:00,0.0,25.169778442382835,0.0
V1,2021-06-11 13:00:00,0.0,25.483850097656273,0.0
V1,2021-06-11 14:00:00,0.0,25.660333251953148,0.0
V1,2021-06-11 15:00:00,0.0,25.90552673339846,0.0
V1,2021-06-11 16:00:00,0.0,26.111749267578148,1.0
V1,2021-06-11 17:00:00,0.0,26.232583618164085,1.0
V1,2021-06-11 18:00:00,0.0,26.14289245605471,1.0
V1,2021-06-11 19:00:00,0.0,25.687036132812523,0.0
V1,2021-06-11 20:00:00,0.0,25.096490478515648,0.0
V1,2021-06-11 21:00:00,0.0,24.556069946289085,0.0
V1,2021-06-11 22:00:00,0.0,24.24614868164062,0.0
V1,2021-06-11 23:00:00,0.0,24.047265625000023,0.0
V1,2021-06-12 00:00:00,0.0,23.911981201171898,0.0
V1,2021-06-12 01:00:00,0.0,23.66986999511721,0.0
V1,2021-06-12 02:00:00,0.0,23.403924560546898,0.0
V1,2021-06-12 03:00:00,0.0,23.192498779296898,0.0
V1,2021-06-12 04:00:00,0.0,23.015710449218773,0.0
V1,2021-06-12 05:00:00,0.0,22.883279418945335,0.0
V1,2021-06-12 06:00:00,0.0,23.157312011718773,0.0
V1,2021-06-12 07:00:00,0.0,23.492654418945335,0.0
V1,2021-06-12 08:00:00,0.0,23.56232604980471,0.0
V1,2021-06-12 09:00:00,0.0,23.941278076171898,0.0
V1,2021-06-12 10:00:00,0.0,24.162637329101585,0.0
V1,2021-06-12 11:00:00,0.0,24.369897460937494,0.0
V1,2021-06-12 12:00:00,0.0,24.427941894531244,0.0
V1,2021-06-12 13:00:00,0.0,24.492364501953148,0.0
V1,2021-06-12 14:00:00,0.0,24.602655029296898,0.0
V1,2021-06-12 15:00:00,0.0,24.797753906249994,0.0
V1,2021-06-12 16:00:00,0.0,24.829019165039085,0.0
V1,2021-06-12 17:00:00,0.0,24.55809936523437,0.0
V1,2021-06-12 18:00:00,0.0,24.250955200195307,0.0
V1,2021-06-12 19:00:00,0.0,23.97852478027346,0.0
V1,2021-06-12 20:00:00,0.0,23.788690185546898,0.0
V1,2021-06-12 21:00:00,0.0,23.491571044921898,0.0
V1,2021-06-12 22:00:00,0.0,23.06257019042971,0.0
V1,2021-06-12 23:00:00,0.0,22.969873046875023,0.0
V1,2021-06-13 00:00:00,0.0,22.774621582031273,0.0
V1,2021-06-13 01:00:00,0.0,22.662438964843773,0.0
V1,2021-06-13 02:00:00,0.0,22.500283813476585,0.0
V1,2021-06-13 03:00:00,0.0,22.35529479980471,0.0
V1,2021-06-13 04:00:00,0.0,22.260034179687523,0.0
V1,2021-06-13 05:00:00,0.1373087158203125,22.20734558105471,0.0
V1,2021-06-13 06:00:00,0.0,22.44330749511721,0.0
V1,2021-06-13 07:00:00,0.0,22.50695190429687,0.0
V1,2021-06-13 08:00:00,0.0,22.375329589843773,0.0
V1,2021-06-13 09:00:00,0.0,22.598779296875023,0.0
V1,2021-06-13 10:00:00,0.0,23.092263793945335,0.0
V1,2021-06-13 11:00:00,0.0,23.455407714843773,0.0
V1,2021-06-13 12:00:00,0.0,23.327508544921898,0.0
V1,2021-06-13 13:00:00,0.0,23.163751220703148,0.0
V1,2021-06-13 14:00:00,0.0,23.407998657226585,0.0
V1,2021-06-13 15:00:00,0.0,23.512933349609398,0.0
V1,2021-06-13 16:00:00,0.0,23.420098876953148,0.0
V1,2021-06-13 17:00:00,0.0,23.497644042968773,0.0
V1,2021-06-13 18:00:00,0.0,23.47088012695312,0.0
V1,2021-06-13 19:00:00,0.0,23.303552246093716,0.0
V1,2021-06-13 20:00:00,0.0,22.62415466308596,0.0
V1,2021-06-13 21:00:00,1.0009656982421875,22.34948120117187,0.0
V1,2021-06-13 22:00:00,3.65414794921875,22.178262329101585,0.0
V1,2021-06-13 23:00:00,4.9613955078125,22.04816589355471,0.0
V1,2021-06-14 00:00:00,5.7433056640625,21.89264831542971,0.0
V1,2021-06-14 01:00:00,5.83761376953125,21.816186523437523,0.0
V1,2021-06-14 02:00:00,5.90656591796875,21.83635864257812,0.0
V1,2021-06-14 03:00:00,6.334521484375,21.711099243164057,0.0
V1,2021-06-14 04:00:00,6.67173876953125,21.752648925781273,0.0
V1,2021-06-14 05:00:00,6.562517578125,21.626184082031273,0.0
V1,2021-06-14 06:00:00,4.33818017578125,21.786294555664085,0.0
V1,2021-06-14 07:00:00,2.988037353515625,22.07996520996096,0.0
V1,2021-06-14 08:00:00,1.785616455078125,22.24921569824221,0.0
V1,2021-06-14 09:00:00,0.25988494873046875,22.589700317382835,0.0
V1,2021-06-14 10:00:00,0.0,22.839593505859398,0.0
V1,2021-06-14 11:00:00,0.0,22.948648071289085,0.0
V1,2021-06-14 12:00:00,0.0,22.893548583984398,0.0
V1,2021-06-14 13:00:00,0.0,23.011010742187523,0.0
V1,2021-06-14 14:00:00,0.0,23.133355712890648,0.0
V1,2021-06-14 15:00:00,0.0,23.407281494140648,0.0
V1,2021-06-14 16:00:00,0.0,23.470849609375023,0.0
V1,2021-06-14 17:00:00,0.0,23.267922973632835,0.0
V1,2021-06-14 18:00:00,0.0,23.14618835449221,0.0
V1,2021-06-14 19:00:00,0.0,22.824792480468773,0.0
V1,2021-06-14 20:00:00,1.6726441650390624,22.73114929199221,0.0
V1,2021-06-14 21:00:00,2.08019384765625,22.580484008789057,0.0
V1,2021-06-14 22:00:00,3.434621337890625,22.523782348632835,0.0
V1,2021-06-14 23:00:00,4.85129150390625,22.42676696777346,0.0
V1,2021-06-15 00:00:00,5.274,22.40570983886721,0.0
V1,2021-06-15 01:00:00,5.76091357421875,22.264123535156273,0.0
V1,2021-06-15 02:00:00,6.21345068359375,22.052301025390648,0.0
V1,2021-06-15 03:00:00,6.60454248046875,21.923577880859398,0.0
V1,2021-06-15 04:00:00,6.84221240234375,21.860513305664057,0.0
V1,2021-06-15 05:00:00,5.8476474609375,21.899087524414085,0.0
V1,2021-06-15 06:00:00,2.783021484375,22.02131042480471,0.0
V1,2021-06-15 07:00:00,0.11713091278076172,22.30970153808596,0.0
V1,2021-06-15 08:00:00,0.0,22.61573181152346,0.0
V1,2021-06-15 09:00:00,0.0,23.049737548828148,0.0
V1,2021-06-15 10:00:00,0.0,23.047647094726585,0.0
V1,2021-06-15 11:00:00,0.0,23.448953247070335,0.0
V1,2021-06-15 12:00:00,0.0,23.658868408203148,0.0
V1,2021-06-15 13:00:00,0.0,23.678948974609398,0.0
V1,2021-06-15 14:00:00,0.0,23.80085144042971,0.0
V1,2021-06-15 15:00:00,0.0,23.855004882812523,0.0
V1,2021-06-15 16:00:00,0.0,24.055886840820335,0.0
V1,2021-06-15 17:00:00,0.0,24.030358886718773,0.0
V1,2021-06-15 18:00:00,0.0,23.87926635742187,0.0
V1,2021-06-15 19:00:00,0.0,23.544824218750023,0.0
V1,2021-06-15 20:00:00,0.0,23.128472900390648,0.0
V1,2021-06-15 21:00:00,0.0,22.626397705078148,0.0
V1,2021-06-15 22:00:00,0.0,22.296472167968773,0.0
