datetime,median_heat_kW
2021-01-01,44.57274601364136
2021-01-02,33.07859220759074
2021-01-03,34.70824704170227
2021-01-04,37.09110845947266
2021-01-05,25.432896619002026
2021-01-06,23.519791855533914
2021-01-07,24.497960817337034
2021-01-08,24.96525451215108
2021-01-09,32.11150235112508
2021-01-10,34.65495907974243
2021-01-11,36.698394924163814
2021-01-12,34.595717787424725
2021-01-13,35.65659977467855
2021-01-14,33.444190238952636
2021-01-15,32.04430316575368
2021-01-16,30.59602518951893
2021-01-17,35.97979242070516
2021-01-18,33.31673215548197
2021-01-19,32.04374629084269
2021-01-20,32.813564025243124
2021-01-21,30.639875914732613
2021-01-22,34.13985704421997
2021-01-23,34.96813311862946
2021-01-24,36.360683288574215
2021-01-25,35.74590854326884
2021-01-26,30.067605763117474
2021-01-27,31.09661202494303
2021-01-28,34.653449827829995
2021-01-29,30.393235918641093
2021-01-30,28.73879991086324
2021-01-31,27.628603243827822
2021-02-01,29.746979739189147
2021-02-02,28.687829984664916
2021-02-03,30.59103827985128
2021-02-04,28.38837945568562
2021-02-05,27.833711512883507
2021-02-06,28.054934808174767
2021-02-07,26.761560426870982
2021-02-08,29.31841826883952
2021-02-09,27.191212347984315
2021-02-10,25.14069651556015
2021-02-11,27.470899308045706
2021-02-12,26.334688597043353
2021-02-13,28.22528589789073
2021-02-14,28.722076134204865
2021-02-15,28.061609401543937
2021-02-16,27.282561827341713
2021-02-17,21.44801913908621
2021-02-18,24.40836343852679
2021-02-19,22.946410164356234
2021-02-20,26.378392261226974
2021-02-21,24.68638548843066
2021-02-22,26.607756983253793
2021-02-23,30.726997833251954
2021-02-24,30.59879553115368
2021-02-25,28.803993997176487
2021-02-26,32.777253557840986
2021-02-27,30.531306082407635
2021-02-28,29.443115255355835
2021-03-01,25.44708442162474
2021-03-02,27.36899541250865
2021-03-03,23.385418972333273
2021-03-04,20.602069735924402
2021-03-05,23.594114916185536
2021-03-06,21.510575470606486
2021-03-07,23.854858926137286
2021-03-08,28.435101775487265
2021-03-09,26.205806458473205
2021-03-10,27.741656904697418
2021-03-11,27.095162846008936
2021-03-12,22.131654155810676
2021-03-13,23.09380972466866
2021-03-14,24.057416036526362
2021-03-15,21.38873472269376
2021-03-16,24.357833793163298
2021-03-17,23.66236133146286
2021-03-18,22.10373302745819
2021-03-19,23.24706375892957
2021-03-20,22.485498112529516
2021-03-21,18.795992398880422
2021-03-22,15.633178992708523
2021-03-23,11.632888520956039
2021-03-24,15.269958299318949
2021-03-25,23.91591894594828
2021-03-26,20.585188823918504
2021-03-27,19.33557528481881
2021-03-28,18.767322100400925
2021-03-29,18.227362405776976
2021-03-30,17.100159449100495
2021-03-31,16.19958418900768
2021-04-01,14.082220944652954
2021-04-02,11.934371433615686
2021-04-03,12.842974680582683
2021-04-04,14.207090917478006
2021-04-05,16.15624575074514
2021-04-06,12.524089766085147
2021-04-07,9.600203363498052
2021-04-08,10.824974331100782
2021-04-09,12.044162026882171
2021-04-10,14.640974583546322
2021-04-11,11.587410631895066
2021-04-12,13.742548632184665
2021-04-13,17.948503621021906
2021-04-14,18.38657028180361
2021-04-15,20.193653249939285
2021-04-16,17.66822883073489
2021-04-17,16.85101955937346
2021-04-18,15.644984611550967
2021-04-19,13.170410247762996
2021-04-20,11.635315188010532
2021-04-21,10.400521875858306
2021-04-22,8.90443221537272
2021-04-23,8.506603381931782
2021-04-24,6.474562241514524
2021-04-25,6.995793582479159
2021-04-26,11.839856227020421
2021-04-27,8.85806474989156
2021-04-28,7.788776726245881
2021-04-29,9.098339740718405
2021-04-30,7.816196387012799
2021-05-01,11.363853377997875
2021-05-02,12.259823429902395
