datetime,median_heat_kW
2021-01-01,24.81582734510634
2021-01-04,20.72544184705946
2021-01-07,19.310994249131944
2021-01-10,26.641997707790797
2021-01-13,25.392122483995227
2021-01-16,24.245676161024306
2021-01-19,22.72599599202474
2021-01-22,25.690622117784287
2021-01-25,23.47319142659505
2021-01-28,23.19053968641493
2021-01-31,19.893619778103297
2021-02-03,20.59241848415799
2021-02-06,19.81629017469618
2021-02-09,18.67339613342285
2021-02-12,19.805040917290583
2021-02-15,17.73799189588759
2021-02-18,16.638890797932945
2021-02-21,19.015055185953777
2021-02-24,22.19460751681858
2021-02-27,20.748749382866755
2021-03-02,16.39027351548937
2021-03-05,15.541780270046656
2021-03-08,19.392014370388452
2021-03-11,16.431298845926918
2021-03-14,15.924496193779838
2021-03-17,16.274187822129992
2021-03-20,12.204452585432264
2021-03-23,10.151526413811577
2021-03-26,13.102084085040623
2021-03-29,10.366436044481066
2021-04-01,6.774065859476725
2021-04-04,7.570623319254981
2021-04-07,4.636411675347222
2021-04-10,7.0813010190327965
2021-04-13,12.152314397176106
2021-04-16,9.980740983578894
2021-04-19,6.094473992877536
2021-04-22,3.466907199859619
2021-04-25,3.503353760666317
2021-04-28,4.028966331587898
2021-05-01,5.668230637656318
2021-05-04,3.2317695704566107
2021-05-07,2.8378514956633247
2021-05-10,0.23266377173529731
2021-05-13,0.0
2021-05-16,0.30422598690456815
2021-05-19,1.4076144455803765
2021-05-22,1.786975011004342
2021-05-25,0.7639784511990018
2021-05-28,1.5444142786661785
2021-05-31,0.3401607411702474
2021-06-03,0.1576856614748637
2021-06-06,0.014054413265652127
2021-06-09,0.7014765156639947
2021-06-12,0.0
2021-06-15,0.008688084814283584
2021-06-18,0.033618704901801216
2021-06-21,0.0
2021-06-24,0.0
2021-06-27,0.0
2021-06-30,0.0
2021-07-03,0.0
2021-07-06,0.0
2021-07-09,0.0
2021-07-12,0.0
2021-07-15,0.0
2021-07-18,0.0
2021-07-21,0.0
2021-07-24,0.0
2021-07-27,0.0
2021-07-30,0.0
2021-08-02,0.0
2021-08-05,0.0
2021-08-08,0.0
2021-08-11,0.0
2021-08-14,0.0
2021-08-17,0.0
2021-08-20,0.0
2021-08-23,0.0
2021-08-26,0.0
2021-08-29,0.0
2021-09-01,0.0
2021-09-04,0.0
2021-09-07,0.0
2021-09-10,0.0
2021-09-13,0.30941365538703075
2021-09-16,0.276056448618571
2021-09-19,1.5158332800335355
2021-09-22,2.3420729704962837
2021-09-25,2.4427272435294256
2021-09-28,1.708708805269665
2021-10-01,2.767811710993449
2021-10-04,1.7208852068583171
2021-10-07,3.7144623862372503
2021-10-10,3.6119783751169843
2021-10-13,7.0476883332994245
2021-10-16,1.103326366212633
2021-10-19,5.502292167981466
2021-10-22,6.131930123858982
2021-10-25,4.475634971088834
2021-10-28,7.654083694034153
2021-10-31,10.235987912919786
2021-11-03,10.282380820804171
2021-11-06,12.137153649588425
2021-11-09,13.6896243947347
2021-11-12,13.626649758868746
2021-11-15,15.896165163252087
2021-11-18,15.202676679823135
2021-11-21,20.706578487820096
2021-11-24,14.130992953830294
2021-11-27,19.97342882622613
2021-11-30,20.429657487657337
2021-12-03,21.301762905544706
2021-12-06,19.642620422363283
2021-12-09,21.70025024074978
2021-12-12,24.71839999050564
2021-12-15,25.76068997531467
2021-12-18,27.82943132188585
2021-12-21,21.979565436469183
2021-12-24,14.747374721950955
2021-12-27,22.28522081841363
2021-12-30,15.541135668696189
