datetime,median_heat_kW
2021-01-01,30.659667291747198
2021-01-04,23.258216418085826
2021-01-07,22.369147767861687
2021-01-10,30.01163184547424
2021-01-13,29.237765920797983
2021-01-16,28.29266062376234
2021-01-19,26.70727034163475
2021-01-22,30.197650125609503
2021-01-25,27.116553572124907
2021-01-28,26.686455712000527
2021-01-31,23.58567285105586
2021-02-03,24.1452165017128
2021-02-06,23.442801129976907
2021-02-09,21.809692481146918
2021-02-12,22.997712340013848
2021-02-15,20.478823307726117
2021-02-18,20.165247757487826
2021-02-21,22.222536429802577
2021-02-24,26.3484907556408
2021-02-27,23.844460032171675
2021-03-02,19.497363818301096
2021-03-05,18.812707475801307
2021-03-08,22.64270636738671
2021-03-11,19.458940848138596
2021-03-14,18.779788405630324
2021-03-17,19.339148800637986
2021-03-20,15.283724055555133
2021-03-23,12.42964087094201
2021-03-26,16.20658397991438
2021-03-29,12.733265413390265
2021-04-01,9.388402040865687
2021-04-04,9.732480243851741
2021-04-07,6.7806952645248835
2021-04-10,8.117423432668051
2021-04-13,14.090496643318069
2021-04-16,12.735545797616243
2021-04-19,8.154144774595897
2021-04-22,5.324454250401921
2021-04-25,5.471768321305514
2021-04-28,5.641953140556812
2021-05-01,7.2540970711277595
2021-05-04,4.774935452646679
2021-05-07,4.357649015002781
2021-05-10,1.7363575500647228
2021-05-13,1.0103993983334965
2021-05-16,1.794477448940277
2021-05-19,2.962676445495751
2021-05-22,1.7431370084550646
2021-05-25,1.1958965343965424
2021-05-28,2.505635076847341
2021-05-31,1.700845073355569
2021-06-03,0.43622224044799807
2021-06-06,1.3810014063517253
2021-06-09,1.5960955551465352
2021-06-12,0.7004358875486586
2021-06-15,1.2271067859596676
2021-06-18,0.30203220329682035
2021-06-21,0.0
2021-06-24,0.0
2021-06-27,0.0
2021-06-30,0.0
2021-07-03,0.0
2021-07-06,0.026899679395887586
2021-07-09,0.07958587030569712
2021-07-12,0.07641268576516046
2021-07-15,0.0
2021-07-18,0.0
2021-07-21,0.02321704896291097
2021-07-24,0.11479043134053549
2021-07-27,0.0
2021-07-30,0.0
2021-08-02,0.0
2021-08-05,0.0
2021-08-08,0.0
2021-08-11,0.12266073120964897
2021-08-14,0.04043249246809218
2021-08-17,0.0772048496670193
2021-08-20,0.003303231557210287
2021-08-23,0.12828310039308335
2021-08-26,0.0
2021-08-29,0.10224558618333605
2021-09-01,0.0342169170777003
2021-09-04,0.2563623947832319
2021-09-07,0.13813394832611084
2021-09-10,0.5184018598662482
2021-09-13,1.0285671929253473
2021-09-16,1.128377193344964
2021-09-19,1.786397087242868
2021-09-22,2.209034073273341
2021-09-25,2.7412252590631443
2021-09-28,1.9695197922786076
2021-10-01,3.4800298995309404
2021-10-04,3.0044257530371348
2021-10-07,5.528496128903495
2021-10-10,5.249295716683069
2021-10-13,8.664664455307854
2021-10-16,2.339320389416483
2021-10-19,7.140918774113991
2021-10-22,7.848058667514059
2021-10-25,5.771523520016836
2021-10-28,9.402397733635373
2021-10-31,11.909039092196359
2021-11-03,11.814410689203276
2021-11-06,14.76218624493811
2021-11-09,16.272329774898786
2021-11-12,16.513936444825596
2021-11-15,18.792705753614506
2021-11-18,18.178388580269285
2021-11-21,23.89614601789249
2021-11-24,16.85701658794615
2021-11-27,23.678719791014988
2021-11-30,23.793518991682262
2021-12-03,24.661273611572053
2021-12-06,22.734580381764303
2021-12-09,25.66008244585991
2021-12-12,28.027486390007866
2021-12-15,29.36030147425334
2021-12-18,31.973414893733132
2021-12-21,24.582984555456374
2021-12-24,17.80336062092251
2021-12-27,25.6119980287287
2021-12-30,17.552463788635876
