datetime,median_heat_kW
2021-01-01,45.635784489631654
2021-01-02,33.127903938770295
2021-01-03,34.57314038324356
2021-01-04,37.58730483881633
2021-01-05,25.206765676101046
2021-01-06,23.17837968514363
2021-01-07,24.50526002383232
2021-01-08,24.82842956574758
2021-01-09,32.667820535024006
2021-01-10,34.77908990128835
2021-01-11,37.12807569376628
2021-01-12,34.56271252187093
2021-01-13,36.11500636037191
2021-01-14,33.4063069229126
2021-01-15,32.04444220638275
2021-01-16,30.370066847403844
2021-01-17,36.43965116437276
2021-01-18,33.18376292515546
2021-01-19,31.930412785251935
2021-01-20,32.85053691771626
2021-01-21,30.474054381052653
2021-01-22,34.30390998588006
2021-01-23,35.0016012292703
2021-01-24,36.42679721553127
2021-01-25,35.80449457796414
2021-01-26,29.83245324174563
2021-01-27,31.004674922625224
2021-01-28,34.712882382710774
2021-01-29,30.210538513660435
2021-01-30,28.59619021701813
2021-01-31,27.661723390261333
2021-02-01,29.73205881460508
2021-02-02,28.63978782101472
2021-02-03,30.808010219891866
2021-02-04,28.21258844448626
2021-02-05,27.815249846935274
2021-02-06,28.16357718785604
2021-02-07,26.72134126075109
2021-02-08,29.41983752230803
2021-02-09,27.076202187677225
2021-02-10,24.839728727897008
2021-02-11,27.527725780884424
2021-02-12,26.3803722281456
2021-02-13,28.34469376138846
2021-02-14,28.55115275390943
2021-02-15,28.091854490796724
2021-02-16,27.313091436982152
2021-02-17,21.313228659470877
2021-02-18,24.55393396018694
2021-02-19,23.10085685070356
2021-02-20,26.668561076040067
2021-02-21,24.809706719319024
2021-02-22,26.63239729467034
2021-02-23,30.78704493713379
2021-02-24,30.71748849606514
2021-02-25,28.745646157821017
2021-02-26,33.01355562527974
2021-02-27,30.608456355253853
2021-02-28,29.422988704999288
2021-03-01,25.159359070062635
2021-03-02,27.417880909283955
2021-03-03,23.239845946272215
2021-03-04,20.220288380742073
2021-03-05,23.88037166875601
2021-03-06,21.20669281933705
2021-03-07,23.83105305063724
2021-03-08,28.597592205524446
2021-03-09,26.034280421733854
2021-03-10,27.703700207789737
2021-03-11,26.910232972423234
2021-03-12,21.82946865506967
2021-03-13,22.87184424475829
2021-03-14,24.02162647287051
2021-03-15,21.41780328567823
2021-03-16,24.494002487778662
2021-03-17,23.63423409207662
2021-03-18,22.0459254368941
2021-03-19,23.05555618317922
2021-03-20,22.63993851796786
2021-03-21,18.712554723401862
2021-03-22,15.523821826991934
2021-03-23,11.371800430496533
2021-03-24,15.197926724274952
2021-03-25,24.147151820659634
2021-03-26,20.36808374358217
2021-03-27,18.99691488271952
2021-03-28,18.501918896913526
2021-03-29,17.80410266172886
2021-03-30,16.847991402665773
2021-03-31,15.853689768155418
2021-04-01,14.011684123588104
2021-04-02,11.860916723887124
2021-04-03,12.65254415640235
2021-04-04,13.702405791064104
2021-04-05,16.07672699022293
2021-04-06,12.177356909116108
2021-04-07,9.421078895111878
2021-04-08,10.60328947452704
2021-04-09,11.943281357288361
2021-04-10,14.482518002510071
2021-04-11,11.687411762277286
2021-04-12,13.924446494460106
2021-04-13,18.017809593081473
2021-04-14,18.303786025881767
2021-04-15,20.042737366278967
2021-04-16,17.655526552617548
2021-04-17,16.83067813495795
2021-04-18,15.641207064827283
2021-04-19,13.068056473692259
2021-04-20,11.808842413107554
2021-04-21,10.339680344228944
2021-04-22,8.809884773323933
2021-04-23,8.560329266468683
2021-04-24,6.384369173963865
2021-04-25,7.2052601726651195
2021-04-26,11.413590748840322
2021-04-27,8.704085690923035
2021-04-28,7.286823090314865
2021-04-29,9.181776667634646
2021-04-30,7.617293683687847
2021-05-01,11.502078746318817
2021-05-02,12.411336567878722
2021-05-03,11.249732455571491
2021-05-04,8.372678607801596
2021-05-05,7.3382121264934534
2021-05-06,12.45176111292839
