variant,building_id,weather_key,trajectory_id,seed,param,param_index,kpi,dx_unit,elementary_effect
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,gWin,7,peak_heat_kW,0.19999999999999996,-0.1394140624999807
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,gWin,7,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,shadingFactor,6,heat_demand_kWh,0.19999999999999996,-16992.568961265064
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,shadingFactor,6,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,shadingFactor,6,peak_heat_kW,0.19999999999999996,-5.859375001193713e-05
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,shadingFactor,6,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,UWin,8,heat_demand_kWh,0.2,266.72844918241026
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,UWin,8,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,UWin,8,peak_heat_kW,0.2,0.0035937500000216005
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,UWin,8,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,hConWin,9,heat_demand_kWh,0.19999999999999996,3134.8582487487884
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,hConWin,9,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,hConWin,9,peak_heat_kW,0.19999999999999996,1.1352539062500002
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,hConWin,9,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,yoc_shift,4,heat_demand_kWh,0.2,-73945.56146898263
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,yoc_shift,4,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,yoc_shift,4,peak_heat_kW,0.2,-17.30552734375003
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,yoc_shift,4,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,baseACH,5,heat_demand_kWh,-0.2,38374.08292682667
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,baseACH,5,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,baseACH,5,peak_heat_kW,-0.2,13.52359374999999
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,baseACH,5,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,wwr_factor,0,heat_demand_kWh,0.19999999999999996,-4870.62357589719
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,wwr_factor,0,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,wwr_factor,0,peak_heat_kW,0.19999999999999996,1.8151562499999945
V1,DESHPDHK0000lce9_1,TRY_C,5,1500,wwr_factor,0,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,UWin,8,heat_demand_kWh,-0.2,159.25255178459338
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,UWin,8,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,UWin,8,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,UWin,8,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,baseACH,5,heat_demand_kWh,-0.2,39809.21631071615
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,baseACH,5,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,baseACH,5,peak_heat_kW,-0.2,8.277207031250029
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,baseACH,5,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,wwr_factor,0,heat_demand_kWh,-0.2,917.2554440208478
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,wwr_factor,0,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,wwr_factor,0,peak_heat_kW,-0.2,0.8647656249999969
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,wwr_factor,0,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gWin,7,heat_demand_kWh,-0.2,-8625.83337039483
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gWin,7,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gWin,7,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gWin,7,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,tset_spread_K,3,heat_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,tset_spread_K,3,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,tset_spread_K,3,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,tset_spread_K,3,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,yoc_shift,4,heat_demand_kWh,-0.19999999999999996,-42853.73414433475
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,yoc_shift,4,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,yoc_shift,4,peak_heat_kW,-0.19999999999999996,-1.8841015625000073
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,yoc_shift,4,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,tset_mean_C,2,heat_demand_kWh,-0.2,19595.962420444557
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,tset_mean_C,2,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,tset_mean_C,2,peak_heat_kW,-0.2,8.568789062499995
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,tset_mean_C,2,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,hConWin,9,heat_demand_kWh,-0.2,3104.9077949332423
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,hConWin,9,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,hConWin,9,peak_heat_kW,-0.2,0.947304687500008
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,hConWin,9,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,shadingFactor,6,heat_demand_kWh,0.2,-11789.263595380762
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,shadingFactor,6,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,shadingFactor,6,peak_heat_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,shadingFactor,6,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gains_scale,1,heat_demand_kWh,0.20000000000000007,-4113.048488617058
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gains_scale,1,cool_demand_kWh,0.20000000000000007,0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gains_scale,1,peak_heat_kW,0.20000000000000007,-0.16316406249998744
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gains_scale,1,peak_cool_kW,0.20000000000000007,0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gains_scale,1,heat_demand_kWh,-0.4000000000000001,-23242.177197399138
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gains_scale,1,cool_demand_kWh,-0.4000000000000001,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gains_scale,1,peak_heat_kW,-0.4000000000000001,-6.312783203125
V1,DESHPDHK0000lce9_1,TRY_C,6,1600,gains_scale,1,peak_cool_kW,-0.4000000000000001,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,yoc_shift,4,heat_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,yoc_shift,4,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,yoc_shift,4,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,yoc_shift,4,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,wwr_factor,0,heat_demand_kWh,-0.19999999999999996,-940.9078428668729
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,wwr_factor,0,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,wwr_factor,0,peak_heat_kW,-0.19999999999999996,2.013964843749996
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,wwr_factor,0,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,gains_scale,1,heat_demand_kWh,-0.2,-6115.309639201732
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,gains_scale,1,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,gains_scale,1,peak_heat_kW,-0.2,-0.5491015624999918
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,gains_scale,1,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,UWin,8,heat_demand_kWh,0.19999999999999996,183.76963455200897
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,UWin,8,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,UWin,8,peak_heat_kW,0.19999999999999996,0.0017968750000108007
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,UWin,8,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,hConWin,9,heat_demand_kWh,-0.2,3571.473711853032
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,hConWin,9,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,hConWin,9,peak_heat_kW,-0.2,1.3136718750000043
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,hConWin,9,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,gWin,7,heat_demand_kWh,-0.2,-9636.933215775352
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,gWin,7,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,gWin,7,peak_heat_kW,-0.2,-0.19373046874999744
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,gWin,7,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,baseACH,5,heat_demand_kWh,0.19999999999999996,39192.95286164765
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,baseACH,5,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,baseACH,5,peak_heat_kW,0.19999999999999996,13.603671875
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,baseACH,5,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,shadingFactor,6,heat_demand_kWh,-0.2,-17198.105018501374
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,shadingFactor,6,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,shadingFactor,6,peak_heat_kW,-0.2,-0.00017578125000028422
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,shadingFactor,6,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,tset_mean_C,2,heat_demand_kWh,-0.2,22869.393655986933
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,tset_mean_C,2,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,tset_mean_C,2,peak_heat_kW,-0.2,2.335195312499998
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,tset_mean_C,2,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,tset_spread_K,3,heat_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,tset_spread_K,3,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,tset_spread_K,3,peak_heat_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,7,1700,tset_spread_K,3,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,gWin,7,heat_demand_kWh,0.19999999999999996,-11813.055688431197
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,gWin,7,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,gWin,7,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,gWin,7,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,gains_scale,1,heat_demand_kWh,-0.19999999999999996,-7507.928264599033
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,gains_scale,1,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,gains_scale,1,peak_heat_kW,-0.19999999999999996,-0.20257812499998812
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,gains_scale,1,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,tset_spread_K,3,heat_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,tset_spread_K,3,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,tset_spread_K,3,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,tset_spread_K,3,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,hConWin,9,heat_demand_kWh,-0.2,3440.9599383450404
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,hConWin,9,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,hConWin,9,peak_heat_kW,-0.2,1.3026757812500023
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,hConWin,9,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,wwr_factor,0,heat_demand_kWh,0.20000000000000007,-4968.0340189840335
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,wwr_factor,0,cool_demand_kWh,0.20000000000000007,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,wwr_factor,0,peak_heat_kW,0.20000000000000007,0.6954687500000032
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,wwr_factor,0,peak_cool_kW,0.20000000000000007,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,yoc_shift,4,heat_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,yoc_shift,4,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,yoc_shift,4,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,yoc_shift,4,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,tset_mean_C,2,heat_demand_kWh,-0.2,18369.837827383017
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,tset_mean_C,2,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,tset_mean_C,2,peak_heat_kW,-0.2,2.786210937500009
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,tset_mean_C,2,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,shadingFactor,6,heat_demand_kWh,0.19999999999999996,-17608.438755530227
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,shadingFactor,6,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,shadingFactor,6,peak_heat_kW,0.19999999999999996,-0.0007617187499775471
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,shadingFactor,6,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,baseACH,5,heat_demand_kWh,-0.2,38447.46672645095
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,baseACH,5,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,baseACH,5,peak_heat_kW,-0.2,12.999882812500019
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,baseACH,5,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,UWin,8,heat_demand_kWh,-0.2,301.0414518356265
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,UWin,8,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,UWin,8,peak_heat_kW,-0.2,0.0045898437499758415
V1,DESHPDHK0000lce9_1,TRY_C,8,1800,UWin,8,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,gains_scale,1,heat_demand_kWh,0.2,-6857.581270771188
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,gains_scale,1,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,gains_scale,1,peak_heat_kW,0.2,-0.16593749999998408
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,gains_scale,1,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,hConWin,9,heat_demand_kWh,-0.19999999999999996,3189.447554218642
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,hConWin,9,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,hConWin,9,peak_heat_kW,-0.19999999999999996,1.0599609375000087
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,hConWin,9,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,UWin,8,heat_demand_kWh,-0.19999999999999996,189.05845364351993
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,UWin,8,cool_demand_kWh,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,UWin,8,peak_heat_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,UWin,8,peak_cool_kW,-0.19999999999999996,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,tset_mean_C,2,heat_demand_kWh,-0.2,20871.114744157676
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,tset_mean_C,2,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,tset_mean_C,2,peak_heat_kW,-0.2,8.756601562499995
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,tset_mean_C,2,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,gWin,7,heat_demand_kWh,-0.2,-11886.450574417104
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,gWin,7,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,gWin,7,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,gWin,7,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,yoc_shift,4,heat_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,yoc_shift,4,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,yoc_shift,4,peak_heat_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,yoc_shift,4,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,baseACH,5,heat_demand_kWh,0.2,39892.07653150559
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,baseACH,5,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,baseACH,5,peak_heat_kW,0.2,9.625625000000007
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,baseACH,5,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,shadingFactor,6,heat_demand_kWh,0.19999999999999996,-12344.659100942667
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,shadingFactor,6,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,shadingFactor,6,peak_heat_kW,0.19999999999999996,-5.859375001193713e-05
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,shadingFactor,6,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,wwr_factor,0,heat_demand_kWh,0.19999999999999996,-1615.3387657736316
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,wwr_factor,0,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,wwr_factor,0,peak_heat_kW,0.19999999999999996,1.667792968749993
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,wwr_factor,0,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,tset_spread_K,3,heat_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,tset_spread_K,3,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,tset_spread_K,3,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,9,1900,tset_spread_K,3,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,wwr_factor,0,heat_demand_kWh,0.2,76.11953454979812
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,wwr_factor,0,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,wwr_factor,0,peak_heat_kW,0.2,2.100566406249982
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,wwr_factor,0,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,UWin,8,heat_demand_kWh,0.20000000000000007,149.60948737149005
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,UWin,8,cool_demand_kWh,0.20000000000000007,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,UWin,8,peak_heat_kW,0.20000000000000007,0.0025195312500159153
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,UWin,8,peak_cool_kW,0.20000000000000007,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,tset_mean_C,2,heat_demand_kWh,0.20000000000000007,22354.80669427866
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,tset_mean_C,2,cool_demand_kWh,0.20000000000000007,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,tset_mean_C,2,peak_heat_kW,0.20000000000000007,2.243613281249991
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,tset_mean_C,2,peak_cool_kW,0.20000000000000007,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,shadingFactor,6,heat_demand_kWh,0.2,-15138.681726503273
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,shadingFactor,6,cool_demand_kWh,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,shadingFactor,6,peak_heat_kW,0.2,-5.859375001193712e-05
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,shadingFactor,6,peak_cool_kW,0.2,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,gWin,7,heat_demand_kWh,-0.2,-9150.768455004581
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,gWin,7,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,gWin,7,peak_heat_kW,-0.2,-0.13269531249999744
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,gWin,7,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,tset_spread_K,3,heat_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,tset_spread_K,3,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,tset_spread_K,3,peak_heat_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,tset_spread_K,3,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,baseACH,5,heat_demand_kWh,0.19999999999999996,40606.88724597451
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,baseACH,5,cool_demand_kWh,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,baseACH,5,peak_heat_kW,0.19999999999999996,13.777519531250032
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,baseACH,5,peak_cool_kW,0.19999999999999996,0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,gains_scale,1,heat_demand_kWh,-0.2,-6389.378219585487
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,gains_scale,1,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,gains_scale,1,peak_heat_kW,-0.2,-0.3607617187499912
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,gains_scale,1,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,yoc_shift,4,heat_demand_kWh,-0.2,-77394.80711214055
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,yoc_shift,4,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,yoc_shift,4,peak_heat_kW,-0.2,-17.349218749999977
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,yoc_shift,4,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,hConWin,9,heat_demand_kWh,-0.2,3847.8653351210232
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,hConWin,9,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,hConWin,9,peak_heat_kW,-0.2,1.2850585937500014
V1,DESHPDHK0000lce9_1,TRY_C,10,2000,hConWin,9,peak_cool_kW,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,yoc_shift,4,heat_demand_kWh,-0.2,-78928.52019014346
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,yoc_shift,4,cool_demand_kWh,-0.2,-0.0
V1,DESHPDHK0000lce9_1,TRY_C,11,2100,yoc_shift,4,peak_heat_kW,-0.2,-4.165957031250009
