datetime,q_low,q_med,q_high
2021-01-01 00:00:00,8.02773321126302,19.31895654296875,30.27927939453125
2021-01-01 01:00:00,15.87642273763021,39.32474088541667,61.25607102864584
2021-01-01 02:00:00,16.428045589192706,40.003627929687504,62.259720768229165
2021-01-01 03:00:00,16.470690478515625,40.53339290364583,63.42939095052084
2021-01-01 04:00:00,16.857265527343753,40.77071647135416,63.6399607421875
2021-01-01 05:00:00,17.62261484375,40.04765071614584,61.88527493489583
2021-01-01 06:00:00,16.139958951822916,36.8436796875,57.566915690104175
2021-01-01 07:00:00,15.459787451171874,34.145255859375,54.036743554687504
2021-01-01 08:00:00,14.493922867838542,30.937097330729166,50.03146354166667
2021-01-01 09:00:00,22.67398958333333,34.42161197916667,50.073979296875
2021-01-01 10:00:00,20.352186393229168,32.15595149739583,48.69936165364583
2021-01-01 11:00:00,16.997816861979167,28.162896158854167,44.9385728515625
2021-01-01 12:00:00,10.098273014322915,23.349189453125,42.41254010416667
2021-01-01 13:00:00,12.165744954427085,23.4135205078125,41.250786783854174
2021-01-01 14:00:00,15.754607356770833,24.58096484375,40.843931640625
2021-01-01 15:00:00,21.621907845052082,27.939120768229166,42.78996197916667
2021-01-01 16:00:00,18.415389453125,25.788806315104168,42.96049570312501
2021-01-01 17:00:00,18.8406734375,25.60988802083333,42.09006360677083
2021-01-01 18:00:00,17.171319124348962,24.514636393229168,41.2011966796875
2021-01-01 19:00:00,17.474375813802084,24.716821614583335,41.70893079427084
2021-01-01 20:00:00,17.448650537109376,24.7458515625,42.09696809895833
2021-01-01 21:00:00,19.439474560546877,26.351813802083335,44.073418684895834
2021-01-01 22:00:00,21.977700781250004,29.124812174479167,45.06839889322917
2021-01-01 23:00:00,22.86771376953125,30.381595052083334,45.27083958333334
2021-01-02 00:00:00,21.734567024739587,29.513386067708336,45.51169069010417
2021-01-02 01:00:00,23.250798307291667,31.455611979166665,45.6603365234375
2021-01-02 02:00:00,22.970583821614586,31.5337763671875,45.4037603515625
2021-01-02 03:00:00,23.715116959635417,33.082159179687494,45.05681588541666
2021-01-02 04:00:00,21.91924599609375,31.156107747395833,44.7601205078125
2021-01-02 05:00:00,21.204469694010413,30.687049804687504,44.35688014322917
2021-01-02 06:00:00,17.468610791015625,27.57863997395833,40.652897916666674
2021-01-02 07:00:00,16.624979915364584,27.09325748697917,39.90513841145833
2021-01-02 08:00:00,16.567242757161456,27.183739257812498,40.04976536458334
2021-01-02 09:00:00,14.098471012369792,24.135672851562497,38.56663072916667
2021-01-02 10:00:00,9.580447233072917,18.359284505208333,36.58770729166667
2021-01-02 11:00:00,7.958980594889322,16.347811197916666,35.6549818359375
2021-01-02 12:00:00,6.4931538085937515,14.719618326822918,36.27577708333333
2021-01-02 13:00:00,5.430918003336589,14.302005696614584,38.070233072916665
2021-01-02 14:00:00,3.3846590784708654,12.646217122395832,36.841834765624995
2021-01-02 15:00:00,3.3271938273111985,12.7045029296875,37.56591848958334
2021-01-02 16:00:00,6.861306673177085,14.948932779947917,38.59849244791666
2021-01-02 17:00:00,8.010114176432293,16.542072428385417,38.525852604166666
2021-01-02 18:00:00,8.762128926595052,17.771495768229165,38.785831705729166
2021-01-02 19:00:00,10.97820428873698,19.990716145833332,41.04575813802084
2021-01-02 20:00:00,11.653519222005208,20.69916080729167,42.69027102864584
2021-01-02 21:00:00,13.229185693359376,22.76276432291667,42.561282552083334
2021-01-02 22:00:00,13.873484488932291,23.610150390624998,43.702851953125
2021-01-02 23:00:00,13.972948551432292,23.840319986979168,45.00479114583333
2021-01-03 00:00:00,18.943272070312503,29.629872070312498,46.020642122395834
2021-01-03 01:00:00,17.52528855794271,28.2932705078125,46.763519270833335
2021-01-03 02:00:00,17.405312320963542,28.503671223958335,47.623324348958334
2021-01-03 03:00:00,17.283092822265623,28.69565104166667,48.46238190104167
2021-01-03 04:00:00,17.828675797526042,29.710021809895835,49.06706920572917
2021-01-03 05:00:00,17.40002169596354,29.610479166666668,50.14207669270833
2021-01-03 06:00:00,18.044614957682295,31.20223177083333,48.81136302083333
2021-01-03 07:00:00,12.484298209635416,26.207199869791665,47.105843489583336
2021-01-03 08:00:00,15.550099674479167,29.3828125,47.93498092447916
2021-01-03 09:00:00,14.162193636067707,27.452527994791666,46.12249296875
2021-01-03 10:00:00,10.441749641927084,22.989079752604166,44.208006445312506
2021-01-03 11:00:00,5.8352021280924475,17.957001627604168,40.94070709635417
2021-01-03 12:00:00,4.60657480875651,16.383947916666667,41.1456828125
2021-01-03 13:00:00,3.98851613260905,15.625731770833333,42.1440767578125
2021-01-03 14:00:00,3.548110220845541,14.94596728515625,42.805743750000005
2021-01-03 15:00:00,3.8388463175455727,15.296445312500001,43.916051562499995
2021-01-03 16:00:00,5.864120454915365,17.513008138020833,45.00593248697916
2021-01-03 17:00:00,7.942933223470052,20.2901201171875,45.207533138020835
2021-01-03 18:00:00,9.03709239095052,21.9434697265625,45.30029908854167
2021-01-03 19:00:00,10.518014526367187,23.87482389322917,45.59078717447916
2021-01-03 20:00:00,13.192186914062502,26.798582356770837,47.34702167968751
2021-01-03 21:00:00,15.225281249999998,29.2640693359375,48.261620377604174
