datetime,q_low,q_med,q_high
2021-01-08 23:00:00,17.288450114695234,31.534231018066407,48.82776994832357
2021-01-09 00:00:00,18.128255922444662,32.49135786946614,48.94324425252279
2021-01-09 01:00:00,18.153968142700194,32.6452177327474,48.541980340576174
2021-01-09 02:00:00,19.867654758707683,34.60430412801107,47.94972121988933
2021-01-09 03:00:00,18.272502955118817,32.977545094807944,47.96631927897135
2021-01-09 04:00:00,18.256506505330403,33.07765548706055,48.01276134847005
2021-01-09 05:00:00,19.18585671895345,34.18368185424805,47.52073094889323
2021-01-09 06:00:00,16.50842412923177,32.69790589396159,43.07455887044271
2021-01-09 07:00:00,18.101843553670246,34.62774283854167,42.721511997477215
2021-01-09 08:00:00,17.19009401855469,33.425498067220055,43.06940854492188
2021-01-09 09:00:00,14.664077279154458,30.515978068033853,41.092424544270834
2021-01-09 10:00:00,13.611793109766642,28.294544545491533,39.53437538248698
2021-01-09 11:00:00,13.314203426106772,28.003720896402996,39.34289776204427
2021-01-09 12:00:00,12.716150279998779,28.404216705322266,37.96434033406576
2021-01-09 13:00:00,12.297007899347939,28.117505137125654,36.187007604980465
2021-01-09 14:00:00,10.820934985351562,25.92468448893229,34.87900839233399
2021-01-09 15:00:00,9.874583955256144,24.578393196105957,34.747615608215334
2021-01-09 16:00:00,13.117643293762207,28.49921412150065,38.206155649820964
2021-01-09 17:00:00,14.348810310363769,30.324229237874352,38.60246479085286
2021-01-09 18:00:00,16.66494756825765,33.978511698404944,40.837376479085286
2021-01-09 19:00:00,18.74667683207194,36.10293017578125,40.3143351155599
2021-01-09 20:00:00,17.914844770304363,35.62956192016602,42.0230347229004
2021-01-09 21:00:00,19.07937504984538,36.886267628987625,43.10455513916016
2021-01-09 22:00:00,25.279979005940756,42.25595941162109,45.359012792968755
2021-01-09 23:00:00,23.535740721638994,41.58947406005859,45.7706225036621
2021-01-10 00:00:00,22.519390357462562,41.29537046305338,46.07637910563152
2021-01-10 01:00:00,24.05847106221517,42.4890928141276,46.45610522460938
2021-01-10 02:00:00,23.94123515930176,42.88556256103516,47.11113211466471
2021-01-10 03:00:00,24.942885925292966,44.16636566162109,48.28496050211589
2021-01-10 04:00:00,24.492662453206382,44.29628894042968,48.738834529622395
2021-01-10 05:00:00,23.997497917683923,43.82311785888672,47.9372078125
2021-01-10 06:00:00,22.38478817952474,41.95963336181641,45.34392213236491
2021-01-10 07:00:00,20.789766686503093,41.37413104248047,45.63110713297526
2021-01-10 08:00:00,19.394534957885742,40.282736267089845,44.14503495483399
2021-01-10 09:00:00,17.463799265289307,38.569955413818356,43.164643355305984
2021-01-10 10:00:00,12.456602514425914,32.44587770589193,42.29703092854818
2021-01-10 11:00:00,7.141300643348694,25.095882921218873,41.969842329915366
2021-01-10 12:00:00,5.845486647923788,23.230604164123534,40.86801772867839
2021-01-10 13:00:00,7.06265185953776,24.293494237264,40.9406104309082
2021-01-10 14:00:00,6.299218482462564,23.246909088134764,40.6911777730306
2021-01-10 15:00:00,5.0513497201124835,21.2309770304362,40.10638819173177
2021-01-10 16:00:00,5.9549341234842945,23.371122812906897,39.9915980061849
2021-01-10 17:00:00,8.241607566579184,26.647178232828775,41.30898637695313
2021-01-10 18:00:00,10.823788629277546,30.331922170003253,41.57007944539389
2021-01-10 19:00:00,10.029377252070109,30.069806345621746,40.198814408365884
2021-01-10 20:00:00,13.7299705174764,34.107320831298836,42.70218654988607
2021-01-10 21:00:00,13.893268092854818,34.400729105631505,43.7946367980957
2021-01-10 22:00:00,17.437671779378256,38.13791869099935,46.26551490478515
2021-01-10 23:00:00,17.816077767944336,38.602750101725256,47.69240470581055
2021-01-11 00:00:00,19.525604954528806,40.61345515950521,48.34216246948242
2021-01-11 01:00:00,19.867387619018558,41.19173634847005,48.21599833374023
2021-01-11 02:00:00,20.174020764160158,41.72959595743815,48.15100456136068
2021-01-11 03:00:00,20.04044665934245,41.82815698242187,47.72602119547527
2021-01-11 04:00:00,20.120960863240562,42.132691731770834,48.15284716389974
2021-01-11 05:00:00,20.13353728841146,42.35259220377604,48.85134225870768
2021-01-11 06:00:00,18.1707248336792,40.96524562581381,45.642763918050136
2021-01-11 07:00:00,17.539815411376953,39.76130021158855,44.06473416544597
