region,assigned_zone,iou,coverage,fragmentation,purity,gt_area,pred_area,area_error_percent,centroid_distance,similarity_score,building_id
A3,2,0.9137618027854436,0.9999999999999998,1,0.9593358267293436,78.83136333132708,78.11187522,0.9126927212599116,0.1864913249034379,0.949936886,19
S0,1,0.8156409036690548,1.0000000000000004,2,0.9870745320010824,15.863889028811506,13.250192409915105,16.475762117028733,0.3384480215577911,0.8581698460030107,19
S1,0,0.508625089,1.0000000000000002,2,0.7389189336919388,15.485587441272234,12.994577191199712,16.08599130978701,0.853343782,0.6927639714521451,19
A0,1,0.8895057300798915,0.9999999999999996,2,0.957907448,55.17733845038002,53.321431752754215,3.3635306626737504,0.2643473670257366,0.929735354,20
A1,2,0.8825881495135243,1,2,0.958072751,55.61735509104277,53.29379025253713,4.177769393568037,0.303765065,0.9232555246503956,20
S0,0,0.5118202313192907,1.0000000000000002,1,0.5122390069468884,9.251240432,18.031596,94.91003537813948,0.1618509977581764,0.5145887522703423,20
A0,1,0.8329631912162256,1,2,0.9121462339361156,76.98947122162045,76.43849423223764,0.7156523880996293,0.3906249285800416,0.9049268414233628,21
A1,3,0.7459236579164004,1.0000000000000004,2,0.8230323929778781,70.73044119484783,76.34930019321514,7.944046302338924,0.6118592792607386,0.8378052312208344,21
A2,2,0.6102208487650413,1,3,0.7220675049621085,60.48301438258881,66.80575709,10.453749320813142,0.5089311139487235,0.7662527732317698,21
S0,0,0.6939033821179138,1.0000000000000002,4,0.9816617234996018,16.829221406261162,12.05223548,28.38506792,0.352505599,0.7671763812809362,21
A0,1,0.9193777070871596,1,1,0.9193777070871596,77.73761939683874,84.55460557460415,8.769224258,0.1342487353231719,0.9344095745154164,22
A1,2,0.912483019,0.9999999999999992,1,0.9672301120550384,85.29688284173334,83.03597570626548,2.6506327782961643,0.273224226,0.9427843217661098,22
S0,0,0.6385547763678725,1,2,0.7462717426153858,11.998494816309854,13.11367621959657,9.294344168660404,0.5400888246325853,0.7825393071464706,22
A0,1,0.5742783085102519,1.0000000000000002,2,0.7523865109808291,80.80395849275226,76.04869650769501,5.884936918633473,1.6062344882937245,0.7322709497511991,23
A1,3,0.5023159012878164,1,2,0.6003812424379503,64.50765271252804,81.07972658423148,25.69008974106567,2.589166974630905,0.6222035519254714,23
A2,2,0.4498378328687066,1,2,0.6278733864040608,79.09218289078731,77.26482522356693,2.3104150124970624,3.547672452246204,0.6304510675969556,23
S0,,0,1,1,0,15.604396806898311,0,100,,0,23
A0,1,0.7358430206748432,1,2,0.8007980080662396,72.04673367446034,81.03598275546639,12.47696963143886,0.8412943038526907,0.8156967286625072,24
A1,2,0.7693552945141235,0.9999999999999996,2,0.8907598094055081,88.31991802910404,84.22971196347261,4.631125296429272,0.707133329,0.8554215008017894,24
A2,4,0.7610218596222517,0.9999999999999998,2,0.8266960853901298,71.90046143836292,78.75243441768326,9.529803901459283,0.6948690765280344,0.8393146931442768,24
A3,3,0.7900483655451029,1,2,0.8884081568500026,88.07828525,86.95597923214315,1.2742141996855183,0.6040168136760612,0.8767382269314362,24
S0,0,0.8124343988496875,1,1,0.9790391890292204,17.519514411431942,14.79554013167158,15.548229338953012,0.2328702273245508,0.8615248703943474,24
A0,2,0.9601496348351324,1.0000000000000002,1,0.9650478939574436,77.85933259871724,80.25498796669372,3.0769020077831275,0.059940997,0.9708840374649768,25
