mean_iou_matched,mean_iou_overall,region_recall,region_precision,false_negatives,false_positives,mean_area_error,mean_centroid_distance,mean_fragmentation,mean_similarity_score,topology_correct,n_gt_core_apartment_edges,n_pred_core_apartment_edges,n_missing_core_apartment_edges,n_extra_core_apartment_edges,gt_core_apartment_edges,pred_core_apartment_edges,missing_core_apartment_edges,extra_core_apartment_edges,n_gt_regions,n_pred_regions,building_id
0.7211299821511151,0.7211299821511151,1,1,0,0,14.431545609471383,0.7012869338306255,2,0.8069539537061136,1,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,26
0.8368210368184323,0.8368210368184323,1,1,0,0,14.15567633272135,0.2104133402782025,1.3333333333333333,0.8777609940704577,1,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,27
0.6189003553789044,0.6189003553789044,1,1,0,0,41.06873725723334,1.2523287624645736,2.25,0.6754701154847546,1,3,3,0,0,A0-S0; A1-S0; A2-S0,A0-S0; A1-S0; A2-S0,,,4,4,28
0.8528831046520676,0.8528831046520676,1,1,0,0,16.557217121733313,0.3128553082658959,1,0.8772271268150531,1,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,29
0.7508211381862419,0.7508211381862419,1,1,0,0,22.09037023461487,0.9837062064291844,2,0.7955919883458541,1,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,30
0.8434864480806699,0.8434864480806699,1,1,0,0,15.210722958907922,0.2176251896891444,1.3333333333333333,0.8782757869008365,1,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,31
0.9104587754013002,0.9104587754013002,1,1,0,0,6.716582210203371,0.083672367,1,0.936346123,1,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,32
0.5905100801762979,0.3936733867841986,0.6666666666666666,0.6666666666666666,1,1,4.336394165848766,1.6217362450540675,1.6666666666666667,0.4959137656981169,0,2,0,2,0,A0-S0; A1-S0,,A0-S0; A1-S0,,3,3,33
0.5052653556944372,0.3789490167708279,0.75,0.75,1,1,44.43657302712524,1.580854074239092,2.25,0.4515149200675711,0,3,0,3,0,A0-S0; A1-S0; A2-S0,,A0-S0; A1-S0; A2-S0,,4,4,34
0.5987790988982432,0.5987790988982432,1,1,0,0,39.33944555907716,1.101664611386132,2,0.6734993202667754,1,3,3,0,0,A0-S0; A1-S0; A2-S0,A0-S0; A1-S0; A2-S0,,,4,4,35
0.7444760413649961,0.7444760413649961,1,1,0,0,16.048975887106156,0.4797907134269528,2.333333333333333,0.8201208131290588,1,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,36
0.9165408061198916,0.9165408061198916,1,1,0,0,4.872719967939192,0.1133560653694299,1,0.9432547015058622,1,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,37
0.9104622244116748,0.9104622244116748,1,1,0,0,3.303069791359187,0.1442924569183888,1.1666666666666667,0.9433661263044798,1,4,4,0,0,A0-S0; A1-S0; A2-S1; A3-S1,A0-S0; A1-S0; A2-S1; A3-S1,,,6,6,38
0.8112654983446765,0.8112654983446765,1,1,0,0,19.70093836894837,0.4030342119185836,1.5,0.8463045479520028,1,3,3,0,0,A0-S0; A1-S0; A2-S0,A0-S0; A1-S0; A2-S0,,,4,4,39
0.8589756043366045,0.8589756043366045,1,1,0,0,7.041671798092511,0.2910082630345056,1.3333333333333333,0.9046084160972084,1,2,2,0,0,A0-S0; A1-S0,A0-S0; A1-S0,,,3,3,40
